"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
115,0.4,0.6,0.75,1,0.002,1,0.2,"relu",0.8,0.7,0.888244570163564,-18.8272762879734,0.418146144543764,4.45822761056173,0.236085430741693,0.545372558793989,0,0.676979410713471,-7.53949008429889,-0.193772689103189,2.57316534774781,0.0931251398621612,0.227731149430791,37.4
590,0.6,0,1,0.75,0.002,1,0.2,"relu",0.4,0.9,0.874448572142383,-19.1940784566378,0.401940192466206,4.2597239086359,0.227464999541233,0.518406531501768,0.2,0.675532840585236,-7.71091644559738,-0.267452574067666,2.88794175574321,0.0911785756351854,0.225186434647678,38.4
195,0,1,0.5,0.5,0.002,2,0.2,"relu",1,0.1,0.856177911286374,-20.2193471462116,0.356626328014204,3.41480760151738,0.190660531149922,0.479325168421584,0,0.675496679246321,-7.49070590577823,-0.203812793597105,2.09390495764911,0.084804459823825,0.224412285390405,35.2
789,0.4,0.2,0.25,0,0.002,1,0.2,"relu",0.3,0,0.875954713207757,-19.1867315663047,0.403111399600391,4.25775120715527,0.222801664558364,0.51971034871611,0,0.673994461987138,-7.78441510251159,-0.335366173008314,2.19226522165527,0.0857162780595562,0.219190807893249,38
473,0.2,0.6,1,1,0.002,1,0.2,"relu",0.2,0.1,0.878276329220004,-19.2402390910801,0.400261820613533,4.02101541982699,0.224369539193353,0.523140507766686,0,0.672935496605577,-7.51189683634134,-0.179093383855901,1.99352243484269,0.0845039534431398,0.215791331394633,38.8
878,0,0,0.5,0.5,0.002,1,0.2,"relu",0.8,0.2,0.88865915305769,-18.609706873558,0.426623339381788,4.43035589737149,0.239384546036767,0.54543429397112,0,0.672245321240511,-7.78539359194301,-0.292207913306593,2.48326153667884,0.0878724379154116,0.217502032520309,38.4
981,0.4,0.4,0.5,1,0.002,2,0.2,"relu",0.3,0,0.864461255129403,-20.0319024140128,0.366015261351702,3.62914114476007,0.198007285507732,0.495232581849312,0,0.6721439130484,-7.43796425471545,-0.168792778376555,2.04545276246189,0.0808464726844729,0.217552956324412,38.2
968,0.2,0.2,1,0.75,0.002,1,0.2,"relu",0.5,0.1,0.877348908326734,-19.1383068310406,0.404095497536903,4.25771002293782,0.229686440969257,0.521121254108698,0,0.672116638363179,-7.67541758272165,-0.28112519148947,2.73295166246617,0.0907562859240488,0.220728287775407,36.8
834,0.4,1,1,0.75,0.002,1,0.2,"relu",0.6,0.7,0.880762178918276,-19.09562266502,0.406349749312314,4.17479991811399,0.231585239240674,0.529020243908051,0,0.672028873879623,-7.45952479860899,-0.174857098714459,2.10664205954567,0.0844408562641891,0.218680825431503,39.2
857,0.8,1,0.5,0.75,0.002,1,0.2,"relu",0.7,0.1,0.877599692436998,-19.1361895519055,0.405988347055471,4.36627361103832,0.22695483787718,0.525090523303729,0,0.671719038534671,-7.63192699414867,-0.23977714805143,2.69285977331206,0.0827097464724236,0.214065316355413,37
