"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","diff.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","diff.test_mean","cor.test_mean","auc.lt5.test_mean"
10,0.8,0.4,1,0,0.002,1,0.1,"relu",0.5,0.4,0.889017143910764,-18.8685600562278,0.434375417572519,5.57561888898089,0.230193378161697,0.559610080023795,0,0.66832662015404,-8.18357113377961,-0.391050707253066,2.83172805128832,0.0837592090658223,0.215856031023209,38.8
55,1,1,0.75,0.75,0.001,2,0.2,"relu",0.7,0.8,0.794959659416588,-23.4088410940559,0.233304691187124,2.33131335351415,0.101253185336061,0.379050220390735,3,0.644243843867718,-7.1543393463508,-0.00372686940899379,1.58199839703916,0.0449646281925384,0.185542637136718,46
962,0.4,0.6,0,0.75,0.001,1,0.1,"relu",0.6,0.1,0.885747391562299,-19.1832346968252,0.421140474882235,5.2727137267638,0.223664465198906,0.557368608353293,0,0.652936744524283,-8.20523841650542,-0.35552303577846,17.1441738590183,0.0695703190404205,0.184841995348548,41.4
742,1,0.8,0.75,0,0.001,2,0.2,"relu",0,0.3,0.7575833447633,-24.7917848469865,0.169805976090392,1.78859997487819,0.0678478429813561,0.320222517161256,4.2,0.597438862007836,-7.23569748702542,-0.0130332531339642,1.24250382886211,0.0242376190330573,0.120594108612448,58.6
878,0,0,0.5,0.5,0.002,1,0.2,"relu",0.8,0.2,0.880465036942537,-19.771985422922,0.39674491362715,4.22509139241894,0.19010972597116,0.530057608864176,0,0.667218198995344,-7.92578916292311,-0.331715649332489,2.36123637783133,0.0721240789325957,0.220050078293863,40.4
719,0.6,0,0.75,1,0.002,1,0.2,"relu",0.7,0.5,0.870362077489268,-20.3144229756308,0.371769416269969,3.99023232557257,0.181717429131155,0.510680752422169,0.2,0.66749784981878,-7.52697304497795,-0.151068552038125,2.33657986503957,0.0673291049688288,0.212202392812674,36.6
