"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
150,1,0.2,0.5,1,0.002,1,0.2,"relu",0.9,0.5,0.877034783927124,-20.0363730528836,0.38693326218881,4.20410846353195,0.185350791465243,0.527368763401409,0,0.669680204808973,-7.7235434073907,-0.206987232752042,2.24854363441771,0.0679218732737145,0.215147548922955,39.4
321,0.2,0.6,1,1,0.002,1,0.1,"relu",0.8,0.8,0.903823273464709,-18.1073179795173,0.464517001854981,5.85522351795109,0.25391129144224,0.590964090095646,0,0.668221015882157,-8.15103581283265,-0.3703394809333,2.59925451510688,0.0786364405563547,0.206208398839226,39.6
719,0.6,0,0.75,1,0.002,1,0.2,"relu",0.7,0.5,0.876273284329349,-20.0921138929299,0.384174605718433,4.13490235771032,0.185721590488941,0.526000382512092,0,0.668028940208518,-7.57417795074338,-0.146560711120288,2.07454304362941,0.0654275832430155,0.213759945379063,39
494,0.6,0.8,0.25,0.25,0.001,1,0.1,"relu",0.5,0.2,0.872586280061238,-19.892376444476,0.389020817736714,4.38110289638368,0.197340807541824,0.523913863301005,0,0.667339187268529,-7.79548371479142,-0.201927840334411,2.18232650333042,0.0726083856403628,0.215126261966993,40.4
474,0.6,0.6,0.75,0,0.002,2,0.1,"relu",0.2,0.7,0.879007962879283,-19.6019677163306,0.403688548847499,4.64651203436011,0.206813197044595,0.532751436246298,0,0.667160408762139,-7.95774502430467,-0.301432994192319,2.19308040029332,0.0730171994869919,0.204257781435245,37.8
878,0,0,0.5,0.5,0.002,1,0.2,"relu",0.8,0.2,0.884415648642485,-19.605271178686,0.404822231659118,4.43744382904322,0.195459762627936,0.537937991758572,0,0.666601389631461,-7.90742792335778,-0.278567313217562,2.18095373393679,0.0707738390533013,0.217740016040089,40.4
221,0.2,0.6,0.5,0.75,0.002,1,0.2,"relu",0.3,1,0.866832475846192,-20.465565518108,0.37227191335076,4.1834698991452,0.1750755656587,0.504929788469254,0,0.666446275838075,-7.69476000564311,-0.163549479237102,2.05564953639122,0.0642330899798228,0.213379350153163,38
348,0.2,0.4,1,0.25,0.002,1,0.2,"relu",0.9,0.8,0.863323741035427,-20.5032983390463,0.364629996425066,3.91657257310541,0.177990879384282,0.498455086832647,0,0.666125281277593,-7.71543916807258,-0.234569519926123,2.01600795743523,0.0708979995564412,0.217060352970033,41
90,0.2,0,1,0.5,0.002,1,0.2,"relu",0.1,0.1,0.872629731448294,-20.1287684438408,0.380969241121586,4.1187772447618,0.187578314118955,0.514279964275374,0.2,0.665303879952127,-7.76267046029216,-0.255317916941693,2.06209293964566,0.0694288112171692,0.207167808247195,39
952,0.2,0.2,0.75,0.25,0.001,1,0.1,"relu",0.2,0.6,0.865697566687839,-20.2735441841424,0.374151373469924,4.1855030283725,0.188087595851033,0.508158473625992,0,0.66497346560678,-7.64862199500171,-0.173090102439398,2.06952545039423,0.0685024920596295,0.207061725188786,37.2
