"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
534,1,0.4,0,0.5,1,0.1,"relu",0.3,0.3,0.911325400860546,-16.0946351405011,0.513107309307174,7.15819204111601,0.341276196379286,0.618913619461717,0,0.64297598618852,-8.99679974518135,-0.857160769967062,3.27932236005713,0.0972104139056104,0.186810841385878,46.2
535,0.2,0.4,0.25,1,2,0.3,"relu",0,0.4,0.804181693484094,-23.0662690678155,0.220975583284162,1.9708726877023,0.113823157185729,0.380927662315839,0.2,0.623560098254355,-7.0140024404378,-0.000990590082186339,1.41742363930895,0.0470496321108419,0.161942689571612,53
536,0.4,0.2,1,0,2,0.4,"relu",0.8,0.4,0.775618438905906,-23.1692510873693,0.205691804467665,2.00006953505501,0.0982152599474701,0.340184677042158,2.2,0.634375957723504,-6.88988580628047,0.011583998886048,1.44780684354035,0.0452918792276374,0.172326332908674,46
537,0.4,1,1,1,1,0.4,"relu",0.1,1,0.81989339399285,-21.8719038452394,0.266992713934988,2.55453619600558,0.134876874047743,0.408082605850219,0,0.647847183620243,-6.99459929158654,-0.0293206869607022,1.94939707604905,0.056081974944675,0.186931847199743,42.4
538,0.8,0.6,0.75,0.25,2,0.4,"relu",0.2,0.8,0.77147127359098,-23.316945534031,0.199225682264119,2.00174161348368,0.0960137229384445,0.336467910296558,2,0.633338772119456,-6.9890255705109,-0.0206679653753686,1.52765603886312,0.0479685218124028,0.174587353306823,49
539,0.8,0.4,0,1,1,0.3,"relu",0.9,0.7,0.876000789322145,-18.9534093214099,0.399249493787084,4.30956518412254,0.241461631055271,0.527083662768103,0,0.64662763368545,-7.63617189168451,-0.236708615814247,2.44769915753121,0.082719243026981,0.187981798805196,45.2
540,0.8,1,1,0,1,0.2,"relu",0.3,0.2,0.886765470432814,-18.3189400119688,0.421593495031798,4.45919372090945,0.244326246032518,0.540457403503417,0,0.651492125612361,-7.66452539336539,-0.323529075361471,2.10662509365897,0.0845262114446654,0.199493103524113,44.8
541,0.2,0.8,0.75,0.25,1,0.1,"relu",0.5,0.9,0.894258935098267,-17.370818202859,0.459960431145672,5.6197971899341,0.279607997475251,0.566348002246078,0,0.645072841155686,-8.44446535115064,-0.694727831698427,2.09122563084818,0.083882533888676,0.188942868200751,47
542,0.2,0.2,1,0.5,1,0.4,"relu",0.3,0,0.805437615675343,-22.1634591236962,0.252622163475234,2.36360561397155,0.127041197549062,0.388547416512754,1.8,0.64637923250512,-6.99134978373597,-0.0280981806476955,1.73576598943635,0.0592006229191951,0.187732895656088,42.8
543,0.2,0.6,0.5,0,1,0.1,"relu",0.6,0,0.88716923286358,-17.6237644991698,0.449286353035964,5.49045727963319,0.274617119674253,0.557181334122096,0.2,0.644465441213177,-8.37092079003338,-0.553535474555773,2.10409584817291,0.078411252332832,0.182692011509995,45.2
