"elevation.scale","canopy.ht.scale","min.T.scale","max.T.scale","precipitation.scale","metre.road.scale","metre.stream.scale","yrs.disturb.min.scale","l_Cover_2m_4m.scale","l_Cover_2m_4m_all.scale","l_Cover_2m_max.scale","l_Cover_2m_max_all.scale","l_Cover_4m_16m.scale","l_p25.scale","l_p25_all.scale","l_p95.scale","l_p95_all.scale","l_rumple.scale","mean.NDVI.scale","mean.EVI.scale","mean.bright.scale","mean.green.scale","mean.wet.scale"
-1.06219524739491,-0.820042254810668,0.323813407874994,1.17466642367709,-1.58787749734209,-0.516674434523937,-0.531448975530157,-1.21940669723344,2.14106397422001,2.16832689417659,-0.15950085065583,-0.341006922366218,2.02803359160607,-1.20829259087447,-1.29629377717065,-1.35466784887432,-1.36534247859962,-0.949866429839293,0.571544759031547,1.03634428032694,0.417948671869947,0.764534246559245,0.389907650417016
-0.689007569175303,1.58303496935545,-0.679373036315302,0.650760071452756,-0.61862927145053,0.104003001800798,-0.459749620442876,0.97131030734756,-0.714545650849539,-0.923362096195602,0.519666619514102,0.802688463318921,-0.912911193423586,1.58173098353498,1.780646423249,1.49610427314583,1.52426904167453,1.71265327234997,-0.101788653519673,0.0772428195196692,-0.792862194473226,-0.859196558569862,0.215242407092695
-1.06713294610293,0.840387315142546,0.240214604544241,0.872413244088632,-0.520836214190261,0.0296488566614713,-0.726792374767312,-0.681116233250682,0.26763937617359,0.381210637068389,0.330429537801846,0.304782334985041,-0.710864312354693,0.635275254431384,0.556396018578718,-0.0845277059819148,-0.0901208395951881,0.235848509128575,0.490280381654677,0.866569385018913,-0.80724682769941,-0.682521185991047,0.309587137063496
0.285048543026022,1.01725087396223,-0.227939096720199,-0.437354097366331,0.439989232091618,-0.00383515489247195,0.674298444839817,0.97131030734756,-0.71976073744101,-0.975688141262173,0.609109529807625,0.833140516504124,-0.959670415064465,2.23737329274191,2.40766698040569,1.5112828106991,1.48163450048599,0.308170466767636,0.0839584947703189,-0.57144931777666,-1.53210725853192,-1.52172920574042,0.402656938250908
0.722620574733682,0.0553664567579388,-1.06392793257701,-0.850434341841493,0.822891662628279,-0.377267987316297,-0.0134718904880076,-1.006594188217,-0.764298500239321,-0.770587879635071,0.294114096031844,0.447496754591641,0.026244082495287,-0.206718743857719,-0.171345174276873,-0.362962941528375,-0.394831363874098,-0.473714311154236,-0.206271424432792,-0.207826967378131,0.654982410684029,0.680403116759809,0.0418520925517636
1.47134371120573,1.87962086103187,-1.19768641717448,-1.09223824162501,0.58508630188242,1.68164016801305,1.65363787858342,0.97131030734756,-0.763053192721137,-1.04765513850595,0.574611614641113,0.757502537049108,-0.907699890127426,1.40587821243214,1.59764708414837,1.02192690820974,1.01010792273601,0.47979863373456,0.391602209125617,-0.781767471665704,-1.20126069432968,-1.02255116893043,0.443454659319362
1.60330759995682,0.589646489790116,-1.98351596969526,-2.03930021197346,0.416876424514322,-0.52857488937864,1.27288246615922,0.97131030734756,0.378821204976532,0.259673415075228,0.194852316150897,0.240974918045256,-0.583739636930788,0.360734857033096,0.204583514991943,-0.169284654120803,-0.15566359391226,-0.395489927576098,0.223268855987813,-0.653802811769359,-1.15372886279968,-1.02535553992375,0.429430442702081
1.35817478105932,-0.223183770223377,-1.28128522050524,-0.890734828924113,0.646771868578286,0.238768663766207,-0.811658126468626,0.97131030734756,-0.477899373916064,-0.659598112019513,0.445077093541315,0.611549387354741,-0.601767543965336,1.47201979373082,1.0642542783155,1.15185515260871,1.16346541313125,1.29084308147315,-0.392018572722783,-0.861587011997089,-0.499540760426248,-0.686727742481019,-0.19273480359185
2.78626221676547,-0.861545501288465,-1.95007644802857,-1.9788489977432,0.636139622696347,2.73937383318473,0.664954486342831,0.97131030734756,-0.478411764556675,-0.460364216959684,0.33972356215251,-0.207802348554784,0.46973474719542,-0.388345819725995,-0.459320636182921,-0.866192165378657,-0.861998992114167,-0.437380507804827,-0.0321334729109259,-1.53941961639853,-1.8047898709935,-1.70892096954416,0.708639846264316
2.12708452706498,-0.407874277957424,-1.49864211050278,-1.71689629516223,0.847134275601748,-0.286739486530024,0.183280941495405,0.97131030734756,-0.170622075281166,-0.208203174265545,0.0827048499432323,-0.0579607032134989,0.328887506484846,-0.457637176541677,-0.447971858837028,0.18589303198316,0.154233029203005,0.735795181451957,-0.316558793729975,-1.46213402972846,-0.87791915615849,-0.990300902507316,-0.149387224956617
-0.571675507801157,-0.576910889818234,0.541170297872534,0.247755180476281,-0.702554264087141,-0.34650366180165,-0.384670349665794,0.97131030734756,-0.715141461547166,-0.918285661418941,0.593440013030309,0.798700307684222,-0.758471861233694,1.584355813153,1.28839283382891,1.82046977815125,1.78898595538767,1.5434993481907,0.0201079125456336,-0.0570567245299614,-0.983614939429149,-1.00993149946052,0.242015911543868
-0.798437067149702,0.252872895408443,-0.144340291717468,0.590308857222494,-0.230179366473319,0.0322079436964806,-0.902802132382204,0.97131030734756,-0.308851045815901,-0.576708089311562,0.499681373176745,0.727340683211605,-0.73593919711939,1.54866029300882,0.923458331802459,0.849498712340401,0.859932074665573,0.209746045650703,0.339360823669057,0.502947034620386,-0.968604887367044,-0.864805300556491,0.391182579200405
0.00438343956395845,0.652007451921755,0.62476950080595,0.177228602672202,0.271830767879931,-0.213829982497038,-0.331255214477904,-0.818818444967202,-0.480159152906271,-0.45162824909319,0.432400062438125,0.46716094337174,-0.510777693897778,0.264409337098208,0.105281510283281,0.398453238527807,0.250320229520638,-0.000293650109779355,-0.0727656615993622,-0.207826967378131,-0.481403614184538,-0.494628329438974,0.235641267626922
0.789861209569477,2.2854922705218,-0.796411759243437,-0.598556045696815,0.433774655254055,1.77850431140861,2.2057296828835,0.97131030734756,-0.761520585230602,-0.998906025119458,0.615163172495269,0.918863033049538,-0.873140913030912,0.823201480840874,0.867068899888442,1.33460464284333,1.33829941402043,0.657527591741353,0.455452791350302,-0.158414870982513,-0.561457225182433,-0.301827823648601,0.458753804720033
-0.259701526672922,-0.3937481089484,0.0395770766133749,-0.245927015451913,-0.00475299947396284,-0.170368864482708,-1.17636568607374,-1.08170448551692,-0.544181258941872,0.457963300523733,0.539531879665053,0.146523591468002,2.19657772242625,-0.656062120684106,-0.886318823508224,-1.1358540459479,-1.16107798277637,-1.01846478507664,0.803728694394036,0.832361010591178,0.809460863156531,1.39411553455835,0.762186855166663
-0.00440286646415821,0.275030239750401,0.00613755494667781,-0.245927015451913,0.0679761029465904,-0.0445670325712907,-0.752895145517222,-0.843855210733842,-0.696962548969498,-0.691180095302026,0.589009579694584,0.405257163907964,-0.814163186699896,0.547611191644656,0.645767606355551,-0.319248679261014,-0.312839200743507,-0.741123556567155,-0.194662227664669,-0.27751069306426,-0.0761322085076904,-0.259762258748883,-0.452820275403247
-0.565600112314475,0.841689595692902,0.62476950080595,0.167153239098381,-0.409432779566104,-0.169800737283583,-1.20436021580497,0.97131030734756,-0.511972928333314,-0.526432103966425,0.583427203506367,0.697254342668826,-0.237055185308101,0.0218899386745334,-0.0777176935292603,1.20467639844436,1.11764898687417,1.533057085771,0.55413096387936,0.614440995718194,-0.401350003186642,-0.143380862526331,0.420505941218357
-0.490916662354648,1.25386287713973,0.2569343645416,-0.0746496934724761,-0.243996639418281,-0.208461908564462,-1.16531127996017,0.97131030734756,-0.740450051530837,-0.770332118415363,0.613503740898395,0.857062425819815,-0.764195121475777,1.74288566995953,0.996161343663976,0.992784143900196,0.938742474099496,-0.0825568493023613,0.449648192966241,0.534621455386809,0.234700952945077,0.409781315904958,0.0163535168839796
0.619024778969474,-1.23482540303818,-2.2343123813595,-1.16276385221643,0.789403669814919,-0.298934703096172,-0.536648953663257,0.97131030734756,-0.229703238317857,-0.388443716068226,0.316554154094815,0.601421825247588,-0.701487429739385,1.48041872786789,1.84235538315625,1.78813941904885,1.88252774474796,3.47596449795467,0.037521707697821,-0.941406552328473,-1.64280639248995,-1.61146907752648,0.400107080684129
0.468931619242855,-0.837642941310648,-0.378417341315031,-0.497805311596591,0.265974819637097,-0.0863430664510028,-0.431762564565691,-1.18185154858348,0.162755280303816,0.500840001395245,0.103068543277332,-0.702561065203817,2.59323344117918,-1.10330581403782,-1.18564306276016,-1.3677820812333,-1.37997828817462,-0.96195925165454,0.884993071770906,0.230547016029154,-0.266259534627693,0.333362206337137,1.04777090264584
0.655222752373415,-0.774847001635718,-1.83303772510043,-1.03178702739475,0.435982863162349,-0.162292706415676,-0.905724763501783,-1.49481112066648,0.442000731407744,1.2469325626086,0.180555848846299,-0.227165362217598,1.45895631106238,-0.90278108629952,-1.13315493371341,-0.943390185140374,-0.990539332534728,-0.45836080978516,0.124590683458755,-0.674074441059869,0.406691132823368,0.46516764302292,-0.426046770952074
-0.169987072028026,-1.57811836047326,-0.0440217283893564,-0.185475801221653,-0.156681588570719,-0.296168175802537,0.0770253733078706,-1.36962729183328,1.0502831560307,0.483075676123416,-3.96237549165012,-3.70060394086798,-0.886692245946817,-1.48965715980533,0.25990890601922,0.78878456212734,0.880931350947987,-0.517528096373065,-0.455869154947469,-0.572716294607317,1.00646779647167,0.655163777819978,-0.972991219026041
0.25249338523721,0.295023304042142,0.0562968366107342,-0.175400437647832,0.0488684110707758,-0.0781745659264265,-1.21501433246886,0.97131030734756,-0.721347125609549,-0.813081689443812,0.604730788633971,0.65871841567233,-0.929386438948417,1.17490722329294,1.00325449861528,0.184678721186165,0.177141242331548,-0.625933559766535,0.47286658650249,0.170999104988279,-0.599607774173618,-0.287805968682029,0.746887709765992
0.443008220563093,-0.622535816160164,-0.395137102984369,-0.598556045696815,-0.102546056734231,-0.486175782974743,2.18821367918292,-1.05666771975028,1.46561444922432,1.39178505201187,-1.66395519518795,-1.36738625828439,0.662174935411206,-1.2334894433473,-1.23387543412422,-1.0915327440851,-1.09744416530542,-1.21776477718529,0.0317171093137594,-0.558779549470091,-1.36574584817692,-1.3499614823999,0.416681154868189
-0.0971550176421613,-1.59832891377566,0.440851732872443,0.106702992080778,-0.871791130810949,-0.10425933773862,1.8645644076011,-1.3821456747166,1.15698347105425,1.07759178956249,-4.16875258122449,-3.89883446155801,-0.793090576308157,-1.57259670950136,-1.54029272686138,-0.430021709321605,-0.468996497545563,-0.811715459783677,-0.188857629280607,-0.320587905306596,1.63939165842378,1.32751172346713,-1.35419492525941
-0.44195066930069,1.7247051135865,0.62476950080595,0.177228602672202,0.271830767879931,-0.0104134438154372,-1.33304647076239,0.97131030734756,-0.423970005081359,-0.601374827945258,0.422809845771963,0.558688324932798,-0.410046593579344,0.559684646951298,0.567744795924611,1.72681799763424,1.73298812804499,2.34826996752145,-0.0901794567515495,-0.116604635570836,-0.857280334573095,-0.983289975024029,-0.225882951959969
1.03510275945942,-0.572561111995279,-0.813131520912775,-0.709383110583516,2.35470577390042,-0.0570756651234199,-1.34305779369527,0.97131030734756,0.857199906697499,0.804251524727608,0.391894914335311,0.604442796066871,0.157497731872001,-0.758949214048083,-0.716087028031825,1.18767651049866,1.23648516042066,1.9636132194824,0.438038996198115,-0.827378637569352,-1.44892655335442,-1.25671614687219,0.439629872969195
1.6059455310084,0.153798747410672,-0.813131520912775,-1.46501799901755,2.56575058673445,-0.4258339245935,-1.03439309808068,0.97131030734756,-0.495901919460067,-0.636556123720863,-0.148499475696736,-0.286386663595942,-0.132203618516892,-0.177847420276913,-0.208228768295049,-0.352641531360029,-0.37074596493232,0.605415887869457,-2.19144407178208,-2.50738991502039,-0.186205923629797,-0.990300902507316,-0.698881530597363
2.26281207685921,-0.183637923776774,-2.80278484658937,-2.47253118359626,2.37298961745441,5.58496981893535,-0.179302508029904,0.97131030734756,-0.155863591342997,-0.136251323172988,-0.435774704577649,-0.516276791640393,0.722678277199519,-0.680209131420592,-0.772830914761258,-0.834711800673534,-0.861998992114167,-0.410046988808721,-0.0147196777587385,-0.931270737683218,-0.104901474960059,-0.0739726804417965,-0.216958450476244
2.5277680794848,-0.892174303100235,-2.80278484658937,-2.47253118359626,2.37298961745441,7.26823624208957,-0.747957728831705,0.97131030734756,0.847992448321042,0.942274129391014,-1.03141594177797,-1.24999293909958,0.966457611589032,-1.16209840305895,-1.17287572206806,-0.905747361054934,-0.919046686173468,-0.41998184521952,-0.531328933940277,-1.478604728527,-1.08055485899691,-1.32402105071174,-0.195284661158628
-0.902468676405196,-0.369410571210015,0.875565912470187,0.298130073995196,0.271213820275361,0.790228447627586,-0.388605112855879,0.97131030734756,0.308276676702646,0.189151478960521,0.549483186835588,0.563500541347593,0.253298391746318,-0.76104889752076,-0.650831490648928,1.78024674627754,1.83174769430095,2.88963344248303,-0.0611564648312364,0.331905162481706,-1.17311684671323,-1.33383634918834,-0.120063862938665
-1.15802143841271,-0.524763949147303,0.0228573149440371,0.711211285683016,-0.254730453249074,-0.465222182578399,-0.510248853495815,0.97131030734756,-0.482007322417959,-0.677966872808616,-0.252616545661493,0.123924042871344,-0.177377594999545,-0.150025788247665,-0.125950064893329,1.38484579669377,1.19222787726666,0.381308871323695,0.356774618821245,0.701862397033518,-1.09994284291047,-1.07653531055174,0.0405771637683744
-1.17384207798294,0.0548837376550824,1.10964256246509,0.741436409191818,-0.104702851486114,-0.252972038825547,-1.18887669802763,-0.793781679200562,-0.533389909179812,-0.618808997833669,0.556646135774897,0.428583308450844,-0.592298192776186,0.220577405828041,0.6117212743179,-0.320462990058009,-0.260659368464952,-0.3902228233386,0.647004538024355,1.35435546482182,0.929541279653375,1.36957728836685,0.387357792850237
-0.0821748342850299,-1.04550927774552,0.909005434136883,-0.497805311596591,1.31514229584989,-0.25884520619977,-0.764312613682985,-0.831336827850522,0.219886498185388,0.229078439865633,0.306914886471952,0.442774978518191,1.46647803711444,-0.92797788871075,-0.843760840817099,-0.934768763766606,-0.900942857335185,-0.358195373084007,0.652809136408417,0.824759149607237,0.518641104453238,0.984677369534434,0.837407653386626
0.124335999788903,-0.231931067428852,-0.562334709645874,-0.699307747009695,1.64252232850802,-0.131102069592227,-0.776410623027386,-0.831336827850522,-0.751342522324277,-0.99229443151133,0.617381407683546,0.785682605931182,0.503108199215832,-0.376797310318317,-0.148647619585101,-0.655605127026837,-0.615990703291203,-0.728514070286047,1.10556781036527,1.028742419343,0.576805056193897,1.2188423474762,0.476602807687482
-0.734088760461176,0.0836081853715356,0.674928782470006,1.38624423273915,-0.635988951961634,-0.00181976207637826,-0.339954223533783,-1.51984788643312,-0.0854152950080553,0.562186111306702,0.523628050240705,0.400915149461995,0.435279267460496,-0.489920598404156,-0.823900412817749,-0.801592243775829,-0.813637276271617,-0.899263322356266,-2.58615676189831,-1.94358522537808,0.0483261398406007,-1.2714390945871,-1.95596131101912
-0.307178955733887,-0.630577600680273,-0.562334709645874,0.801886666284552,-0.576820066976347,-0.354132866001374,0.911757126337375,0.97131030734756,-0.639182685924261,-0.923885517151108,0.505573525022309,0.804492879837926,-0.32047761642178,1.18173141985631,0.787627458467233,0.649992057355807,0.658212989799667,0.14360809874509,0.47286658650249,0.463670752870022,-0.712183164639409,-0.48130756722073,0.604095686026402
-0.204018679374266,-0.669905958137954,0.775247347470096,0.42910689881688,-0.65638006208896,0.145718447148095,1.54965974227516,-1.006594188217,0.522536877173596,0.951268952546407,0.28895619927666,-0.289525294665128,1.94807045655361,-1.01642922016114,-1.13882932238635,-1.15719504288148,-1.16107798277637,-0.770096248120948,0.530912570343111,0.478874474837905,-0.73657449924033,-0.506546906160561,0.672941840329419
-0.395136267776024,1.28877780165141,-0.161060053386806,0.509707872982121,-0.721660702735168,-0.368506426792078,0.213762172788524,0.97131030734756,-0.194648786753365,-0.347024503791205,-0.0591995678077652,-0.0249701740397621,-0.0809780704037659,-0.363149017314771,-0.0557293190445205,0.563535120422348,0.636577482149794,0.541718555353117,0.443843594582179,0.685391698234979,-0.564584319362039,-0.295517988913643,0.763461783950052
-0.409250140705573,-0.00634203840693282,0.808686869136793,0.42910689881688,-0.844209867646761,-0.371578262570637,1.52593281889055,-1.006594188217,-0.757232856455235,-0.561767511688508,0.614527019318297,0.498560864017899,-0.755692529380824,0.235275490506335,0.282606460710993,-0.46678408280724,-0.471923744420878,-1.0739352868623,0.792119497625911,0.993267068084605,-0.341935213774141,0.146170442533393,1.00059853766044
-0.607328934300898,0.868631694749276,0.808686869136793,0.42910689881688,-0.844209867646761,-0.345582869001085,0.972905052382839,-1.35710890894996,-0.474725010640675,-0.831406678254021,-0.807147421416265,-0.472282833947001,-0.72327103343936,1.6179515497013,1.58771693779274,1.36253332796198,1.33063138171723,2.33857136139164,-0.241099014737166,-0.0912650989576966,-0.509547461800985,-0.742815162347309,-0.427321699735463
-0.498347364253349,-0.694243495876339,0.825407028736816,0.42910689881688,-0.779956216356262,-0.0790519194591155,0.596979911980656,-1.0691861026336,-0.384136118519269,0.88523714784659,0.45079303925779,-0.439976753764295,2.77819731781812,-0.884145957440579,-1.01682989827402,-1.2973536762504,-1.31189006221427,-1.15390175021512,0.414820602661866,0.505480988281698,0.150894828931655,0.442732675076404,0.7341384219321
-1.48183153774797,1.28037265203599,0.708368304136703,1.27541812498998,-0.787660485548694,-0.216746025980851,-1.43405548582241,0.97131030734756,0.125877034600034,-0.17227848286504,0.452321542531765,0.478523060041284,-0.664055631318555,0.820576851469231,0.391483886383653,0.247821492993216,0.195595107656621,-0.284654278859812,-0.00311048099061532,0.562494945661261,1.04586918313469,0.711952290434598,-1.46511372941427
-0.259411081567475,0.731528817764664,1.05948367873172,0.00595128069276487,0.25000200516804,-0.242043169168838,-0.839792527287148,0.97131030734756,-0.220732974320375,-0.0484775852482539,0.431320186760487,0.399247710547352,-0.355940196174387,0.431600851299289,0.447163867514447,1.87313932198957,1.88698209255143,2.61987563515518,-0.554547327476529,-0.283845577217546,-1.28319056183534,-1.57290897636841,-0.0958402160542702
-0.434761953554945,2.60880277161384,1.05948367873172,0.519783236555941,-0.848370476045262,1.15217954405949,1.75636184599121,0.97131030734756,-0.75680234257413,-0.599899866960022,0.588527748373709,0.35271439880385,-0.511345096411271,0.0525985228401193,0.0882583442644628,1.26824416745005,1.14618885499128,0.581955383614926,0.385797610741555,0.551092154185348,0.158399854962707,0.226095015842857,-0.280704889645705
0.0708978158030214,1.016163430104,1.05948367873172,0.00595128069276487,0.25000200516804,-0.554319199689928,-0.782843742246386,-0.793781679200562,-0.330113733940588,0.0160798044785404,0.514006516425258,0.470331184657319,-0.449527178808886,0.183831993885937,-0.0110435251561037,-0.180213219687643,-0.191934850451199,-0.303975933597127,0.850165481466534,0.572630760306517,-0.645263349195856,-0.167218015969504,0.888404804722194
-0.012983526015312,-0.787668237145762,0.909005434136883,0.308205437569017,-0.49289569581745,-0.523329852661682,1.71381835872599,-0.843855210733842,-0.546383569606184,-0.314926083959382,0.501040461992558,0.559016280927857,-0.391744931305608,0.162047389879588,-0.0167179138290432,-0.135284878229398,-0.183312592468686,-0.242420603628418,0.925625260459343,0.862768454526945,-0.326299742876115,0.226095015842857,0.901154092556086
0.734142018964129,1.31470141613164,0.15661579954151,-0.185475801221653,0.840148521962741,-0.290225208128942,-0.82411534705915,0.97131030734756,-0.541436067262271,-0.848399169764974,-0.208074126506707,0.333158211596423,-0.462055201090619,0.483044347919676,0.777697312111609,0.395963936134882,0.396486921824207,-0.420539481017889,-0.722880680614333,-1.08077400370073,-0.828511068120726,-1.10948666972318,-0.094565287270881
0.161374871141108,0.351294576874001,0.909005434136883,0.308205437569017,-0.49289569581745,-0.471730963789576,0.400007281593327,0.97131030734756,0.0867407661177698,-0.00271429982271373,0.0792524172212186,0.137602924983903,-0.0267560950155798,-0.553437550331207,-0.450809120817552,0.336464096718816,0.333044143684125,0.558794768230592,0.467061988118425,-0.17995347710368,-1.87483678061666,-1.78393789361532,0.582421896708785
1.30211669123696,-0.0228552803968543,0.00613755494667781,-0.326527989617154,1.65942055924775,-0.363616831626486,1.86085055626562,-0.768744913433922,-0.674246013763685,-0.540296082012985,0.611828084754304,0.606267847032692,-0.829589104169813,0.466246479645523,0.445745236524177,-0.30832011369418,-0.320093354953793,-0.676265511521652,0.780510300857787,0.34584190761893,0.184667446071392,0.781360472519132,0.87820537445508
1.24452158088959,1.61997625557045,-0.344977819648335,-0.437354097366331,1.31067447201307,-0.256592383301268,0.969085705418407,0.97131030734756,4.01055652000647,2.95414548380151,0.0117160415077279,-0.31655027355657,0.881866531145998,-1.4308645457534,-1.43106060961913,0.119714598986679,0.142778922638739,-0.92405044643188,0.0955676915384421,-1.38864937355036,-0.700300206756909,-0.847277981848275,-0.813625121102391
1.31009194003986,0.0462425325386363,-0.462016146317762,-0.497805311596591,2.65470956426993,0.195524781439244,0.512647704376268,-0.831336827850522,-0.40344010158938,0.277002750619181,0.599669484531997,0.525443596935582,0.837509829599363,-0.548975660374774,-0.884900192517963,-0.806783347160988,-0.837818194878832,-0.962728235677254,1.21005058127839,0.401588888167834,-0.0579950622659796,0.476385126996178,0.138746680089343
1.73848085320719,-0.961929887378804,-2.46838943095706,-2.2710277809705,2.26615809134386,-0.250236055153365,0.937369376628866,-0.994075805333682,1.75671293297698,1.64513526379995,-3.14760363314552,-3.27300156797308,0.169706429757885,-1.46341046559617,-1.50305450891766,-1.33438928703581,-1.31888982097507,-0.859689059071678,0.99528044106809,0.562494945661258,2.27043926386813,2.76685513578581,-0.775377257600715
