"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
893,0.4,0,0.25,1,1,0.2,"relu",0.3,0.9,0.843899755296218,-24.0885315993158,0.320034349407421,3.0069960579417,0.169162266001172,0.467882044257133,0.5,0.670968050650492,-3.64450778007979,-0.323857655345875,2.15823635475104,0.0756852080555608,0.251977396915862,35.1
894,1,0.6,0.25,0,2,0.2,"relu",0.4,0.6,0.802420808084805,-25.6930641086453,0.255731432122122,2.47702891340441,0.129859674360068,0.394763305641777,0.7,0.662235247061666,-3.58425007989001,-0.110408328668869,1.86609846406571,0.0695834717773734,0.235719653109905,37.4
895,0.4,0.6,0.75,0.75,1,0.1,"relu",0.8,0.2,0.850406417009136,-23.3593908611741,0.349602265653229,3.58328237727879,0.19106542332547,0.482827245448636,0.5,0.662864141389426,-3.83884722669396,-0.476694641755348,3.49248818443132,0.0767709157404082,0.23522081254867,37.4
896,0.8,0.4,0.5,0,1,0.3,"relu",1,1,0.771707414873579,-26.7604769713949,0.210517345253274,2.10655553509035,0.111862069807471,0.349188734917097,2,0.648186403475129,-3.55195808214519,-0.0341945950852428,1.77019814239886,0.0581955412270832,0.210701681908055,40.3
897,0.8,0.2,0.75,0.5,2,0.3,"relu",0.9,0.3,0.74635985389866,-27.6172647445865,0.174840599882192,1.86866937379525,0.0901031972445818,0.310042105677962,4.6,0.6503416616966,-3.53080345302701,-0.0438837934499834,1.58518864666234,0.0529960393604827,0.217559070414483,38.1
898,0.4,0.6,0,0.5,2,0.3,"relu",1,0.8,0.791684453747779,-26.104925606073,0.241035550287065,2.44995748417918,0.128889939672667,0.380658067499464,0.8,0.657054981212886,-3.64517840041445,-0.0896752044583436,2.20868464534203,0.0626393164548545,0.218622465508144,35.9
899,0.6,0.4,0.5,0.25,2,0.1,"relu",0,0.6,0.804316182896934,-25.7012078228935,0.258218954742199,2.46185357321696,0.128766543666027,0.395201411320791,0.9,0.640849639052246,-3.67270663726992,-0.140206287178245,1.62604587305649,0.0576525486618183,0.206465812643729,40.8
900,0.4,0.8,0,0,1,0.3,"relu",1,0.8,0.8176345871272,-25.0688028123234,0.281712423908113,2.77633425270563,0.154369908134029,0.424487332495351,0.4,0.649872118641832,-3.72706938688278,-0.172513459858243,1.87875411063373,0.0683870089525901,0.210496024641976,38.2
901,0.6,0.6,1,0.25,2,0.2,"relu",1,0.9,0.802361813142527,-25.6778955783824,0.255581530487277,2.45971919228457,0.129909387396023,0.394069482690689,1.2,0.65654800118741,-3.62785949706537,-0.127792298888903,1.97305343580483,0.0654030472484008,0.225045210457238,38.8
902,1,0,1,0.25,1,0.4,"relu",1,0,0.719263661613391,-28.5217554334442,0.138781708209678,1.65177831818225,0.0757589885668303,0.272041641826002,8.1,0.638493730226081,-3.56655567083733,-0.0413427282946896,1.41506524104864,0.0467263419371381,0.193544852278416,42.5
903,0.6,0.8,1,0.25,2,0.1,"relu",0.6,0,0.853706186666131,-23.3619101261084,0.349461168347355,3.5498868976365,0.186524100062797,0.484468932663799,0.2,0.663076075979434,-3.82645605451187,-0.328028100150345,3.70048497528928,0.0771750293049186,0.237163629978829,36.3
904,0,0.4,0.75,0.25,2,0.3,"relu",0.7,0.8,0.789909830227702,-26.4598182841983,0.224627382779966,2.09158373411101,0.101930445886165,0.370437619874092,1.1,0.675863658016172,-3.49609760990482,-0.0338689339062092,1.6999769978041,0.0594511290474147,0.249669209869671,34.3
905,0.6,0.8,0.5,0.5,2,0.1,"relu",0.2,0.3,0.857771998383122,-23.1772690340334,0.357160555066589,3.596910096286,0.19045891860756,0.490767544089326,0.2,0.671221345742804,-3.7441570415972,-0.460312704882932,2.73788304232838,0.0803393620572589,0.247472718161031,35.4
906,0.2,0.2,0.5,1,1,0.4,"relu",1,0.5,0.73844220750644,-27.9618534188812,0.160575642817634,1.77885290025125,0.0860396397115086,0.303256835235331,4.9,0.633988759408395,-3.55010404888458,-0.00628993883892309,1.42424456287515,0.0433686631186245,0.187541376927044,41.7
907,0,1,0.5,0.5,1,0.2,"relu",0.8,0.4,0.851057732320664,-23.8846466076886,0.330083308863296,3.04737392032744,0.162347295754548,0.473368138226623,0,0.657501807999652,-3.7310737376899,-0.260730681865901,2.26869604051771,0.0681983175035975,0.227522526596707,38.5
908,0.4,0.6,0.25,0.75,1,0.2,"relu",0,0.8,0.781452448587344,-26.7484498789231,0.217304577059433,2.04273927700709,0.118877826687514,0.356570819225425,1.5,0.628831318810008,-3.63691740100192,-0.0910240042626007,1.52331755247415,0.0522379401327207,0.183778561832264,42.9
909,0.2,0.2,0,0.25,2,0.1,"relu",0.8,0.6,0.888816328340047,-21.3425401681486,0.426763372630386,4.70961316016201,0.23950920080153,0.558939896557049,0,0.656319500984326,-4.01909559126025,-0.531523141165912,128.099991554197,0.0848002749704,0.228463170045211,38.6
910,1,0.2,0.75,1,2,0.4,"relu",0.2,0.9,0.708400246669276,-28.802744917284,0.124058221336254,1.54471834227521,0.0614153612283885,0.259722507242544,10.7,0.623658804994598,-3.58186959679536,-0.0320676027830835,1.32393051991887,0.0370067378345132,0.170600796233055,42
911,0.6,1,0.75,1,2,0.3,"relu",0.5,0.1,0.761212492747736,-27.2245853012893,0.18970665753981,1.92780990184458,0.0950112192505361,0.331826689345972,3.1,0.651164264463979,-3.51040415651561,-0.00368597156778632,1.59049223368588,0.0532523168970885,0.211788631276964,39.2
912,0.6,0.4,1,0.25,2,0.3,"relu",0.2,0.2,0.751332352663122,-27.4678507628123,0.18119318547858,1.89112574395568,0.0904051484276731,0.31528280856623,3,0.649626195750432,-3.53072549149245,-0.0276758835715179,1.89106734593036,0.0549625529971298,0.209975235735162,37
913,0.6,1,0.25,0.25,2,0.3,"relu",0.9,1,0.746298871633129,-27.5290857084554,0.177868708305704,1.89346504858826,0.0886000598797246,0.311011383694782,3.9,0.649474335901411,-3.52466097533105,-0.035659173152351,1.6229601708917,0.0529751630595785,0.211295535141608,37
914,0.6,0.6,0.5,0.5,2,0.4,"relu",0.7,0.7,0.682256512120021,-29.3205139610123,0.101015859419218,1.44321080206669,0.053400464883224,0.221112544477999,18.2,0.5997674723244,-3.58064034626337,-0.025808118462568,1.29402936136471,0.032198238281529,0.144858291402178,48.8
915,0.2,1,0.5,0.25,1,0.2,"relu",0.6,0.4,0.829161562318328,-24.5821224885959,0.299643198843741,2.8770733872591,0.159220986744431,0.440601679529859,0.5,0.674846413579813,-3.57215830108234,-0.0943882179389296,1.96373645968494,0.0719852880633575,0.242750463942185,33.4
916,0.6,0,0.5,0.5,1,0.3,"relu",0.2,1,0.776855962483926,-26.6043307290358,0.216783541719029,2.1523665661085,0.115020861372592,0.358260104441751,1.7,0.643705947162106,-3.56475927186955,-0.0453703440396914,1.6705177413511,0.0564870804931428,0.214150845967626,40.8
917,0.6,0.6,0.25,0.25,1,0.4,"relu",0.9,0,0.719133493346522,-28.4186091215925,0.140076611977221,1.66775958467355,0.0751969979732409,0.270622788721412,9,0.633901572246406,-3.5763258079506,-0.0401442921846523,1.42240130905844,0.044828784788882,0.187470672236526,41.1
918,1,0.8,0,0,2,0.4,"relu",1,0.6,0.749514301144519,-27.6105179027125,0.176672056591144,1.92670915661911,0.0994594482035664,0.317417897062178,1.6,0.622643817671717,-3.65740989854065,-0.0838181933101717,1.49682636261803,0.0493034638422931,0.176318241752397,44
919,0.8,0.8,1,0.75,2,0.1,"relu",0.6,0.7,0.85491292807035,-23.3832271252936,0.351019261434258,3.57493018813344,0.18317378623913,0.48512736270567,0.1,0.664031296352756,-3.87104532872467,-0.369447609514905,2.52781119651254,0.0770683532805628,0.233770059494427,36
920,0.8,0.6,0,0,1,0.1,"relu",0.3,0.8,0.886920640870687,-21.3303347523528,0.427948138003851,4.84264058393088,0.247365754215744,0.559087234181686,0,0.655687359735428,-4.18658209404118,-0.830597871381408,4.38133786922034,0.0867777439625331,0.228085270229592,37.8
921,1,0,0.25,0.25,1,0.2,"relu",0.5,1,0.82692532614719,-24.62183264436,0.299581242960882,2.93235478429747,0.155497516984613,0.437257854313198,0.2,0.661514469175336,-3.68666894767548,-0.171069916248349,2.2386744346642,0.0724342467156291,0.236606267625912,37.5
922,0.6,0.2,0,1,2,0.2,"relu",0.5,0.5,0.834502320024755,-24.2635958227314,0.313769113457551,3.10623315444157,0.170638770698382,0.454126385766266,0.2,0.670748749380839,-3.69284599030389,-0.218579087883269,2.57906556301679,0.0831161040206578,0.247229762897625,34.9
923,0.2,0.8,1,0.25,1,0.2,"relu",0.1,0.5,0.820092789455223,-24.9391249912292,0.285278211398591,2.733239190058,0.15095861322629,0.425443086983925,0.6,0.664298456903518,-3.70742608676066,-0.222969242228648,1.96821876728292,0.0708895510191155,0.233415756067722,37.2
924,1,0,0,0.25,1,0.1,"relu",0.1,0.7,0.889522361229083,-21.1229346887604,0.435808601245678,4.99059912099148,0.251486777040669,0.565832280981496,0.1,0.658861965157707,-3.99170352289144,-0.496956823477953,81.6126346552655,0.0848867159931462,0.220185417771848,37.4
925,0.6,0.8,0.75,0.5,2,0.1,"relu",0.2,0.2,0.852856340266459,-23.3910111110471,0.349375402640487,3.53324701650694,0.184545185269381,0.483354601480152,0.1,0.66191805818149,-3.84504911329843,-0.40196625420893,2.82624562788574,0.0754913687494176,0.232068727188912,35
