"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
89,0.6,1,0.5,0.25,0.002,2,0.2,"relu",1,0.3,0.849258762423742,-30.1334378481645,0.420936348086794,2.28712901802136,0.275533746519076,0.57611484961383,0,0.67665043944386,-10.797790272182,-0.0925887414477879,1.51567727698291,0.129437839487506,0.284831150104528,6.4
124,0.6,0,0.5,0.25,0.002,1,0.2,"relu",1,0.3,0.876687083807665,-27.2552826050584,0.496384913357776,2.79094644844323,0.338918774784984,0.633149728056338,0,0.676028313929367,-11.314263837065,-0.220969266070676,1.57525626938504,0.142898694537131,0.287947914607757,5.4
848,0,0.4,0.5,0.25,0.001,2,0.1,"relu",0.7,0.2,0.848852183248249,-29.4748873046898,0.436870561532053,2.47158490929295,0.29668262714715,0.581635323287406,0,0.674574786336688,-11.4581979373741,-0.248095253023273,1.57851230362298,0.142280536040722,0.286037571437109,5
473,0.2,0.6,1,1,0.002,1,0.2,"relu",0.2,0.1,0.887870686711064,-26.8068679926182,0.510056304839929,2.8893840922887,0.344826021191745,0.649182017915467,0,0.674117081610378,-11.264532802851,-0.207792781545947,1.60306531135264,0.14178576380845,0.286409566943598,4.4
695,0,1,0.25,0.5,0.001,1,0.2,"relu",0.1,0.3,0.87414313116999,-28.2923219723775,0.471867366144777,2.5571632075583,0.310556794305991,0.623847497285654,0,0.673045729989121,-11.1320927529418,-0.176711583768126,1.50650501568596,0.130161243086502,0.280579382224353,6
262,1,0.2,1,1,0.002,2,0.2,"relu",0.4,0.6,0.862366852988557,-29.3152583621969,0.444036917667085,2.3528100698449,0.292127583173391,0.598857935956221,0,0.670973472559692,-11.1981075130502,-0.170648655435155,1.52645454953437,0.13091931053167,0.277807269388627,5
633,1,1,0.75,0.5,0.002,2,0.2,"relu",0.7,0.8,0.854282610365316,-29.7593213570523,0.431806686820713,2.30645197514221,0.284401788604362,0.585929681510649,0,0.670789256315662,-11.3524318613549,-0.233801706044329,1.54033813309393,0.135192488336256,0.283564124316155,5.4
248,0.4,0.2,1,1,0.001,2,0.2,"relu",0.7,0.9,0.835597127909263,-31.6085175899019,0.380555225490583,2.08122766287787,0.242596950747436,0.551679704122186,0,0.670282918979516,-10.7424948363989,-0.0271164174687714,1.48596897021677,0.124663991294008,0.283979790345134,4.4
387,0.6,0.4,0.5,0,0.002,2,0.2,"relu",0.8,0.2,0.854653884060483,-29.7941933489827,0.431296712197402,2.34779915714541,0.282025878246132,0.587675788308479,0,0.670043430365431,-11.1458103042441,-0.20212191010801,1.5194358382748,0.126961025901527,0.278762534395699,4.2
256,0.8,0.2,0.5,0,0.001,1,0.1,"relu",0.6,0.4,0.886585126080001,-26.2030081226133,0.523537192166356,3.13132408315848,0.367346490348328,0.650327998674505,0,0.669670017413265,-11.9735314079115,-0.438894778609686,1.67822840228523,0.144036611509358,0.269745675121914,5.4
172,1,0.2,0.75,0,0.001,2,0.1,"relu",0.5,0.6,0.857718823598535,-29.0336772887025,0.4486533619277,2.54037650513426,0.30519277237957,0.595245102085248,0,0.669655387017779,-11.1224825956533,-0.202623981708624,1.59308138562334,0.137617699858093,0.275698324561796,4.2
840,0.4,0.2,0.5,0.75,0.002,2,0.2,"relu",0.3,1,0.84383741153663,-30.3337167903278,0.414955120147463,2.3045992261661,0.270421312417456,0.569765003422098,0,0.669174131966143,-11.2201547819089,-0.24629603535939,1.53989220857858,0.128203776826392,0.275991279055944,4.8
969,0,0.6,0.5,0,0.002,1,0.2,"relu",0.2,0.4,0.876418767369017,-27.4021455617724,0.493066651146454,2.76295047799899,0.331616703284153,0.63182490396355,0,0.66914376307363,-11.6449097580603,-0.40423244162579,1.52305498008503,0.134356222582439,0.275361741228505,6.4
354,0.4,0.8,1,0.25,0.001,1,0.1,"relu",0.5,0.7,0.886580008761219,-26.3483664234163,0.521190235387564,3.0785464343449,0.365044159335862,0.648666932824129,0,0.669060949543061,-11.9173064933978,-0.478710884152129,1.62593812175119,0.139962048341912,0.271260813680671,5.8
