"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
1,0.4,0.2,0.5,0.25,2,0.1,"relu",0.7,0.2,0.900955353621998,-18.3663630314958,0.457364666217121,5.73344394360924,0.247105475219661,0.585351492974754,0,0.630990907551257,-8.02029298676805,-0.286423492197923,1.69710297047882,0.0515090117669108,0.158865550294554,49.2
2,0.6,0.6,0.5,0,2,0.4,"relu",0.1,0.5,0.693195498139217,-26.0238992521957,0.106136604848173,1.38772661601556,0.0394428536766693,0.230089018787165,6.8,0.585801898803416,-7.15439234002714,0.0128768626987197,1.12598663455366,0.0133758978239506,0.107230900400147,65.4
3,0.8,0.2,0.5,0,1,0.4,"relu",0.7,0.2,0.739776966331863,-25.1286478064506,0.147628266325755,1.67541776427054,0.0626185663751024,0.297727832414525,3,0.595507495331086,-7.22145103687331,-0.0127007108617322,1.19238671108516,0.0174436892122027,0.111423650325786,57.4
4,0.4,0.4,0.25,0.5,2,0.4,"relu",0.3,0.6,0.717430674649664,-25.8631614616678,0.112752400578815,1.3952539408724,0.0410285708382514,0.247764191775192,5.8,0.590775207682583,-7.17246046159297,0.00744904040114831,1.11877046647126,0.0135999629114568,0.104745981252943,63.4
5,0,1,0.25,0,1,0.2,"relu",0.7,0.1,0.902963579268724,-18.7566232611066,0.44339246766151,4.93141354455691,0.218226861730422,0.579198863387824,0,0.634059135565905,-7.4994221491347,-0.164282827227387,1.57433754662603,0.0480365340854749,0.171510287002327,46.8
6,0.8,0.2,0,0,1,0.4,"relu",0.5,0.3,0.792665542116944,-23.4238526779783,0.233297948402556,2.3900509908554,0.110805176539656,0.380938650549022,0.6,0.593717334102825,-7.40612120605754,-0.0644378812356405,1.34312093633952,0.0316542034436526,0.125142382719213,60.2
7,0.2,0,1,0.75,2,0.2,"relu",0.4,0.7,0.866864990213308,-20.7246051396286,0.353003960132628,3.30075079012237,0.169135967556297,0.495152374630168,0,0.637144215789611,-7.3657945109233,-0.0940044355442125,1.57844799372545,0.0482555435485437,0.175624185178129,47.4
8,0.6,0.6,0,0.5,2,0.4,"relu",0.9,0.1,0.761531725808354,-24.4063828636544,0.185642135345703,1.92539011552686,0.0873261639957818,0.326635938140659,0.6,0.587129748495438,-7.43273283902519,-0.0659115937629437,1.26083312661948,0.0279102826321199,0.109474197053699,63.2
9,1,0.4,0,1,2,0.3,"relu",0,1,0.824945883231927,-23.1678521675447,0.254420492817291,2.16481611404814,0.147338157814092,0.419149634124804,0.2,0.601832829562617,-7.44388451237784,-0.0422925765447056,1.24364421601662,0.038710745850116,0.129188650496956,58.4
10,0.8,0.4,1,0,2,0.1,"relu",0.5,0.5,0.907111164540074,-18.0486346443982,0.469839084326805,5.73940125621013,0.253073719629177,0.595654566352139,0,0.619384586461877,-8.00779112978643,-0.322438784823308,1.58660551365467,0.0503177007420943,0.146340025278161,49.8
11,1,0.8,0.25,0,2,0.4,"relu",0.2,0,0.70726917726902,-25.932003734688,0.107302435174493,1.37290889145217,0.0397208613404579,0.23915715411989,5.8,0.586539140578397,-7.17921900639182,0.000233726072195405,1.12970200005779,0.0133456970503197,0.105516317459613,60.8
12,0,0.2,0.5,0,2,0.2,"relu",0.9,0.3,0.880450697628293,-20.0905380437444,0.382448410473812,3.64162989348178,0.178160327819094,0.523088538610029,0,0.610279464998088,-7.53640199486142,-0.124574839669835,1.45545410298773,0.0369877700142026,0.136362644963516,56
13,1,0.4,0,0.5,1,0.4,"relu",0.9,1,0.795286584088163,-23.3873642388246,0.235418612537927,2.41204101822958,0.113220085620587,0.384042586299529,0.4,0.593810284143817,-7.48687741410521,-0.0800049517820097,1.32485758666177,0.0318932547655743,0.124118846012539,63
14,0.6,0,1,0.25,1,0.1,"relu",0.2,0.3,0.914093994476602,-17.2572316901309,0.502446810924436,7.39123878708371,0.289969729750507,0.623754198026666,0,0.627327099184536,-8.10416169711193,-0.352314703764773,1.69965209709284,0.0562878046036119,0.157398672243524,51.4
15,0,1,0.5,0.5,2,0.2,"relu",0.5,0.6,0.879705742538888,-20.1525047833873,0.382123207219081,3.73296775159868,0.177026970026507,0.522902246070738,0,0.622092619338131,-7.55517655803819,-0.14512118262577,1.42164853914542,0.0401169201851945,0.15077555986821,51.2
16,0.6,0.4,0.75,0.25,1,0.4,"relu",0.4,1,0.754320747904564,-24.8154733932669,0.161952108935329,1.63863763917108,0.0665222322170787,0.311207678795543,2.2,0.602302344528571,-7.11328791450945,0.00826955433310408,1.16804039862367,0.0189419094462802,0.12330543730208,57.2
17,1,0.8,0.75,0.25,2,0.1,"relu",0.3,0.8,0.904969196189131,-18.2880154876214,0.459583576787633,5.52921796238983,0.247486358277005,0.592445344561438,0,0.620051254169193,-8.12050704048876,-0.333690512775682,1.61980472090003,0.0514222292516569,0.15399187546498,52
18,0.8,1,0,0.5,1,0.2,"relu",0,0.9,0.864008634999544,-21.1202658190601,0.343957522206064,2.86865116810943,0.216382437374318,0.485762296484042,0,0.59572877684364,-8.18483020563402,-0.22169816158726,1.27665371627702,0.048176442767972,0.12127797299044,58.8
19,0.4,0,1,0.5,2,0.4,"relu",0.2,0.4,0.707222261686778,-25.8696988825806,0.111751514974566,1.39890486703872,0.0418772944945709,0.240660557934767,7.6,0.568140061905975,-7.15218316643067,0.00484230139701548,1.1224814295922,0.0145935317594668,0.0976794146272809,69.2
20,0.2,0.2,0.5,0.5,2,0.3,"relu",0.2,0,0.792440212562803,-23.5653239840588,0.224425876184067,2.08849181967287,0.0953626854815425,0.372184862269628,0.4,0.590410450335714,-7.36540903125502,-0.0760918333246859,1.2861812046407,0.0251967681036523,0.120461729501562,60.6
21,0.6,1,0.75,0,2,0.2,"relu",0,0.5,0.825693146757196,-22.8757159903186,0.263730528442525,2.21146141259591,0.132187300424796,0.413133040842394,0,0.571977391982309,-7.56724812680368,-0.0618742909523433,1.16954748252102,0.02327064429974,0.0917324633019601,66.6
22,0,0.8,0,0.5,2,0.1,"relu",0.7,0,0.931556573964604,-16.1772277745414,0.543808097835821,8.06674115672101,0.320233183255166,0.66837595884676,0,0.631930734093547,-8.8586703913005,-0.651238141376333,1.91260222140921,0.0651142119053859,0.159636583129539,48.2
23,0,1,1,0.25,2,0.3,"relu",0.7,0.2,0.835327138492461,-22.3959148307798,0.281328154575938,2.40689854007698,0.114195255434285,0.432052403431757,0,0.617411972760325,-7.28657343380831,-0.0555486205280275,1.30274819406806,0.0315229318475988,0.148245450559299,54.6
24,0.6,0.2,1,0.25,1,0.1,"relu",0,1,0.847188341205825,-21.0480704378782,0.341583373851244,3.3047411393718,0.185661336844599,0.46669695514877,0,0.592885876933984,-8.09954654964345,-0.251413842838546,1.28184158840305,0.042129714282131,0.11704858960899,62.6
25,0.2,0.6,0.75,0.75,2,0.2,"relu",0.7,0.1,0.867925501895096,-20.7080682800601,0.355512706857434,3.35803394308307,0.166487924356871,0.496848288848314,0,0.614637100955412,-7.41544019280943,-0.101732613448117,1.38542270581998,0.0364844566278138,0.146081184766299,53.2
26,0.4,0.4,1,1,1,0.1,"relu",0.5,1,0.914881870579361,-17.4040910356395,0.49794888995797,6.88874005330266,0.281964057404667,0.622679249792843,0,0.628848432966905,-8.24723167298713,-0.428288766249088,1.8452613415347,0.0577885186196703,0.162903094058009,50.6
27,0.8,0.4,0,0.25,2,0.2,"relu",0.5,1,0.888412271730365,-19.4091118114625,0.41536859240876,4.67236373915252,0.214822660971228,0.556710461363565,0,0.625583907724221,-7.65905185865579,-0.171347600158907,1.64655431718921,0.054048520241892,0.158203241580236,51.6
28,0.6,0,1,0.75,2,0.4,"relu",1,0.2,0.702179735823347,-25.9502643721435,0.107839847999176,1.3753169475743,0.0397228157932744,0.234042967173781,7,0.567232735491193,-7.20925340719368,-0.00521024245155187,1.10391484450993,0.0114336301547492,0.0848896978368422,70.6
29,0.6,1,1,0.75,1,0.3,"relu",0.3,0.2,0.830777275328318,-22.2790166261797,0.283634039372494,2.82283840108246,0.137284738022053,0.436969996268616,0,0.622226924678041,-7.34830403797174,-0.0708529571813919,1.47996822666252,0.0370118570905625,0.153580183945355,50.6
30,1,1,1,0.75,1,0.4,"relu",0.1,0.3,0.740447850149672,-25.1174322712799,0.148168427171601,1.6024355167117,0.0593920892686419,0.29313841286634,2.8,0.573060106078846,-7.2313613333012,-0.00903299045059035,1.14584693426837,0.0155831729400889,0.0997875470087829,70.2
31,1,0.2,1,0.75,1,0.2,"relu",0.9,0.1,0.882129603787785,-19.7272175821684,0.403570409934909,4.58445864817527,0.203770421758685,0.539852603607622,0,0.62196078860394,-7.59845552733294,-0.150612201563217,1.60383106210273,0.0400463001706474,0.155981567057611,52
32,0.8,0.6,1,0.25,2,0.1,"relu",0.5,0.5,0.903793305244851,-18.254149423274,0.462031254088839,5.76451886505163,0.248091785003923,0.587828415114112,0,0.616843488630166,-8.09125785207747,-0.341638338559006,1.67542155996351,0.0476146364718553,0.14358793242987,55.8
33,0.2,0,0.75,0.25,2,0.3,"relu",0.4,1,0.807183921606199,-23.1602050436116,0.243683497592285,2.21948984912528,0.103032019125273,0.391407139077607,0.8,0.605165344340413,-7.29559566841387,-0.0280278978503438,1.27946487185797,0.0272736931719425,0.128808950731452,54
