"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0.3,1,0.3,0.5,0,0.9,0.4,"1",5120.68798828125,70.663,0.724518377956726,0.570740539653583
0.3,1,0.3,0.6,0.1,0.5,0.2,"1",4939.59326171875,82.807,0.827379736306682,0.649553404112228
0.3,1,0.3,0.6,0.9,0.8,0.3,"1",5364.5556640625,87.752,0.770251126201127,0.61925009510634
0.3,1,0.3,0.6,0.2,0,0.4,"1",5605.78857421875,93.614,0.74116795370891,0.61719032585614
0.01,0.8,0.01,0.4,0.6,0.5,0.2,"2",4603.10595703125,78.005,0.862854738396837,0.645563839991589
0.01,0.8,0.01,0.4,0.2,0,0.3,"2",5263.80615234375,84.548,0.806374115727801,0.630694055833655
0.01,0.8,0.01,0.4,0.7,0.8,0.4,"2",5448.33447265625,90.395,0.775945489156373,0.599296667917192
0.01,0.8,0.01,0.5,0.6,0.1,0.2,"2",4871.6025390625,82.721,0.843119320063638,0.631708592846167
0.01,0.8,0.01,0.5,0.5,0.6,0.3,"2",5119.9287109375,138.119,0.819645374841661,0.66315204565098
0.01,0.8,0.01,0.5,0.1,0.1,0.4,"2",5448.07763671875,92.241,0.785639500887764,0.612188339883885
0.01,0.8,0.01,0.6,0.4,0.8,0.2,"2",4743.80908203125,76.233,0.852509517607936,0.643126505640093
0.01,0.8,0.01,0.6,0.4,0.2,0.3,"2",5135.04638671875,83.153,0.809721118464169,0.631347780582116
0.01,0.8,0.01,0.6,0.8,0,0.4,"2",5437.36181640625,89.729,0.7786112989052,0.620027604712707
0.01,0.8,0.155,0.4,0.3,0.1,0.2,"2",5059.5654296875,81.75,0.827078088949469,0.671189611417126
0.01,0.8,0.155,0.4,1,0.8,0.3,"2",5474.39111328125,92.455,0.77249251168667,0.637676126583309
0.01,0.8,0.155,0.4,0.5,0.7,0.4,"2",5860.9453125,93.201,0.712097237233605,0.613724212563194
0.01,0.8,0.155,0.5,0.7,0,0.2,"2",4929.98779296875,81.181,0.829854704339461,0.617425521456851
0.01,0.8,0.155,0.5,0.8,1,0.3,"2",5333.302734375,89.262,0.758049517643973,0.61327358941223
0.01,0.8,0.155,0.5,0.7,1,0.4,"2",5526.56298828125,93.827,0.69879704411266,0.532729634200222
0.01,0.8,0.155,0.6,0.5,0.9,0.2,"2",4887.91845703125,84.309,0.840605371882873,0.639969683715688
0.01,0.8,0.155,0.6,0.8,0,0.3,"2",5343.94189453125,88.093,0.792504758830153,0.642180859047334
0.01,0.8,0.155,0.6,0.2,0,0.4,"2",5751.556640625,93.331,0.746836910999538,0.626386218333149
0.01,0.8,0.3,0.4,0.1,0.1,0.2,"2",4955.125,81.515,0.823738934178341,0.625239596117154
0.01,0.8,0.3,0.4,1,0.8,0.3,"2",5409.02294921875,88.349,0.787723658926155,0.629153442741465
0.01,0.8,0.3,0.4,0,1,0.4,"2",5145.912109375,73.507,0.669352987079537,0.579149726591649
0.01,0.8,0.3,0.5,0.1,0.6,0.2,"2",5016.3291015625,87.052,0.813628419898192,0.622868567407144
0.01,0.8,0.3,0.5,1,0.8,0.3,"2",5575.8349609375,90.066,0.756098125652923,0.610468760650719
0.01,0.8,0.3,0.5,0.6,0.1,0.4,"2",5842.20458984375,171.684,0.72481996081566,0.62151707315923
0.01,0.8,0.3,0.6,0.2,0.2,0.2,"2",5178.38916015625,84.857,0.811811805129409,0.633596672304047
0.01,0.8,0.3,0.6,0.7,0.4,0.3,"2",5428.53125,88.42,0.779135084593272,0.666606535534498
0.01,0.8,0.3,0.6,0.3,0.5,0.4,"2",6001.53515625,95.326,0.683382366060092,0.578592561806543
0.01,0.9,0.01,0.4,0,0.1,0.2,"2",4074.80517578125,58.615,0.828644707980054,0.620851243929888
0.01,0.9,0.01,0.4,0.1,0.5,0.3,"2",5187.962890625,85.935,0.817400395782789,0.642226695287757
0.01,0.9,0.01,0.4,0.3,0.5,0.4,"2",5452.3671875,129.539,0.763883922440008,0.624823439837293
0.01,0.9,0.01,0.5,0,0.5,0.2,"2",4100.73681640625,59.056,0.840129635996066,0.637566959184606
0.01,0.9,0.01,0.5,0.2,0.4,0.3,"2",5127.8876953125,84.533,0.826187571560157,0.633080821250046
0.01,0.9,0.01,0.5,0.5,0.6,0.4,"2",5575.10546875,91.471,0.762531529779088,0.605427723739744
0.01,0.9,0.01,0.6,0.7,1,0.2,"2",4535.58154296875,76.438,0.848535197610939,0.649485379007971
0.01,0.9,0.01,0.6,0.2,0.2,0.3,"2",5138.20703125,84.586,0.818702553030864,0.650280073641114
0.01,0.9,0.01,0.6,0.5,0.6,0.4,"2",5486.4296875,90.102,0.774324807358575,0.620908227653752
0.01,0.9,0.155,0.4,0.4,0.6,0.2,"2",5006.65478515625,80.708,0.826127133953573,0.624769290515774
0.01,0.9,0.155,0.4,0.2,0.5,0.3,"2",5431.798828125,92.131,0.791762455121987,0.637859177760606
0.01,0.9,0.155,0.4,0,0.5,0.4,"2",5330.00146484375,72.439,0.680665599141793,0.573151134016437
0.01,0.9,0.155,0.5,0.9,0,0.2,"2",5054.90185546875,82.896,0.832918981746461,0.651641064387761
0.01,0.9,0.155,0.5,0,1,0.3,"2",4849.654296875,68.057,0.744998421205884,0.612837899427307
0.01,0.9,0.155,0.5,0.5,0.2,0.4,"2",5741.20263671875,94.377,0.739140049683246,0.577109348708347
0.01,0.9,0.155,0.6,1,0.8,0.2,"2",5037.8935546875,81.164,0.818756395901039,0.618286961540638
0.01,0.9,0.155,0.6,0.6,1,0.3,"2",5020.595703125,84.683,0.789139191159047,0.628615557049594
0.01,0.9,0.155,0.6,0.7,0.4,0.4,"2",5702.13037109375,93.217,0.735758306153871,0.605684812014735
0.01,0.9,0.3,0.4,0.5,0.1,0.2,"2",5226.2470703125,83.402,0.81787276204819,0.64423678800597
0.01,0.9,0.3,0.4,0.1,0.9,0.3,"2",5221.7509765625,90.959,0.748000017560101,0.633313222350413
0.01,0.9,0.3,0.4,0.2,0.6,0.4,"2",5894.9013671875,98.354,0.719703888488679,0.645814624144761
0.01,0.9,0.3,0.5,0,0,0.2,"2",4627.23681640625,64.666,0.768136627454363,0.603133543680752
0.01,0.9,0.3,0.5,1,0.6,0.3,"2",5460.720703125,91.633,0.778711689892517,0.616726938007842
0.01,0.9,0.3,0.5,0.3,0.4,0.4,"2",5801.837890625,91.438,0.733582837622191,0.64083153559443
0.01,0.9,0.3,0.6,0.1,0,0.2,"2",5066.75244140625,81.451,0.824688219260728,0.628827087865877
0.01,0.9,0.3,0.6,0.6,0.7,0.3,"2",5429.81787109375,92.008,0.788773149924338,0.649919686420113
0.01,0.9,0.3,0.6,0.9,0.2,0.4,"2",5937.6298828125,94.586,0.710729855135469,0.62954692281685
0.01,1,0.01,0.4,0.6,0.8,0.2,"2",4775.0625,79.032,0.856903103547532,0.65332402078992
0.01,1,0.01,0.4,0.5,0.3,0.3,"2",5074.8310546875,81.648,0.816094322596032,0.631565473753773
0.01,1,0.01,0.4,0.6,0.9,0.4,"2",5468.83447265625,86.932,0.785602011631892,0.617519466064863
0.01,1,0.01,0.5,0.8,1,0.2,"2",4515.5048828125,75.552,0.851746214585445,0.640500704242712
0.01,1,0.01,0.5,0.1,1,0.3,"2",4643.318359375,77.029,0.799512809542616,0.608317149050312
0.01,1,0.01,0.5,0.5,0.9,0.4,"2",5497.423828125,88.42,0.782727908417725,0.63294242478812
0.01,1,0.01,0.6,0.3,0.4,0.2,"2",4710.9365234375,79.158,0.855088787728043,0.620089545580008
0.01,1,0.01,0.6,0.9,0.6,0.3,"2",5084.49951171875,82.555,0.830821529319074,0.632291443144491
0.01,1,0.01,0.6,0.6,0,0.4,"2",5650.953125,90.974,0.775352533767135,0.600180350300768
0.01,1,0.155,0.4,0.9,1,0.2,"2",4652.787109375,81.796,0.828380799238066,0.626241176078665
0.01,1,0.155,0.4,0.1,0.9,0.3,"2",5079.19189453125,88.806,0.774755713559611,0.630910724407101
0.01,1,0.155,0.4,0.6,0,0.4,"2",5840.13037109375,96.065,0.73671167987478,0.59098633481466
0.01,1,0.155,0.5,0.1,0.3,0.2,"2",5018.31787109375,81.907,0.821503757885952,0.635348379252098
0.01,1,0.155,0.5,0.4,0.8,0.3,"2",5309.708984375,88.124,0.782152237183955,0.613187281680462
0.01,1,0.155,0.5,0.9,0.2,0.4,"2",5759.73486328125,96.18,0.752610377054689,0.589574673357176
0.01,1,0.155,0.6,0,0.4,0.2,"2",4618.24609375,63.086,0.787080410027392,0.628033311077322
0.01,1,0.155,0.6,0.8,0,0.3,"2",5450.201171875,89.32,0.777623356309804,0.621973050728912
0.01,1,0.155,0.6,1,1,0.4,"2",5369.4736328125,91.37,0.739207864145471,0.640878949541034
0.01,1,0.3,0.4,0.4,0.6,0.2,"2",5134.9306640625,82.769,0.819444265553902,0.636076770156054
0.01,1,0.3,0.4,0.8,0.7,0.3,"2",5471.8251953125,91.241,0.76852566784572,0.625222985253356
0.01,1,0.3,0.4,0.1,1,0.4,"2",5235.82080078125,86.514,0.714421660183138,0.624723529781607
0.01,1,0.3,0.5,0.3,0.5,0.2,"2",4984.3408203125,81.669,0.818049855894859,0.673543074385199
0.01,1,0.3,0.5,0.7,0.5,0.3,"2",5496.5859375,90.008,0.779748692824831,0.609780213146315
0.01,1,0.3,0.5,1,0.1,0.4,"2",5804.29296875,95.666,0.712575465291426,0.586232632930203
0.01,1,0.3,0.6,0,0.3,0.2,"2",4930.828125,67.286,0.725311543166073,0.611622409295576
0.01,1,0.3,0.6,0,0.7,0.3,"2",4988.67578125,68.506,0.714279021110476,0.601405934672665
0.01,1,0.3,0.6,0.2,0.3,0.4,"2",5841.77001953125,94.283,0.726733970084282,0.654128566170339
0.155,0.8,0.01,0.4,0.5,0.9,0.2,"2",4852.6416015625,78.559,0.851914303582744,0.678476683912532
0.155,0.8,0.01,0.4,0.3,1,0.3,"2",4728.68310546875,78.673,0.812546381197521,0.65048556009287
0.155,0.8,0.01,0.4,0.8,0.7,0.4,"2",5811.6357421875,92.138,0.731620137822403,0.615355920878086
0.155,0.8,0.01,0.5,0.5,0.5,0.2,"2",4732.79345703125,78.913,0.857766777456158,0.655062762949059
0.155,0.8,0.01,0.5,0.2,0.6,0.3,"2",5151.099609375,84.329,0.812842407665589,0.633505125285816
0.155,0.8,0.01,0.5,0.1,0.1,0.4,"2",5583.59423828125,89.004,0.769343490962219,0.602536821936865
0.155,0.8,0.01,0.6,0.3,0.3,0.2,"2",4735.04638671875,80.382,0.865697233960915,0.642165158221211
0.155,0.8,0.01,0.6,0.6,0.7,0.3,"2",5180.72265625,84.409,0.809239513659865,0.606685652527511
0.155,0.8,0.01,0.6,0,0.8,0.4,"2",4865.75537109375,64.836,0.753805554340838,0.632417474362807
0.155,0.8,0.155,0.4,0.8,0.8,0.2,"2",5094.5087890625,82.888,0.817901783217752,0.629695977607849
0.155,0.8,0.155,0.4,0.8,0,0.3,"2",5589.3720703125,93.861,0.761774089375744,0.60688680354015
0.155,0.8,0.155,0.4,0.9,0.9,0.4,"2",6183.6533203125,98.028,0.669890745152136,0.581899711107938
0.155,0.8,0.155,0.5,0.1,0.1,0.2,"2",5114.27978515625,81.091,0.810705571262478,0.633975616567528
0.155,0.8,0.155,0.5,0.6,0,0.3,"2",5471.25732421875,89.28,0.778695449365453,0.614172388010304
0.155,0.8,0.155,0.5,0.8,1,0.4,"2",5505.490234375,94.511,0.711232457053557,0.606735946574502
0.155,0.8,0.155,0.6,0.5,0.6,0.2,"2",5117.26220703125,86.284,0.814544808928036,0.660117028289982
0.155,0.8,0.155,0.6,0.4,0.5,0.3,"2",5568.31494140625,91.471,0.758658219222446,0.59983024624329
0.155,0.8,0.155,0.6,1,1,0.4,"2",5538.8212890625,92.405,0.727263133547537,0.617850475615288
0.155,0.8,0.3,0.4,0.2,0.9,0.2,"2",4904.7138671875,85.001,0.813457059255532,0.661764999528746
0.155,0.8,0.3,0.4,0.7,0.2,0.3,"2",5676.78271484375,90.586,0.73655998373637,0.597209664585517
0.155,0.8,0.3,0.4,0.7,0.3,0.4,"2",5892.7958984375,98.023,0.703875595313766,0.601781879001615
0.155,0.8,0.3,0.5,0.2,0.1,0.2,"2",5164.7392578125,81.52,0.805530328585877,0.648013639065696
0.155,0.8,0.3,0.5,0.3,0,0.3,"2",5731.50927734375,94.045,0.735537108598638,0.576812804984161
0.155,0.8,0.3,0.5,0.1,1,0.4,"2",5435.16943359375,89.212,0.682410272533874,0.595340508710607
0.155,0.8,0.3,0.6,0.2,0.1,0.2,"2",5165.64892578125,84.975,0.808082970639558,0.657261713807963
0.155,0.8,0.3,0.6,0.1,0.5,0.3,"2",5480.072265625,86.54,0.766695336794082,0.617905656651927
0.155,0.8,0.3,0.6,0.1,0.4,0.4,"2",5843.4443359375,97.256,0.708275331549464,0.610972341119933
0.155,0.9,0.01,0.4,0.9,0.7,0.2,"2",4593.41796875,76.607,0.86302162536621,0.672929108885258
0.155,0.9,0.01,0.4,0.2,0.6,0.3,"2",5290.1796875,85.932,0.805495327302296,0.628907505301367
0.155,0.9,0.01,0.4,0.2,0.5,0.4,"2",5584.2255859375,98.84,0.771096387096261,0.606297335305754
0.155,0.9,0.01,0.5,0.5,0.8,0.2,"2",4787.96923828125,79.538,0.85000316811109,0.659091578454856
0.155,0.9,0.01,0.5,0,0.3,0.3,"2",4414.9140625,65.789,0.796792167566667,0.600472955851259
0.155,0.9,0.01,0.5,0.8,0.6,0.4,"2",5616.89306640625,89.233,0.767215776800377,0.607533440222592
0.155,0.9,0.01,0.6,0.5,0.2,0.2,"2",4700.24169921875,76.167,0.858205106760769,0.655027049455864
0.155,0.9,0.01,0.6,0.9,0.9,0.3,"2",5374.138671875,86.635,0.789565044341451,0.609054946269354
0.155,0.9,0.01,0.6,0.2,0.2,0.4,"2",5642.34326171875,93.777,0.759179671137584,0.622551625125687
0.155,0.9,0.155,0.4,0.2,0.3,0.2,"2",5001.8037109375,83.77,0.823039649660439,0.628666101627525
0.155,0.9,0.155,0.4,0.2,0.8,0.3,"2",5448.388671875,92.102,0.767182262937686,0.633884047656426
0.155,0.9,0.155,0.4,0.4,0.6,0.4,"2",5870.0029296875,104.189,0.716050502413313,0.609501094817058
0.155,0.9,0.155,0.5,0.4,0.4,0.2,"2",5220.7802734375,85.808,0.805429702829863,0.651752746085653
0.155,0.9,0.155,0.5,0.4,0.4,0.3,"2",5499.93896484375,88.164,0.773800538329809,0.621111027502225
0.155,0.9,0.155,0.5,0.3,0,0.4,"2",5853.91455078125,97.155,0.713525255106826,0.581083235581317
0.155,0.9,0.155,0.6,0.3,0.3,0.2,"2",5130.23779296875,85.581,0.817355717705513,0.646690499437729
0.155,0.9,0.155,0.6,0.4,0,0.3,"2",5369.00439453125,89.431,0.782096150961385,0.635369625746597
0.155,0.9,0.155,0.6,0.4,0.6,0.4,"2",5820.5087890625,96.03,0.730502315599399,0.59520717714132
0.155,0.9,0.3,0.4,0.8,0.8,0.2,"2",5014.51708984375,83.07,0.815408074859832,0.662550063348763
0.155,0.9,0.3,0.4,0.6,0.9,0.3,"2",5853.6474609375,94.757,0.715346615282994,0.621912210981371
0.155,0.9,0.3,0.4,1,0.7,0.4,"2",5988.3505859375,91.768,0.69302017258639,0.592868555046198
0.155,0.9,0.3,0.5,0,0.2,0.2,"2",4693.60302734375,64.077,0.757400030539207,0.599459073545018
0.155,0.9,0.3,0.5,0.6,0.6,0.3,"2",5523.91943359375,90.977,0.765384695473587,0.625586991274331
0.155,0.9,0.3,0.5,1,0.9,0.4,"2",5974.45068359375,98.202,0.689727059205803,0.598105510159538
0.155,0.9,0.3,0.6,0.3,0.4,0.2,"2",5063.33837890625,82.389,0.800084510684136,0.627430617172998
0.155,0.9,0.3,0.6,0.1,1,0.3,"2",4972.4287109375,82.316,0.745421928014837,0.651336278771275
0.155,0.9,0.3,0.6,0.6,0.4,0.4,"2",6016.62255859375,98.189,0.680202056988979,0.583255909159042
0.155,1,0.01,0.4,0.2,0.9,0.2,"2",4519.14306640625,81.688,0.853812801207762,0.646052092010639
0.155,1,0.01,0.4,0.3,0.6,0.3,"2",5282.36572265625,84.945,0.80492346350944,0.64388095345736
0.155,1,0.01,0.4,0.6,0.6,0.4,"2",5534.3779296875,88.144,0.772275412215847,0.605828743794963
0.155,1,0.01,0.5,0.2,0.6,0.2,"2",4809.46630859375,78.486,0.84491481273514,0.640576985078797
0.155,1,0.01,0.5,0.5,0.1,0.3,"2",5153.51806640625,85.213,0.804355094211381,0.648967678819554
0.155,1,0.01,0.5,0.1,0.6,0.4,"2",5708.8623046875,92.878,0.752720271342025,0.587993441842014
0.155,1,0.01,0.6,0.4,0.5,0.2,"2",4671.396484375,76.927,0.855987218099199,0.654446713890448
0.155,1,0.01,0.6,0.5,0.9,0.3,"2",5163.7431640625,83.743,0.801977333533573,0.640162961545101
0.155,1,0.01,0.6,0.2,0.1,0.4,"2",5660.57763671875,92.334,0.766695450562409,0.619613058490403
0.155,1,0.155,0.4,1,0.1,0.2,"2",5485.0703125,152.727,0.784258769988807,0.603729041040422
0.155,1,0.155,0.4,1,0,0.3,"2",5402.7548828125,181.548,0.786067224699374,0.660517029385316
0.155,1,0.155,0.4,1,0.7,0.4,"2",5861.03076171875,95.195,0.695513033583181,0.604030634299709
0.155,1,0.155,0.5,0.9,1,0.2,"2",4860.11767578125,82.875,0.808250261974921,0.658126365105798
0.155,1,0.155,0.5,0.1,0.4,0.3,"2",5438.93798828125,92.338,0.770834121459083,0.617018921154151
0.155,1,0.155,0.5,0.2,0.1,0.4,"2",5940.58056640625,98.605,0.698886633497702,0.594379494435974
0.155,1,0.155,0.6,0.4,0.1,0.2,"2",5013.09619140625,83.948,0.816881247468592,0.661326908080158
0.155,1,0.155,0.6,0,0,0.3,"2",4921.34228515625,70.665,0.726120044497393,0.652063776818679
0.155,1,0.155,0.6,1,1,0.4,"2",5563.0673828125,94.261,0.721076950532556,0.603227095695659
0.155,1,0.3,0.4,0.2,0.6,0.2,"2",5119.8291015625,83.116,0.808999059625362,0.621708786816417
0.155,1,0.3,0.4,0.8,0,0.3,"2",5510.353515625,92.134,0.762201150934566,0.619846753290914
0.155,1,0.3,0.4,0.8,0.9,0.4,"2",5973.85302734375,95.376,0.695423055856419,0.604396508617523
0.155,1,0.3,0.5,0.2,0.3,0.2,"2",5039.39111328125,83.936,0.818811536891104,0.662317378764789
0.155,1,0.3,0.5,0.3,0.3,0.3,"2",5649.70703125,89.826,0.742157770115577,0.614971199626997
0.155,1,0.3,0.5,0.6,0,0.4,"2",6051.267578125,97.799,0.670326496955892,0.570500539055526
0.155,1,0.3,0.6,0.5,0.2,0.2,"2",5177.6357421875,85.298,0.803945498823925,0.645552238425746
0.155,1,0.3,0.6,0.8,0,0.3,"2",5461.94921875,113.81,0.773709436061609,0.625785571308802
0.155,1,0.3,0.6,0.3,0,0.4,"2",5957.8583984375,97.654,0.686933433029068,0.586353898422313
0.3,0.8,0.01,0.4,0.1,0.7,0.2,"2",4904.802734375,79.517,0.841300068046874,0.65573653567313
0.3,0.8,0.01,0.4,1,0.6,0.3,"2",5160.83544921875,84.444,0.813195125373597,0.602717691338216
0.3,0.8,0.01,0.4,0.8,0.2,0.4,"2",5943.2763671875,95.602,0.73126618649047,0.585192164664138
0.3,0.8,0.01,0.5,0,1,0.2,"2",4209.7158203125,58.464,0.820510769767716,0.612691266898694
0.3,0.8,0.01,0.5,0.3,0.1,0.3,"2",5298.03955078125,85.191,0.795641235692883,0.63631920485501
0.3,0.8,0.01,0.5,0.6,0.7,0.4,"2",5625.56103515625,89.974,0.750160669499254,0.617918074158483
0.3,0.8,0.01,0.6,0.4,0.3,0.2,"2",4665.8505859375,127.31,0.856437564497913,0.663800900807774
0.3,0.8,0.01,0.6,0.7,0.7,0.3,"2",5133.9384765625,85.474,0.820369442590369,0.636555532950993
0.3,0.8,0.01,0.6,0.4,0.4,0.4,"2",5645.9921875,90.548,0.749757440910974,0.619194348896501
0.3,0.8,0.155,0.4,0.8,0.3,0.2,"2",5113.244140625,82.338,0.808541551894846,0.649466200586458
0.3,0.8,0.155,0.4,0.3,0.5,0.3,"2",5449.615234375,90.752,0.7852874972307,0.609927812371866
0.3,0.8,0.155,0.4,0.6,0.3,0.4,"2",5920.40576171875,97.019,0.712573511166096,0.601984089881575
0.3,0.8,0.155,0.5,0.4,0.8,0.2,"2",5181.65283203125,83.885,0.82157424466311,0.648156400153949
0.3,0.8,0.155,0.5,0.9,0.7,0.3,"2",5479.48828125,88.45,0.781359606505613,0.652789463228508
0.3,0.8,0.155,0.5,0.3,0.5,0.4,"2",5898.2939453125,93.292,0.725848658788987,0.577435053047265
0.3,0.8,0.155,0.6,0.9,1,0.2,"2",4820.2490234375,81.94,0.816959316506156,0.650365784282025
0.3,0.8,0.155,0.6,0.8,0.9,0.3,"2",5449.43017578125,87.563,0.765269214827497,0.6196883698301
0.3,0.8,0.155,0.6,0.6,0.4,0.4,"2",5817.60498046875,96.581,0.71638278792393,0.584286384497382
0.3,0.8,0.3,0.4,0.7,0.1,0.2,"2",5173.8740234375,83.571,0.815361771016209,0.613411705781431
0.3,0.8,0.3,0.4,0.1,0.7,0.3,"2",5344.3623046875,90.482,0.774322207836813,0.666263545881513
0.3,0.8,0.3,0.4,0.2,0.3,0.4,"2",6046.43994140625,94.322,0.699754659349083,0.589877512351404
0.3,0.8,0.3,0.5,0.1,0.9,0.2,"2",4902.9853515625,84.489,0.794604353093508,0.650443998472558
0.3,0.8,0.3,0.5,0,0.6,0.3,"2",4992.73291015625,67.534,0.724174475822155,0.564621309747056
0.3,0.8,0.3,0.5,0.9,0.9,0.4,"2",5955.796875,98.932,0.700399603578723,0.600439241992418
0.3,0.8,0.3,0.6,0.7,0.3,0.2,"2",5102.75830078125,132.216,0.80561919820198,0.633000244206553
0.3,0.8,0.3,0.6,0.8,0.3,0.3,"2",5498.43408203125,193.01,0.759123648541937,0.643351994211702
0.3,0.8,0.3,0.6,0.4,0.6,0.4,"2",5943.7783203125,97.7,0.715069237165507,0.613423646129848
0.3,0.9,0.01,0.4,0.3,0.2,0.2,"2",5049.86962890625,122.615,0.836516768232175,0.634698016473912
0.3,0.9,0.01,0.4,0,0.6,0.3,"2",4536.55419921875,61.381,0.804536843197249,0.636244089378147
0.3,0.9,0.01,0.4,1,0.8,0.4,"2",5520.6171875,89.853,0.769056240375982,0.595763706727581
0.3,0.9,0.01,0.5,0.1,1,0.2,"2",4311.94970703125,74.765,0.836587992252291,0.660087086707931
0.3,0.9,0.01,0.5,0.5,0.9,0.3,"2",5228.1708984375,87.789,0.80354793845319,0.637019339218295
0.3,0.9,0.01,0.5,0.8,0.2,0.4,"2",5553.5888671875,89.314,0.78017345155156,0.599264184849756
0.3,0.9,0.01,0.6,0.1,0.8,0.2,"2",4586.17236328125,79.491,0.847691346769065,0.637352105284757
0.3,0.9,0.01,0.6,0.1,0.6,0.3,"2",5289.611328125,84.721,0.804161390564377,0.613831300365827
0.3,0.9,0.01,0.6,0.8,0,0.4,"2",5651.302734375,90.083,0.774001546600438,0.605884980085747
0.3,0.9,0.155,0.4,0,0.5,0.2,"2",4545.5576171875,62.549,0.781039788093175,0.617402228939953
0.3,0.9,0.155,0.4,0.2,1,0.3,"2",5033.7490234375,82.425,0.763694111158243,0.633285448685065
0.3,0.9,0.155,0.4,0.6,0.6,0.4,"2",5931.826171875,97.701,0.700196515689064,0.575165610336113
0.3,0.9,0.155,0.5,0,0,0.2,"2",4624.43115234375,64.202,0.782147161407097,0.627880440026646
0.3,0.9,0.155,0.5,0.6,1,0.3,"2",5093.03125,86.964,0.760105793069168,0.623877120115132
0.3,0.9,0.155,0.5,0.3,0.9,0.4,"2",5800.166015625,97.567,0.701058321201119,0.585490137447725
0.3,0.9,0.155,0.6,0.1,0.2,0.2,"2",5024.27783203125,85.274,0.829529409119493,0.644362366541608
0.3,0.9,0.155,0.6,0.8,0.7,0.3,"2",5419.2265625,90.305,0.782396168088171,0.620915876338937
0.3,0.9,0.155,0.6,0.3,0.8,0.4,"2",5872.96875,97.192,0.696613975326046,0.587195197054532
0.3,0.9,0.3,0.4,0.2,0.3,0.2,"2",5212.314453125,83.677,0.798196589570395,0.641508976917119
0.3,0.9,0.3,0.4,0.1,0.6,0.3,"2",5494.8974609375,91.773,0.773076795328653,0.63181703471452
0.3,0.9,0.3,0.4,0.5,0.7,0.4,"2",6054.13427734375,99.225,0.672507244585271,0.592658555705764
0.3,0.9,0.3,0.5,0.4,0.8,0.2,"2",5054.37158203125,82.299,0.829888841374907,0.639380423488213
0.3,0.9,0.3,0.5,1,0.4,0.3,"2",5577.13720703125,90.913,0.745316938115165,0.62743024942993
0.3,0.9,0.3,0.5,0.1,0.3,0.4,"2",5869.93505859375,96.552,0.70094494475204,0.603968978887457
0.3,0.9,0.3,0.6,0.5,0.4,0.2,"2",5116.3291015625,84.055,0.810699219893325,0.604273150586823
0.3,0.9,0.3,0.6,0.7,0.3,0.3,"2",5553.35595703125,101.973,0.756165630767668,0.658854886331975
0.3,0.9,0.3,0.6,0.3,0.2,0.4,"2",6074.041015625,98.459,0.668329938102129,0.553500409811684
0.3,1,0.01,0.4,0.1,0.3,0.2,"2",4773.3232421875,77.5,0.851666603748644,0.65545378552252
0.3,1,0.01,0.4,0.4,0.4,0.3,"2",5282.5419921875,84.745,0.809799306674834,0.64936804346864
0.3,1,0.01,0.4,0.6,1,0.4,"2",5179.857421875,90.915,0.763887068375917,0.617069108388375
0.3,1,0.01,0.5,0.9,0.9,0.2,"2",4777.08935546875,78.086,0.848666826608664,0.61638475138262
0.3,1,0.01,0.5,0.1,0,0.3,"2",5157.4150390625,84.593,0.811037573044987,0.656079455418756
0.3,1,0.01,0.5,0.7,0.7,0.4,"2",5540.6513671875,89.164,0.769698458387481,0.632411718104919
0.3,1,0.01,0.6,0.2,0,0.2,"2",4644.4072265625,79.118,0.862889531861352,0.641768245804904
0.3,1,0.01,0.6,0,0.5,0.3,"2",4413.96875,63.629,0.80866263687949,0.620840469916557
0.3,1,0.01,0.6,1,0.9,0.4,"2",5560.537109375,88.905,0.772979872342751,0.624830302646266
0.3,1,0.155,0.4,0.5,0.4,0.2,"2",5092.2392578125,83.903,0.814995720534994,0.65636801083732
0.3,1,0.155,0.4,0.9,0.3,0.3,"2",5473.4716796875,99.432,0.74747887243648,0.610385769230611
0.3,1,0.155,0.4,0,0,0.4,"2",5206.19140625,71.018,0.650612837620997,0.609604301400977
0.3,1,0.155,0.5,0.5,0.7,0.2,"2",4968.22900390625,103.81,0.826131007678927,0.609164248889313
0.3,1,0.155,0.5,0.4,0.3,0.3,"2",5446.46435546875,89.086,0.771914684169548,0.619287773260493
0.3,1,0.155,0.5,0.8,0,0.4,"2",5771.751953125,96.196,0.729484575009003,0.617940452221676
0.3,1,0.155,0.6,1,0,0.2,"2",5038.84130859375,83.538,0.833399692388956,0.653046504179017
0.3,1,0.155,0.6,0.7,0.8,0.3,"2",5698.68408203125,93.347,0.756723902816543,0.617679000927083
0.3,1,0.155,0.6,0.3,0.6,0.4,"2",5873.74755859375,97.448,0.711912766564241,0.549384561043768
0.3,1,0.3,0.4,0.1,0.8,0.2,"2",4994.6044921875,86.294,0.800491666036567,0.630323034808329
0.3,1,0.3,0.4,0.8,0.8,0.3,"2",5642.3251953125,92.103,0.734183159520398,0.623339248686648
0.3,1,0.3,0.4,1,0.6,0.4,"2",5956.4267578125,96.74,0.696135247605006,0.587456895587757
0.3,1,0.3,0.5,0,0.8,0.2,"2",4512.75244140625,63.373,0.80547800409047,0.634412068465777
0.3,1,0.3,0.5,0.5,0.4,0.3,"2",5568.3916015625,90.732,0.759909175890293,0.620320960929443
