"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0.155,0.9,0.01,0.5,0.5,0.4,0.3,"1",4955.4072265625,78.837,0.803870081437147,0.647789040728619
0.155,0.9,0.01,0.5,0.3,1,0.4,"1",4883.10693359375,80.589,0.767697916892067,0.594175952240743
0.155,0.9,0.01,0.6,0,0.4,0.2,"1",4116.61376953125,59.853,0.842211863395656,0.620601283425772
0.155,0.9,0.01,0.6,0.3,0.6,0.3,"1",4757.9521484375,77.157,0.811182404055297,0.639278111377429
0.155,0.9,0.01,0.6,0,0.1,0.4,"1",4556.205078125,64.039,0.770621297333638,0.613727541403373
0.155,0.9,0.155,0.4,0.3,0.3,0.2,"1",4636.8447265625,75.546,0.826539703683891,0.642867337778889
0.155,0.9,0.155,0.4,0.8,0.3,0.3,"1",4999.2587890625,81.712,0.783337580192434,0.649667471236099
0.155,0.9,0.155,0.4,0.3,0.5,0.4,"1",5396.94091796875,86.44,0.683063106467618,0.604765549565209
0.155,0.9,0.155,0.5,0.4,0.6,0.2,"1",4645.712890625,77.345,0.828134246019564,0.641448021919036
0.155,0.9,0.155,0.5,0.7,1,0.3,"1",4781.32177734375,80.593,0.774906602070272,0.635920699453841
0.155,0.9,0.155,0.5,0.1,0.2,0.4,"1",5322.5625,89.966,0.709619985035862,0.584875044479691
0.155,0.9,0.155,0.6,0.7,0.8,0.2,"1",4608.03662109375,76.296,0.824400896871028,0.669174807226811
0.155,0.9,0.155,0.6,0.7,0,0.3,"1",4969.59716796875,83.412,0.786772635488428,0.638556931744805
0.155,0.9,0.155,0.6,0.3,1,0.4,"1",5045.02099609375,86.501,0.72466676961721,0.630253551447605
0.155,0.9,0.3,0.4,0.6,0.3,0.2,"1",4892.47314453125,79.061,0.800804830726595,0.635414747822037
0.155,0.9,0.3,0.4,0.3,0.2,0.3,"1",5071.12109375,82.611,0.767622341870576,0.63722482967208
0.155,0.9,0.3,0.4,0.9,0,0.4,"1",5441.1162109375,89.082,0.707200922659932,0.598880550041036
0.155,0.9,0.3,0.5,0.8,0.8,0.2,"1",4763.55859375,76.747,0.815236270050422,0.650595966878469
0.155,0.9,0.3,0.5,0,0.9,0.3,"1",4605.955078125,67.434,0.729015218545947,0.617604167208813
0.155,0.9,0.3,0.5,0.8,0.6,0.4,"1",5339.44580078125,87.091,0.706733816976717,0.596018222250106
0.155,0.9,0.3,0.6,0.7,0.3,0.2,"1",4818.91943359375,78.492,0.790563109164232,0.666325896818757
0.155,0.9,0.3,0.6,0.3,0.1,0.3,"1",5133.9599609375,82.417,0.751146603906608,0.586960359645249
0.155,0.9,0.3,0.6,0.8,0,0.4,"1",5474.244140625,87.936,0.681150814240146,0.578004149654299
0.155,1,0.01,0.4,0.5,0.8,0.2,"1",4718.255859375,76.11,0.826655537296818,0.656584882232794
0.155,1,0.01,0.4,0.3,0.8,0.3,"1",4782.21826171875,86.774,0.811780519396135,0.616798689868276
0.155,1,0.01,0.4,0.2,0.9,0.4,"1",5043.470703125,83.609,0.767797575711193,0.626264248188268
0.155,1,0.01,0.5,0.1,0.3,0.2,"1",4416.36962890625,73.587,0.858205476279456,0.633679811099355
0.155,1,0.01,0.5,0.3,0.8,0.3,"1",4851.783203125,83.133,0.81225218029481,0.651770240096647
0.155,1,0.01,0.5,0.9,0.4,0.4,"1",5256.88427734375,85.684,0.755749225208663,0.632743984745796
0.155,1,0.01,0.6,0.1,0.2,0.2,"1",4289.6044921875,68.541,0.875961783779556,0.630233239830959
0.155,1,0.01,0.6,0.2,0.6,0.3,"1",4730.44189453125,81.264,0.822612227939957,0.642037056593749
0.155,1,0.01,0.6,1,0.2,0.4,"1",5163.1494140625,82.494,0.765839762000754,0.630230670745377
0.155,1,0.155,0.4,0.7,0.2,0.2,"1",4761.724609375,76.828,0.815128379071941,0.655312706380481
0.155,1,0.155,0.4,0.5,0.6,0.3,"1",5008.373046875,80.082,0.784589771885244,0.641536502003254
0.155,1,0.155,0.4,0.6,0.5,0.4,"1",5416.48193359375,89.972,0.686763924704098,0.618480152035139
0.155,1,0.155,0.5,0.9,1,0.2,"1",4452.03662109375,75.887,0.829717298184042,0.647428974074062
0.155,1,0.155,0.5,0.3,0.6,0.3,"1",5099.09814453125,85.64,0.760693893096378,0.639129599975188
0.155,1,0.155,0.5,0.4,0.6,0.4,"1",5453.52978515625,88.494,0.714695455174048,0.568326225237457
0.155,1,0.155,0.6,0.3,0,0.2,"1",4995.04638671875,80.841,0.782068476772225,0.632630266429286
0.155,1,0.155,0.6,0.6,0.1,0.3,"1",5037.08984375,83.199,0.775711431900708,0.593099375897223
0.155,1,0.155,0.6,0.7,0,0.4,"1",5366.26416015625,87.684,0.724891819857401,0.606748340778605
0.155,1,0.3,0.4,0.1,0.4,0.2,"1",4696.16455078125,78.192,0.822292894673157,0.658845850855122
0.155,1,0.3,0.4,0.5,0.1,0.3,"1",5027.955078125,82.02,0.767606227683554,0.632112569060033
0.155,1,0.3,0.4,0.8,0.6,0.4,"1",5302.8759765625,86.435,0.703466984616185,0.65150186511493
0.155,1,0.3,0.5,0.4,0.3,0.2,"1",5116.10498046875,86.881,0.750334544037032,0.598505089967419
0.155,1,0.3,0.5,1,0.3,0.3,"1",5028.1357421875,82.875,0.767560609650086,0.591994680935165
0.155,1,0.3,0.5,0.2,0.5,0.4,"1",5339.0966796875,100.928,0.739376481183326,0.583748597200217
0.155,1,0.3,0.6,1,0.7,0.2,"1",4695.03466796875,149.486,0.825505631511408,0.676550703517615
0.155,1,0.3,0.6,0.5,0.3,0.3,"1",5014.13916015625,82.231,0.774003839995815,0.609465162848581
0.155,1,0.3,0.6,0.6,0.2,0.4,"1",5394.1416015625,85.722,0.713656553852559,0.605758368415551
0.3,0.8,0.01,0.4,1,0.7,0.2,"1",4299.68505859375,71.012,0.87730226120652,0.606948648240475
0.3,0.8,0.01,0.4,0.9,0.3,0.3,"1",4861.470703125,80.435,0.818920986918317,0.632013534384059
0.3,0.8,0.01,0.4,0.9,1,0.4,"1",4945.634765625,80.371,0.765085178058262,0.586374917116605
0.3,0.8,0.01,0.5,0.9,0.4,0.2,"1",4346.66259765625,70.798,0.861283583059887,0.663366907771746
0.3,0.8,0.01,0.5,0.2,0.5,0.3,"1",4883.25048828125,79.86,0.802529941635128,0.598226453025046
0.3,0.8,0.01,0.5,0,0.3,0.4,"1",4658.04541015625,66.507,0.752465610704019,0.611941826703655
0.3,0.8,0.01,0.6,0.2,0.6,0.2,"1",4465.62890625,74.898,0.850739662111025,0.646849706744741
0.3,0.8,0.01,0.6,0.8,1,0.3,"1",4661.10009765625,76.676,0.8252845272241,0.670727807465339
0.3,0.8,0.01,0.6,0.6,0.9,0.4,"1",5108.626953125,87.984,0.768153766122808,0.629078140549262
0.3,0.8,0.155,0.4,0.7,0.9,0.2,"1",4918.8623046875,82.186,0.794449600311072,0.647460123884357
0.3,0.8,0.155,0.4,0.9,0.5,0.3,"1",5067.88623046875,177.433,0.768975400035198,0.601920285705186
0.3,0.8,0.155,0.4,0.1,0.1,0.4,"1",5433.40673828125,90.056,0.711191155138169,0.578891073247425
0.3,0.8,0.155,0.5,0.2,0.1,0.2,"1",4592.45263671875,78.359,0.838708439317269,0.655449085228497
0.3,0.8,0.155,0.5,0.6,0.6,0.3,"1",5083.5380859375,83.121,0.761365590320482,0.636880714246443
0.3,0.8,0.155,0.5,0.8,0.1,0.4,"1",5343.232421875,85.285,0.706318930014236,0.603806640022539
0.3,0.8,0.155,0.6,0.8,0.9,0.2,"1",4613.30322265625,76.126,0.836611452748607,0.659303152583737
0.3,0.8,0.155,0.6,1,0.5,0.3,"1",4986.408203125,175.766,0.77645493087255,0.628786104942861
0.3,0.8,0.155,0.6,0.4,0.8,0.4,"1",5330.22119140625,89.532,0.712198966087332,0.571837209079323
0.3,0.8,0.3,0.4,0,0.1,0.2,"1",4252.9677734375,61.028,0.813141402952963,0.616335384741715
0.3,0.8,0.3,0.4,0.3,1,0.3,"1",4657.890625,79.287,0.793575679751774,0.652220817273567
0.3,0.8,0.3,0.4,0.2,0.2,0.4,"1",5330.68212890625,87.511,0.701700781054145,0.607313715104636
0.3,0.8,0.3,0.5,0,0.2,0.2,"1",4323.39208984375,63.559,0.820734723660598,0.653181314074057
0.3,0.8,0.3,0.5,0.9,0.6,0.3,"1",5051.6884765625,84.659,0.767083110724584,0.626619556854531
0.3,0.8,0.3,0.5,0.2,1,0.4,"1",4955.876953125,83.108,0.721914978770605,0.626088932538208
0.3,0.8,0.3,0.6,0.7,0.2,0.2,"1",4682.22607421875,104.009,0.814888426620076,0.664588270161054
0.3,0.8,0.3,0.6,0.3,0.2,0.3,"1",4915.70458984375,84.157,0.784514575773086,0.620096117778609
0.3,0.8,0.3,0.6,0.2,0.3,0.4,"1",5558.51025390625,91.928,0.676986785595064,0.605612992888675
0.3,0.9,0.01,0.4,0.8,0.7,0.2,"1",4439.08837890625,89.534,0.86337450884394,0.638929070952728
0.3,0.9,0.01,0.4,0.3,0.7,0.3,"1",4794.14990234375,80.808,0.805544700554098,0.636751189730197
0.3,0.9,0.01,0.4,0.8,0.9,0.4,"1",5202.1845703125,86.567,0.744251633730816,0.630907084926693
0.3,0.9,0.01,0.5,0.5,1,0.2,"1",4005.37109375,70.378,0.878255957558374,0.615286387718719
0.3,0.9,0.01,0.5,0.4,0,0.3,"1",4830.962890625,97.474,0.806151536535334,0.657565210988058
0.3,0.9,0.01,0.5,0.3,0.8,0.4,"1",5142.40185546875,87.458,0.743421227391311,0.612708833468637
0.3,0.9,0.01,0.6,0.7,1,0.2,"1",4178.17578125,73.348,0.860188617921785,0.662084238570545
0.3,0.9,0.01,0.6,0.9,0.7,0.3,"1",4811.80078125,80.031,0.81521480376435,0.619682830273197
0.3,0.9,0.01,0.6,0.4,0.2,0.4,"1",5086.31396484375,82.259,0.797967729031173,0.637277397245961
0.3,0.9,0.155,0.4,0.1,0.2,0.2,"1",4853.3505859375,80.815,0.788540850146254,0.629600658026969
0.3,0.9,0.155,0.4,0.8,0.5,0.3,"1",5178.05908203125,85.999,0.755394487452851,0.615945523397303
0.3,0.9,0.155,0.4,0.6,0.3,0.4,"1",5339.814453125,86.911,0.717791812165315,0.639064088716689
0.3,0.9,0.155,0.5,0.2,0.7,0.2,"1",4753.798828125,78.364,0.800502341299307,0.632557650101075
0.3,0.9,0.155,0.5,0.4,0.6,0.3,"1",5016.56005859375,81.676,0.770612735376539,0.622916447126805
0.3,0.9,0.155,0.5,0.6,0.6,0.4,"1",5503.8759765625,91.119,0.699822595125727,0.614877843514352
0.3,0.9,0.155,0.6,0.8,0.8,0.2,"1",4636.7080078125,74.356,0.837154199660406,0.601980507287146
0.3,0.9,0.155,0.6,0.9,1,0.3,"1",4832.904296875,79,0.772800673403218,0.608141653072386
0.3,0.9,0.155,0.6,0.1,0.1,0.4,"1",5479.65576171875,92.455,0.720310780749444,0.578012670072027
0.3,0.9,0.3,0.4,0.6,0.4,0.2,"1",4544.44189453125,76.12,0.840630832699474,0.650286566104714
0.3,0.9,0.3,0.4,0,0,0.3,"1",4722.796875,68.33,0.735080122680551,0.603552929045789
0.3,0.9,0.3,0.4,0.5,0.2,0.4,"1",5388.8203125,85.882,0.707765982572113,0.61249734564952
0.3,0.9,0.3,0.5,0.4,1,0.2,"1",4632.49951171875,76.475,0.800678089810228,0.651409834659515
0.3,0.9,0.3,0.5,0.5,0,0.3,"1",5240.21435546875,85.028,0.721528935499319,0.624001278531862
0.3,0.9,0.3,0.5,0.6,1,0.4,"1",5141.681640625,86.07,0.700402463680935,0.623917591734621
0.3,0.9,0.3,0.6,0.5,1,0.2,"1",4695.09912109375,78.467,0.790041373257762,0.652884232786726
0.3,0.9,0.3,0.6,0.6,0.8,0.3,"1",5184.30517578125,85.472,0.755264676286126,0.633440285954139
0.3,0.9,0.3,0.6,0.1,0.5,0.4,"1",5379.8935546875,94.689,0.703060867154871,0.608526805458285
0.3,1,0.01,0.4,0.8,0.5,0.2,"1",4410.26904296875,73.423,0.854929728419319,0.64645183348668
0.3,1,0.01,0.4,0.8,0.7,0.3,"1",4799.3896484375,79.015,0.813395323497335,0.655064741508689
0.3,1,0.01,0.4,0.5,0.3,0.4,"1",5236.40966796875,90.208,0.763839568450242,0.627071565298867
0.3,1,0.01,0.5,0.9,1,0.2,"1",4235.7509765625,71.406,0.857393456741014,0.621430814191098
0.3,1,0.01,0.5,0.8,0.6,0.3,"1",4908.63720703125,82.059,0.800423965021529,0.615172520262567
0.3,1,0.01,0.5,1,0.3,0.4,"1",5079.3115234375,83.731,0.76234240842501,0.598738517962729
0.3,1,0.01,0.6,0.1,0.3,0.2,"1",4312.61376953125,73.606,0.864678591515276,0.645103090268798
0.3,1,0.01,0.6,0.6,0.9,0.3,"1",4744.0458984375,77.886,0.811676896950631,0.657137772555505
0.3,1,0.01,0.6,0.1,0,0.4,"1",5121.92041015625,81.847,0.764367275233083,0.629377531864744
0.3,1,0.155,0.4,0.3,0.7,0.2,"1",4559.30419921875,74.776,0.834417793558215,0.647502477068494
0.3,1,0.155,0.4,0.4,0.6,0.3,"1",5027.16357421875,98.952,0.773583720440354,0.605003667514324
0.3,1,0.155,0.4,0.4,0.7,0.4,"1",5362.22998046875,90.34,0.703745998501813,0.566984794869492
0.3,1,0.155,0.5,0.3,0.2,0.2,"1",4740.07080078125,77.726,0.823245883268712,0.628764667178989
0.3,1,0.155,0.5,0.1,0,0.3,"1",5124.17626953125,81.95,0.762630911305061,0.646263560115329
0.3,1,0.155,0.5,0.6,0.1,0.4,"1",5293.3388671875,88.352,0.729614120998683,0.568537987796833
0.3,1,0.155,0.6,0.6,0.6,0.2,"1",4491.73779296875,73.835,0.856872131127825,0.665115404195754
0.3,1,0.155,0.6,0.2,0.7,0.3,"1",4916.33984375,84.503,0.791621616118263,0.639673853229906
0.3,1,0.155,0.6,0.2,0.3,0.4,"1",5336.9443359375,87.182,0.703577079767973,0.568298591859973
0.3,1,0.3,0.4,0.7,0.8,0.2,"1",4576.806640625,73.983,0.840364293090034,0.648684334495822
0.3,1,0.3,0.4,0.3,0,0.3,"1",5063.52685546875,83.656,0.768201306418227,0.659760895402946
0.3,1,0.3,0.4,0,0.9,0.4,"1",4833.75,70.097,0.699105625568969,0.617902828538485
0.3,1,0.3,0.5,0.2,0.5,0.2,"1",4674.87109375,76.33,0.823282700016266,0.661893081343209
0.3,1,0.3,0.5,0.1,0.8,0.3,"1",5008.9443359375,83.452,0.782339980671078,0.648022336272549
