"be10","insideHJA","tri","slope","Nss","Ess","ht","ht.r250","ht.r500","ht.r1k","cov2_4","cov2_4.r250","cov2_4.r500","cov2_4.r1k","cov4_16","cov4_16.r250","cov4_16.r500","cov4_16.r1k","be500","mTopo","cut.r1k.pt","minT_annual","maxT_annual","precipitation_mm","lg_DistStream","lg_DistRoad","lg_YrsDisturb","B1_20180717","B2_20180717","B3_20180717","B4_20180717","B5_20180717","B6_20180717","B7_20180717","B10_20180717","B11_20180717","NDVI_20180717","EVI_20180717","B_20180717","G_20180717","W_20180717","l_p25","l_rumple"
0.879943945781048,"yes",0.455730037621062,0.567487597998923,0.178767175932892,-1.48677113823255,0.366439094607926,0.862231002031483,0.825382018094635,0.303352206126744,-0.573625583094742,-0.804481264923631,-0.571621841536171,-0.264455882243649,-0.401000175901006,-0.846576641994001,-0.609268794787677,-0.387336355149467,0.59842382509013,1.81537487195575,0.37013991721553,0.0167691172503168,-0.259277862657998,0.965649216343025,-0.608380640964985,-0.251734386837178,0.849160443875843,-0.658609771165961,-0.581247983483554,-0.143725193948616,0.169882723026092,-1.11366352511966,-0.24050813915607,0.181284024160109,-1.28086880960894,-1.1241350999178,-0.880499173281452,-1.56949076437153,-0.812737797121278,-1.1990098203952,-0.26330553746858,0.513937250772267,-0.426120371560007
0.0522372697641642,"yes",-1.55730767303279,-1.56334840343659,0.250252496255658,1.46154810110493,-0.172860873188518,0.774426357932204,0.832024536487985,1.02704549498109,-0.578280053748248,-0.827980171905984,-0.585951486639811,-0.719491200840891,-0.32897297361644,-0.842031421975382,-0.561564275684732,-0.719754919198783,0.228669339701807,-1.06999059084753,-0.63495679428884,0.842114128976146,0.28465070266971,-0.452705423818387,1.10518518687473,-1.74437189533664,-0.384883792304059,-0.632723929514295,-0.680485444078307,-0.953384259709819,-0.821099827959446,0.0416328611819758,-0.754481487107867,-0.797530701474616,-1.00263508835952,-0.972954586960555,0.96718043904491,0.827314117540182,-0.368784888595411,0.243991592240654,0.825124480839363,0.190430912712931,-0.25114517780495
-0.483462551179301,"no",-0.257137177470726,-0.133505472206149,0.064176116182286,-1.48193079766192,-1.35254099369839,-0.832360787903708,-0.46144957986217,-0.0146438958331237,-0.425642228195861,0.603428714585657,0.571665570894076,0.0676524088810727,2.91837726847726,1.84089452354196,1.69910976849187,0.943575292013699,-0.533379094225761,0.250144984116871,1.60557129177299,0.750409613506199,0.417857624860362,-0.758136868539233,0.642392572689793,0.409570209612646,-0.763810249421613,0.0661937950806889,-0.134679410807165,0.456022262170794,-0.193012295644668,0.30222603102445,-0.456298476082397,-0.617040042846937,0.45809194819995,0.538850542611888,0.328476375524686,0.319882453351666,0.0699141393561868,0.357912756396116,0.753201792404917,-0.863941006448118,-1.14653926834461
1.20418512055096,"yes",-0.560789431557838,-0.477572715074077,0.813494587584595,-1.31462536266611,1.17015018875758,-0.0846580512311171,0.353080781781551,-0.473473049698804,0.742171690602965,1.49066126064246,1.75448687494829,2.12065544891075,0.233681849426797,1.5913027660125,1.48515258755166,1.24528162007461,1.43282384593179,-1.25910650701123,-0.652089124598574,-1.04700964413821,-0.836508935574523,2.57713312469613,-2.39567308742433,0.463667852717475,0.849160443875843,-1.90113017044593,-1.57362258943108,-1.49315697021729,-0.835057328677552,-1.52192615787287,-1.08797564417583,-0.755879011022075,-1.83733625210779,-1.72885715174678,0.374098094347559,-1.01887342663506,-1.57980436096479,-1.38011526084747,0.494280114040913,-0.737765542857579,1.9159535670687
0.752082740681561,"no",-0.604715948870175,-0.555260243064605,-1.16715033640429,-0.27071992900315,1.77971320045407,0.618130423890263,-1.29717066686957,-1.82730021555364,-0.280356130510983,0.0276384252888348,1.12168835646963,2.26346234685145,-0.646279188754483,0.311557469121262,0.946814523063631,2.35773832121132,0.933456856923421,-1.02161440716346,1.5084880866845,-2.60599514845172,-1.33603518240476,0.911656861439734,-0.211443130511985,-0.286814658932784,0.849160443875843,-1.40929917906428,-1.44957576368764,-1.6880748934561,-0.946717334422401,-2.00185191233276,-1.2880721384166,-0.894717979197213,-0.0983754942988948,0.0853090037401554,0.260043797290376,-0.981085962280594,-1.9896070457579,-1.86501047238097,0.523049189414692,1.51910856236754,3.40161281809673
0.0767194176393219,"yes",1.2914342968584,1.35184332465726,-1.10391647791323,-0.522691898086918,0.368966122742463,0.929179306499649,1.60971720633266,2.1500136213351,-0.51597799047494,-0.943820466869128,-1.24347119535681,-1.3195019293505,-0.450912441292107,-0.851666707519337,-1.01746358529179,-1.26889675521907,0.019074185008634,0.360116925740288,-0.956663885660505,0.530317290023039,0.140342926115137,0.360961005075916,0.0025122963193162,0.0239484480398085,-0.350741347028797,-0.218550463087638,-0.184298141104542,-0.248680998769512,-0.193012295644668,-0.813981379800816,-0.530844228838765,-0.381013796949201,-0.0288170639865392,0.0853090037401554,-0.173362531526918,-0.241531302771799,-0.752318170517166,-0.81050944007016,0.278512048737577,0.293593070085099,-0.0132916092996395
0.941197206366475,"yes",-0.137462358866034,-0.0346513162291825,-1.17674664813353,0.180685863868035,1.31930503842383,1.02374305610136,1.68067158379288,1.75368146846739,-0.780674889788846,-1.24682299017848,-1.33816241197398,-1.49881545447221,-0.82212434198308,-1.19674265372598,-1.74354649775141,-1.78481443814512,0.941189069833036,0.105637450936003,-1.29359971508527,-1.02866865264056,-0.714401790990759,0.533268765793228,1.25899009659125,2.48412074315359,0.849160443875843,-0.969239870985954,-0.978197825862566,-0.848428454888922,-0.625694817905959,-0.679341575382204,-0.676012273680112,-0.561504455576881,-0.585284506485384,-0.4438227916102,0.465341531993306,-0.21993846599782,-0.810110856834143,-0.562219723321076,0.431947117397727,0.856753547562084,0.632919510689703
-0.374832083134986,"no",1.76926290114737,1.74243317533893,0.0886835192739059,-1.48384603563591,0.536549844686464,-0.230660372629099,0.388832305064619,-0.217543117213869,-0.247377891241946,-0.813804108965024,-0.531169254672516,-0.196851541701873,-0.0106173817241082,0.443497651303942,-0.468764809853852,0.350412213840989,-0.685562409193252,1.85272686208469,0.598570988011978,-0.331710139379977,0.506662239654129,-0.69611063479377,0.422490947698182,-0.602914511522263,0.849160443875843,0.0403079534290229,-0.258726236550606,-0.428605235605335,-0.402374806416261,-0.462180600513475,-0.832950700535623,-0.776704856248346,-0.16793392461125,-0.141461765695711,0.260043797290376,0.282094988997202,-0.641986678457483,-0.375272171886472,0.786765713674325,-0.338871194979156,0.519154429314808
-0.55981722975552,"yes",0.319627366636795,0.385308619485781,-0.913787332561427,0.876561638838372,1.81253353087427,2.07176352477131,2.44298278415622,1.51603185235076,-0.737042718419493,-0.239224560792332,-0.324891285337061,-0.715040488976258,-0.704655144171264,-0.569990113128254,-0.574402811311774,-0.810327320784254,-0.464032890272716,-0.646878428539162,-0.094336593403914,0.43861189968701,0.218047763302016,-0.675781447245502,-0.0491405730790999,-0.495215782371993,0.849160443875843,-0.658609771165961,-0.705294809226995,-1.02835269172474,-0.723397322932703,-1.49152362139125,-0.911419913963378,-0.72116926897829,0.388533517887595,0.61444079909051,0.191611219056067,-0.111974282127922,-1.45371122718229,-1.4034837047768,0.38879350433706,1.6238581713808,1.50325443542237
0.0901532157176943,"yes",-0.596728759693355,-0.50105995710387,-0.831904893104079,0.983306449674996,1.22007404184683,2.00661060173177,1.79776318722944,1.11035925301991,-0.766293574649041,-1.09547540549023,-0.736424143069301,-0.168569566723235,-0.558127453160414,-1.43948633423156,-0.855224102082476,-0.431631418584891,0.208341014477605,-0.710573988643963,1.04210798380841,-0.0565952815880642,-0.114970086103426,-0.571128903059044,0.100083123519211,2.59378077711796,0.849160443875843,-0.3997513546493,-0.159488775955853,-0.158718880351601,-0.276757299953305,-0.0430599190168284,-0.279742745869948,-0.4296074358105,-0.237492354923606,-0.141461765695711,0.30566551611325,0.319882453351666,-0.169137426773127,0.0190703194208961,0.360024428963282,0.459975398248161,0.662437446915716
