"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
159,0.8,0.8,1,0,0.002,2,0.3,"relu",0.7,0.5,0.816450725033485,-21.1941374119838,0.276605624542048,2.55270413635626,0.139377453456224,0.403974980305354,0.8,0.655102160444476,-6.91646742076516,-0.0363201766176057,2.04968871659855,0.0617914743445399,0.202258576470394,40.6
398,0.6,0.2,0.75,0,0.003,1,0.4,"relu",0.3,0.4,0.818683869379412,-21.4248024276924,0.270345168514056,2.55400819348331,0.138170290185913,0.409194377379864,0.6,0.65510101742486,-6.84270700358728,-0.00237326951128125,1.72528808446888,0.0581588006119658,0.199699104340215,43.6
250,0.2,0.8,0,0,0.001,1,0.1,"relu",0.6,0,0.906387793236025,-16.5550180467602,0.483623089595409,6.27181675870182,0.294943256331799,0.598207659614441,0,0.655091807465715,-8.22687875475064,-0.498333714538699,6.10800968527443,0.0902802667957889,0.199336187090304,43.4
435,0.8,0.2,0,0,0.001,1,0.2,"relu",1,0.5,0.87979347586205,-18.4136914163791,0.406246372402936,4.49003591826244,0.231049906768381,0.531297486398489,0,0.655081671563581,-7.5832088899575,-0.289645206381974,2.64257005544249,0.0829069349959075,0.199079203459285,41
925,0.6,0.8,1,1,0.003,2,0.3,"relu",0.2,0.1,0.840524381555554,-20.575356891451,0.307228819023635,2.83838538429812,0.159339777386206,0.443302056444793,0,0.655078692623772,-7.06900621572566,-0.110805873457181,1.89951242613859,0.0687853250531164,0.201687706682561,39.6
766,1,1,0.25,1,0.002,1,0.3,"relu",0.9,0.2,0.871202046721075,-19.4013876466135,0.361155531679388,3.50349602865309,0.193043286918146,0.50282192439934,0,0.655054404618456,-7.1876691528674,-0.145885566688163,2.802140173324,0.0696995653642705,0.204993737107788,41.4
279,0.8,0.4,0.5,1,0.003,2,0.2,"relu",0.8,0.4,0.878549852316795,-18.6361851972247,0.393228914593215,3.84210408086319,0.220541409868648,0.519511427263155,0,0.655025507228523,-7.39452282712199,-0.222298287832319,2.63434038633092,0.081387989247485,0.205152236696408,39.2
434,0.8,0.8,0.75,0.75,0.002,2,0.2,"relu",0.1,0.6,0.845355506571529,-19.9792166958435,0.333038824048854,3.15120618929646,0.179597396856888,0.457494078421264,0.6,0.654992416635789,-7.31513062053467,-0.190694692754128,2.26129529493815,0.0728703543194507,0.20071175935981,40.4
311,0.6,1,1,0.75,0.001,2,0.1,"relu",0.2,0.2,0.845921234522945,-19.784363832338,0.340645808150055,3.41472656025749,0.187692220399842,0.463007622745837,0.2,0.654962132417281,-7.26866885441,-0.172196215324915,2.04123113790641,0.0767291268229905,0.203743309513823,41.8
975,0.6,0.2,0.75,0,0.002,1,0.4,"relu",1,0.9,0.808126779855857,-21.6591089397462,0.258658664049355,2.5004561875867,0.130434611692061,0.39109962882556,1,0.654954699622603,-6.91656012853705,-0.0435224057226188,1.95315744701257,0.0596054139521569,0.199459562695337,41
944,1,0.4,0.5,0.75,0.002,1,0.4,"relu",0.6,0.5,0.816194284477557,-21.5914083213864,0.261070621932018,2.4014957201158,0.128611117235007,0.4013491773729,0.6,0.65488163752866,-6.87411323521024,-0.0221948481362608,1.72208520413512,0.0597948176762732,0.199291057705205,41.6
371,0.6,0.2,0.25,0.25,0.003,2,0.1,"relu",0.5,0.3,0.904796795385845,-16.6070244420717,0.478212686517533,5.57142927131991,0.293680059219135,0.586381266206357,0,0.654865377546803,-8.33609315354543,-0.64049478476856,3.08240377322668,0.0912700532692574,0.195148379827704,41.6
661,0.8,0,0.75,0.75,0.002,1,0.2,"relu",1,0.8,0.878236517446538,-18.3582995047308,0.405379617328248,4.16599663997535,0.232213298583186,0.522579216692155,0,0.654860977134876,-7.64988973878336,-0.34093564354643,1.99825467734437,0.0782069367032579,0.201031237509191,40.2
24,0.6,0.4,1,1,0.003,1,0.4,"relu",0.7,0.1,0.827972355671914,-21.1754960021263,0.280878814177498,2.58675072836429,0.145048117642205,0.424326275855305,0.8,0.654852111319914,-7.03002164412479,-0.0890382156978488,1.82972350460939,0.0632291393027822,0.203522806109494,40.2
446,0.8,0.6,1,1,0.002,1,0.2,"relu",0.2,0.1,0.887765441150548,-17.9618108063067,0.422986830166592,4.61712721021881,0.239794935786187,0.545382234789538,0.2,0.654830067114401,-7.57953139713512,-0.298693744997118,2.45597404190844,0.0776955307402589,0.203185470352736,37.4
877,0.2,0.4,0,1,0.003,2,0.1,"relu",0.4,0.3,0.922738627788379,-15.339961570901,0.533866060850841,7.77476685574131,0.344587708154546,0.637650509109047,0,0.654801811832883,-9.03094256762053,-0.906334156075212,10.9055379080583,0.0981606416539036,0.194877261473852,39.8
