"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","diff.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","diff.test_mean","cor.test_mean","auc.lt5.test_mean"
502,1,0,1,1,0.001,1,0.2,"relu",0.3,0.7,0.864180398664341,-22.3269188920165,0.375217429609416,3.31889373477806,0.210305873220602,0.514885280958806,0,0.661795533326479,-8.06219161715279,-0.0865000968256536,2.13565972910609,0.0726990806705017,0.210096620716853,32.2
659,0.2,0.8,0.25,1,0.001,2,0.2,"relu",0.3,0.3,0.83817807010222,-24.0001649241081,0.310601379604543,2.5877497462734,0.162764982075121,0.465219406322105,0,0.644093769504759,-7.91751756879054,-0.00296164175599312,1.64763881491922,0.0595031676352901,0.186416636712987,40.2
659,0.2,0.8,0.25,1,0.001,2,0.2,"relu",0.3,0.3,0.83817807010222,-24.0001649241081,0.310601379604543,2.5877497462734,0.162764982075121,0.465219406322105,0,0.644093769504759,-7.91751756879054,-0.00296164175599312,1.64763881491922,0.0595031676352901,0.186416636712987,40.2
457,0.2,1,0.25,0.25,0.002,1,0.1,"relu",0.6,0.8,0.892225411210868,-19.6739939361031,0.472841856811152,5.19160652347892,0.295762879913119,0.580511552820845,0,0.632422912911849,-9.48746300154397,-0.506192554352826,24.8250599581714,0.0735261861987402,0.165902876281183,42.8
954,0,1,1,0.5,0.001,2,0.2,"relu",0,0.8,0.76569488272298,-26.8749516805022,0.196967432067063,1.79902842819958,0.0942441016613157,0.34597023148849,1,0.581330756900442,-8.10081324855816,-0.0261583120869943,1.28490789065709,0.0283309382502671,0.111492383371443,57.6
580,1,0.2,0.5,1,0.002,1,0.2,"relu",0.1,0.9,0.882165595300185,-21.0417446845719,0.424650804466148,4.01391442478185,0.245546345371055,0.551792604385684,0,0.657524308246911,-8.58017734516496,-0.236719866417135,2.67514447877887,0.082658491303984,0.210718111008665,36.8
502,1,0,1,1,0.001,1,0.2,"relu",0.3,0.7,0.864180398664341,-22.3269188920165,0.375217429609416,3.31889373477806,0.210305873220602,0.514885280958806,0,0.661795533326479,-8.06219161715279,-0.0865000968256536,2.13565972910609,0.0726990806705017,0.210096620716853,32.2
