"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
502,1,0,1,1,0.001,1,0.2,"relu",0.3,0.7,0.864180398664341,-22.3269188920165,0.375217429609416,3.31889373477806,0.210305873220602,0.514885280958806,0,0.661795533326479,-8.06219161715279,-0.0865000968256536,2.13565972910609,0.0726990806705017,0.210096620716853,32.2
805,0.8,0.2,0.75,0.75,0.002,1,0.2,"relu",0.4,0,0.876071708755835,-21.2358999149948,0.416715348332536,3.85413239499761,0.244535638352086,0.536819548197761,0,0.658761815681256,-8.44858507885792,-0.17553421737348,2.20885495443945,0.0833295619512924,0.209446194055924,34.8
580,1,0.2,0.5,1,0.002,1,0.2,"relu",0.1,0.9,0.882165595300185,-21.0417446845719,0.424650804466148,4.01391442478185,0.245546345371055,0.551792604385684,0,0.657524308246911,-8.58017734516496,-0.236719866417135,2.67514447877887,0.082658491303984,0.210718111008665,36.8
530,0.4,0.4,0.25,0,0.002,2,0.1,"relu",0.6,0.8,0.880961337655669,-20.7104395512346,0.435185100834022,4.168077087916,0.266117099476215,0.550086162714937,0,0.657486376088471,-8.68614191768254,-0.250823886288622,2.05870146732843,0.0907759201486102,0.205087071637416,35.4
231,0,0,0.25,0.75,0.002,2,0.2,"relu",0.5,0.9,0.863640775349287,-22.2807508683177,0.375335502377751,3.16764913045389,0.208235130830849,0.509135659147547,0,0.657331876114107,-8.20305336818854,-0.114099742639098,1.95420197119109,0.0757369675795928,0.204285053556756,36.2
220,0.4,0,1,0.75,0.002,1,0.2,"relu",0.6,0.1,0.875452016097967,-21.3322828069608,0.412998955550033,3.78482688303952,0.239714652909383,0.535748630109077,0,0.656938322605791,-8.36582752542776,-0.162788171695289,2.17294696490223,0.0809465254265757,0.209742325537101,36.2
612,0.6,0,0.75,0.75,0.002,2,0.2,"relu",0.9,0.2,0.854583939331831,-22.5642933806904,0.365658601777235,3.17465971840193,0.206479631751372,0.494945011927133,0,0.656714258006381,-8.1739209663979,-0.110764763401811,2.16901569042532,0.0770979401762298,0.203220764952342,37.8
313,0.2,1,0,0.25,0.002,1,0.2,"relu",0.5,0.1,0.897708065035398,-19.8040384853857,0.47092313219686,4.78035496674157,0.298920030377897,0.587614945304995,0,0.656606639880724,-8.89186197280924,-0.445617373156822,2.25201372721335,0.0927705652733652,0.201451395055714,37.4
468,0.2,0.6,0,0,0.002,1,0.2,"relu",0.4,0.9,0.899546129954173,-19.6755527070658,0.476062865606024,4.97264140760497,0.294629398274504,0.59400054206716,0,0.65616029744083,-9.22085819465962,-0.497824855088562,2.18265464004083,0.0922221076205455,0.194406641666334,36.8
328,0,0.4,0.75,0.25,0.002,1,0.2,"relu",0.5,0.5,0.882679811937418,-20.8162983893309,0.43085002042174,4.03909430589548,0.248927622406206,0.552074291337945,0,0.65601941727994,-8.35514399477685,-0.147644074657163,1.98004524489304,0.0826902395965388,0.20502082853941,36.4
87,0.6,0.4,0.5,0.5,0.002,1,0.2,"relu",0.5,0.8,0.87076536267743,-21.506761885895,0.40655360030844,3.77018467349486,0.23666606930487,0.5281839339532,0,0.655523366361546,-8.44399974384756,-0.193750508175316,2.29173501775535,0.0808787944991206,0.206516716115864,37.2
414,0.4,1,1,0.75,0.001,2,0.1,"relu",0.6,0.2,0.84159168073346,-22.9336198543948,0.349653572114727,3.1508936735989,0.202554143964375,0.477408371857093,0.2,0.655257301558961,-8.15405739044469,-0.0791602759942297,2.03132041554538,0.0768983530201954,0.199035313137684,35.8
268,1,0.6,0.75,0.25,0.002,1,0.2,"relu",0.7,0.3,0.882528093420586,-20.9309735014881,0.428497339356316,4.02952899959157,0.250849852157929,0.550960268174579,0,0.655255854292591,-8.40439447587646,-0.143532560785422,2.22928996008452,0.0819727437821497,0.21022615201294,33.8
604,0.8,1,0.25,1,0.002,1,0.1,"relu",0.3,0.6,0.906021708419978,-18.9597629173336,0.498348933802994,5.48006727933254,0.314316734373541,0.610962832810825,0,0.655130612389863,-9.17127415362107,-0.54957412104668,2.62277537882123,0.0941546224571718,0.205766495909115,37.4
838,0,0.8,1,0.5,0.001,2,0.1,"relu",1,0.9,0.850150112238029,-22.5959795936767,0.363058457011898,3.26978826360163,0.210700028622297,0.492966458383489,0,0.65495193256045,-8.36321085620759,-0.159846021843853,2.23763993652132,0.0758752967183188,0.195120481786844,37.6
71,0.2,0.4,0,0.25,0.001,1,0.1,"relu",0.3,0.8,0.894462105768988,-19.8920961065737,0.467384016981694,4.88910841134356,0.293330605361914,0.585740916409005,0,0.654741218740136,-8.93583221820949,-0.431839659166122,2.60969083588816,0.0877975630831295,0.19597049093075,40.2
344,1,0.8,0,0.25,0.002,2,0.2,"relu",0.9,0.8,0.875639730910084,-21.3898165318137,0.414186091679598,3.86065092693773,0.255183293014041,0.540521392286978,0,0.654632297759421,-8.59521971131781,-0.206437901679465,1.95743810786019,0.0861147014944935,0.197424839495557,38.8
928,0.8,0,0.25,1,0.002,1,0.2,"relu",0.1,0.3,0.891675689077597,-20.4776929370516,0.444074454154992,4.11007618280851,0.261878416851416,0.570513081692117,0,0.654549976761696,-8.46863872334027,-0.191697405636731,2.29881126704097,0.0818719279010683,0.205029960499148,36.8
77,0.8,0.4,0,0.5,0.002,2,0.2,"relu",0.3,0.2,0.877329759423309,-21.2181090460328,0.420492975774842,4.06165501747432,0.25829474740069,0.545321154069226,0,0.654463029552059,-8.7064392943794,-0.277514083752894,2.12109910636923,0.0928624987861321,0.202621879843034,39.2
535,0,0.8,0.25,1,0.001,1,0.2,"relu",0.6,0.3,0.873207685120847,-21.8617034237615,0.39259264216299,3.44036021709893,0.21986885303439,0.532856196289608,0,0.654326920512835,-8.19996847534291,-0.100618457104347,2.24734701055843,0.0750609420808789,0.203155269894668,35
324,0.8,0.2,0.75,0.5,0.001,1,0.2,"relu",1,0.6,0.850074211403919,-22.8135551636713,0.355518708324428,3.09006342667652,0.202640786398393,0.488098023865284,0,0.654195181503275,-8.09208180008866,-0.0691851601050195,1.79841129400396,0.0726532045496928,0.197887370361079,37.4
432,0.6,1,0.75,1,0.002,1,0.2,"relu",1,0,0.880643885429631,-21.1489533948529,0.420274641951715,3.86107463970308,0.246467844012521,0.546853550662661,0,0.654077444290481,-8.55820019962591,-0.198791247348699,2.07776229063789,0.080338290127238,0.200828888457181,35.6
729,0.2,0.2,0.75,0,0.002,1,0.1,"relu",0.1,0.3,0.895241298362673,-19.4777095356025,0.480081188464084,5.27086946241897,0.302579743906446,0.587157867562685,0,0.653959723527599,-9.24100391827825,-0.435541712002463,3.01368501922659,0.0889163374632369,0.203852859103224,37.2
365,0.6,0.6,0,0.25,0.001,1,0.2,"relu",0.2,0.9,0.876825365922186,-21.3855703304841,0.413586982556671,3.84437504939497,0.247536686754421,0.543928776154706,0,0.653839628751811,-8.51377266148434,-0.225575171528612,1.94538357181148,0.0832162303784266,0.194953142335005,37.6
90,0,0.4,0.5,0.25,0.002,1,0.2,"relu",0.1,0.7,0.881940458482543,-20.811291845702,0.430668230818427,3.96733010694009,0.248459149959152,0.550793444342316,0,0.653812713771662,-8.72390932882059,-0.292025887260843,2.19793960215212,0.081751062684376,0.206222336566248,36.4
147,0.4,0.4,0.75,0.5,0.001,1,0.1,"relu",0.9,0,0.879929994267276,-20.8327753874947,0.430338369536627,4.15039137427871,0.257606804460844,0.550778562371913,0,0.653780036070823,-8.64486906352197,-0.24576427758936,2.28630217018854,0.0846159965462474,0.206589416615332,36
