"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","loglike_sjSDM","loss","AUC.train","AUC.test","ll.train","ll.test","nagel.train","nagel.test","plr.train","plr.test","tjur.train","tjur.test","cor.train","cor.test","auc.lt5.train","auc.lt5.test","k"
1,0.2,0.4,1,1,0.001,2,0.2,"relu",0.5,0,5607.37890625,136.45,0.562485246441679,0.527057371244126,-24.9372389821593,-26.1421856589806,-0.0410774095800872,-0.0915733183640171,1.14180011698397,1.06263976221284,0.0152371082974787,0.00920375788410009,0.071776673533561,0.0315241543748651,67,91,1
2,0,1,0.25,0,0.002,2,0.1,"relu",0.9,0.9,5244.73828125,104.024,0.626868840569172,0.531594851880525,-23.4227883081459,-24.6197829398137,0.0391597798292164,-0.0281692481218754,1.21645501475879,1.05536643449342,0.0227753569643046,0.00873871120358934,0.144015658239201,0.0434858651294332,42,90,1
1,0.2,0.4,1,1,0.001,2,0.2,"relu",0.5,0,5378.69921875,131.487,0.57886211238083,0.524086142023511,-23.9101242121571,-26.4677342648784,-0.0336817252608609,-0.0847291605392648,1.17264765233611,1.05940802952636,0.0170613395431469,0.00393089483722919,0.0823909251684411,0.0188398048262441,71,103,2
2,0,1,0.25,0,0.002,2,0.1,"relu",0.9,0.9,4970.8544921875,101.35,0.659215946059487,0.562124271578067,-22.1875218797838,-25.466102093273,0.0663162850676721,-0.0181922083549586,1.35380210874846,1.15817321025898,0.0340606399828143,0.0133483407197476,0.191245942269632,0.0682314365140357,36,79,2
