Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
076361-M1-S1_BDSW190602952-1a_1_val_1	0.0	0.004565304570171547	0.0	9.720545707413718e-05	0.0091507206142205	5.698250931932181e-05	0.00017429944027086669	0.0	0.0	2.01114738774077e-06	0.0	0.0009358539177620382	0.0	5.765289178190206e-05	2.01114738774077e-06	0.0	0.0	0.003557719728913422	0.003392805643118678	0.00032044281711336264	0.00018435517720957054	0.0014004289643301559	0.0003392135260656098	2.01114738774077e-06	6.703824625802565e-06	0.0	0.00010055736938703847	1.3409023067052954e-06	0.0	2.4820080744015863e-05	0.0	6.7124349569247944e-06	0.0	9.002912764771801e-05	4.4373616980250313e-05	2.0197581086521874e-05	1.9427717719147083e-05	0.0
076361-M1-S1_BDSW190602952-1a_2_val_2	0.0	0.0001374284048289526	6.703824625802565e-06	6.703824625802565e-06	4.692677238061796e-05	0.0	0.0	0.0	0.00016089179101926157	0.0	0.00014279146452959464	2.4133768652889233e-05	3.3519123129012827e-06	7.173092349608744e-05	6.100480409480334e-05	2.4133768652889233e-05	6.234556901996387e-05	2.01114738774077e-06	9.452392722381616e-05	9.38535447612359e-06	6.703824625802565e-07	8.04458955096308e-06	8.714972013543334e-06	1.8100326489666926e-05	0.0006529525185531699	2.01114738774077e-06	3.55302705167536e-05	1.0728179113333565e-05	2.4821549661537713e-05	0.0	0.0007723776372145999	0.0009375718427026243	9.2149655803211e-05	9.156316897919548e-05	2.0223212221863254e-06	1.1485033629732326e-05	0.0	0.0
076361-M1-S2_BDSW190602953-1a_1_val_1	0.0	0.07017806421267073	0.0008957490074419049	0.0	0.0	0.0008035937597626966	0.0	0.0	0.0	0.0	0.00109185537450326	0.00031185335814644095	0.0016145599393397297	0.0012415154967342944	0.00015187184817533531	3.612485709024966e-05	0.001286487257601748	0.002011933367332476	0.001143462313203617	0.0005168066289850002	1.253311368437233e-05	0.00019094567319131962	0.0004187534454543226	5.897935851469333e-05	5.897935851469333e-05	1.4007597647239664e-05	0.00010837457127074898	0.00015851548815021523	2.359623926383096e-05	0.00011578646020864072	3.5405451651783075e-05	7.45124092376147e-05	0.0002914728553580418	0.0037724439935258925	4.7994649172553056e-05	8.128513212687626e-06	1.6682000458178726e-05	0.0
076361-M1-S2_BDSW190602953-1a_2_val_2	0.0	4.054830897885166e-05	0.00022117259443009995	0.0	0.0	0.0011795871702938664	0.000143762186379565	3.686209907168333e-06	0.0019500050408920479	0.00017104013969261063	0.000103951119382147	0.000103951119382147	3.686209907168333e-06	3.022692123878033e-05	3.9811066997418e-05	1.253311368437233e-05	0.00018209876941411565	2.9489679257346665e-06	0.00057504874551826	0.000563990115796755	0.00017251462365547798	0.0	0.0007505123370994725	1.9905533498709e-05	4.8657970774621997e-05	4.570900284888733e-05	3.8336583034550665e-05	0.0004121469755633782	0.0009748757413203648	0.00010178415678265058	0.0007237029102617022	2.213668182030761e-06	0.0002664511241912452	9.45078219066547e-05	0.0008967857580670736	0.00033421998741114576	0.0011336347326704544	0.0
081090-M1-S1_BDSW190602954-1a_1_val_1	0.0	2.3386670533262862e-05	0.0	0.010430455057835235	0.002759627122925018	0.00019878669953273434	2.3386670533262862e-05	0.0006119512122870448	0.0	0.00010601957308412496	1.9488892111052386e-05	1.4032002319957717e-05	4.677334106652572e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.575112528863049e-06	2.338667053326286e-06	0.0	0.0	0.0	0.0	3.1182227377683816e-06	2.338667053326286e-06	0.0	3.899242816955255e-06	2.1842109707534542e-05	1.4045994749092141e-05	0.0	0.0	0.00034930358710871904	1.4858608027613237e-05	4.072310163368632e-05	1.6161846018981764e-06	0.0
081090-M1-S1_BDSW190602954-1a_2_val_2	0.0	0.00041706229117652104	0.0	7.795556844420953e-06	0.0	0.0001013422389774724	1.5591113688841907e-05	3.897778422210477e-06	0.0	7.795556844420953e-06	2.338667053326286e-06	4.677334106652572e-06	3.1182227377683816e-06	6.314401043980972e-05	5.456889791094668e-06	1.5591113688841908e-06	6.938045591534648e-05	1.5591113688841908e-06	6.236445475536763e-06	0.00019410936542608176	2.338667053326286e-06	5.456889791094668e-06	2.338667053326286e-06	8.41920139197463e-05	1.013422389774724e-05	1.2472890951073526e-05	2.026844779549448e-05	1.4814029931123729e-05	1.0140446510225007e-05	0.00030280297613182854	0.0	5.4694238501102824e-06	4.69156329699642e-06	0.00014948267684780918	0.00013163982460121713	4.711560022966028e-06	1.626434967993996e-06	0.0
081090-M1-S2_BDSW190602955-1a_1_val_1	0.0	0.0046671188948007696	6.0152404254445094e-05	5.661402753359539e-05	0.010650513929757632	1.7691883604248557e-05	0.0006475229399154972	0.0	0.0	1.4153506883398846e-06	0.0	0.0009192702720767549	0.0	1.83995589484185e-05	2.123026032509827e-06	0.0	0.0	0.0033317355203520884	0.003249645180428375	0.00023565588960859076	0.0002292868115110613	0.0012044634357772418	0.0002611322019987087	0.0	9.19977947420925e-06	0.0	5.378332615691562e-05	7.077579164156161e-06	0.0	5.028187594738845e-05	0.0	1.7009273236065192e-05	0.0	0.00011917403033305383	7.87900606466262e-05	1.2080995456401569e-05	1.4635238701401804e-06	0.0
081090-M1-S2_BDSW190602955-1a_2_val_2	0.0	0.0001273815619505896	7.076753441699424e-06	3.538376720849712e-06	0.00013091993867143933	3.538376720849712e-06	0.0	0.0	0.0001273815619505896	0.0	6.0152404254445094e-05	1.3445831539228905e-05	2.830701376679769e-06	3.750679324100694e-05	5.1660300124405786e-05	2.830701376679769e-06	2.689166307845781e-05	2.830701376679769e-06	0.00011110502903468092	0.0	0.0	4.246052065019654e-06	9.907454818379192e-06	5.661402753359538e-06	0.0005357102355366463	4.953727409189596e-06	7.3598235793674e-05	2.0527380832696882e-05	4.249649664193746e-06	0.0	0.000634791121095024	0.0008198454908540593	3.978437522229964e-05	0.0001728112209013906	7.833078688252989e-06	5.780972814397243e-05	2.2168213884839084e-06	0.0
123545-M1-S1_BDSW190602956-1a_1_val_1	0.0	0.07004622518432976	0.0008145371922847355	0.0	0.0	0.0007946704314973029	0.0	0.0	0.0	0.0	0.0011109492632332294	0.00027813465102405604	0.0015694741022071732	0.0012992861554980903	0.0001430406776695145	3.655483984887593e-05	0.0013469663813879284	0.002043892349811063	0.0011689602047325327	0.0005507066090276309	7.946704314973029e-06	0.00017005947234042284	0.0004807756110558683	7.072566840325996e-05	5.56269302048112e-05	9.536045177967636e-06	0.0001112538604096224	0.00017007424996699446	2.4642445861003522e-05	0.00012165175412288132	2.863107505384213e-05	8.671231881978075e-05	0.0003246760713600126	0.0038577529159250514	6.690346510966375e-05	3.986198441632392e-06	9.832592814821329e-06	0.0
