"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
19,0.6,0.2,1,0.25,0.001,1,0.1,"relu",0.9,1,0.871990043829442,-19.2440749591437,0.386629934009046,4.61000085279869,0.190922541106219,0.520809729243713,0,0.65255423758093,-7.44272699053673,-0.186891301005911,2.46817357535949,0.0656927373473523,0.202164816954718,44.2
423,0.4,0.6,0.75,1,0.002,2,0.1,"relu",0.8,0.3,0.894689337820141,-18.2221609172031,0.430836181896725,5.17995329210183,0.219202573943433,0.562330585532608,0,0.652545910094053,-7.88588217470716,-0.352904893013972,2.69248033943999,0.069984106155287,0.203073143419607,39.4
160,0.6,0.6,1,0.25,0.003,1,0.1,"relu",0.9,0.2,0.894445157443042,-17.8105192774615,0.448599521853144,5.95753484962412,0.241098030990681,0.56742498130371,0.2,0.652532753208044,-8.21675277430243,-0.495482617512877,2.54026379475839,0.0684254483519656,0.190954424052142,41.4
511,1,0.6,1,0,0.001,2,0.1,"relu",1,0.6,0.847022910439903,-20.4355653965922,0.331527878422341,3.5666610279961,0.157237753385653,0.465863736685159,0.2,0.652491653716598,-7.32623174961181,-0.142477526043069,2.058926324133,0.0625594327705087,0.195343979696763,42.2
481,0.6,0.2,0,0.25,0.003,2,0.2,"relu",0.4,0.5,0.888086269859308,-18.5529033121212,0.4186247665465,5.17744871628078,0.216572861462667,0.553060769331676,0,0.652474218953971,-7.79047246873217,-0.335269179994446,2.95215236279326,0.069588737712524,0.189566436626995,41
923,0.4,0,0.5,0.25,0.001,1,0.2,"relu",0.3,0.4,0.841715055423386,-20.788928062269,0.314824221627144,3.21904794100456,0.14426815843393,0.454583016595968,0.6,0.652463025907922,-7.18654439537683,-0.101866874094119,1.89259463084762,0.0564334932524082,0.199098033785587,43.2
836,0.4,0.2,0,0.25,0.003,1,0.3,"relu",0.9,0.9,0.875082343495022,-19.2303071510556,0.385983942004918,4.31310598728553,0.202034669248432,0.521786710225821,0,0.652370609388701,-7.5222519316624,-0.250238135900309,2.68678304309109,0.069112723443384,0.191983367394975,42.8
285,0,0.2,0.75,0.5,0.003,2,0.3,"relu",1,0.2,0.849433534683201,-20.8186643088942,0.312922326053437,2.9054677756079,0.134115426416274,0.458376407611523,0,0.65229609369463,-7.1136286500568,-0.104221855717658,1.75889429589379,0.05356784464297,0.202509444394931,42.4
164,1,0,0.75,1,0.002,2,0.3,"relu",0.2,0,0.821599484899484,-21.8873771727415,0.261047803032688,2.50340957950416,0.11156455127012,0.413486359498618,0.4,0.652256563618934,-6.89941107283178,-0.0148948476801369,1.86456755388079,0.0502661294790435,0.197545917275486,41.2
704,0.8,0.2,0.75,0.5,0.003,2,0.1,"relu",0.8,0.2,0.891297728820199,-18.2759019351507,0.426994925496611,5.02051077179775,0.223611761960468,0.553240508662516,0,0.652253355563902,-7.80239207726806,-0.362699075444334,2.65211461594135,0.0731835727852987,0.194824643394624,40.8
250,0.2,0.8,0,0,0.001,1,0.1,"relu",0.6,0,0.901381543718643,-17.6171894278964,0.457623031334986,6.06929822875832,0.246055478063889,0.589460690441726,0,0.652190798944787,-8.19876817028507,-0.476177421217678,3.39791952578589,0.0713466653305423,0.187688883343532,40.6
675,0.2,0.8,0.25,0.75,0.002,1,0.2,"relu",0.7,0.7,0.874481398703963,-19.310489323848,0.380334132240638,4.05790660430968,0.183408922640715,0.51641000695693,0,0.65213895763075,-7.4407980008875,-0.193822795913169,2.17552204068216,0.0635872694842769,0.203964794373793,41.2
215,0.6,0,0.75,0.25,0.003,2,0.3,"relu",0.4,0.4,0.818784600846413,-21.6293677435132,0.275867076966995,2.76999578281226,0.122811854177966,0.411235545640527,0.8,0.652093704416054,-7.13021995469302,-0.107258009387198,1.95549274576367,0.053964129596641,0.197463150763775,40.6
502,0.6,0.8,0,0.25,0.003,2,0.1,"relu",0.8,0.5,0.923345432910003,-16.2413750255716,0.517261515370009,7.63490081170515,0.295134658246481,0.640690673044537,0,0.652083102937594,-8.6174086120446,-0.662101998760592,3.44667422557391,0.0817075405429158,0.188706324821509,41.4
377,1,0.4,0.25,0.5,0.002,1,0.3,"relu",0.1,0.6,0.833910497358841,-21.1597520797778,0.295042004237199,2.9134800586123,0.13574814137878,0.436496009349275,0.2,0.65202027764975,-7.0884767000979,-0.0919698826978839,1.96889289234008,0.0541478469302892,0.19637925257006,40.2
87,0.8,0.2,1,0.25,0.003,1,0.4,"relu",0.2,0.4,0.799196316835325,-22.3790356956269,0.236237094201707,2.37751672892189,0.103201038989613,0.378198041611297,1,0.652011293163036,-6.82002793210313,0.00156789932194037,1.79146216184718,0.0471671566279229,0.201526301566684,41.4
361,0,0.8,1,0.5,0.002,2,0.2,"relu",0.8,0.1,0.865902637271402,-19.8184472195699,0.358887750224103,3.59038206255979,0.166557619752784,0.496555975004788,0,0.651944739626894,-7.39684046119596,-0.18971366820041,3.48649406101413,0.0590301856360662,0.203257321426162,42.2
59,0,1,0.25,0.25,0.003,2,0.1,"relu",0.7,0.7,0.896704397736236,-17.9334346098766,0.44418346494354,5.52053036119535,0.227501708653366,0.570361943685073,0,0.651915979300629,-7.85980577353117,-0.4033310310916,2.34020067827736,0.0702855696668418,0.200929978550403,42
958,0.4,0.4,0.5,0.25,0.002,1,0.1,"relu",0.4,0,0.896141876468967,-17.7800880325609,0.450823523981249,5.99162997983988,0.24059643383609,0.572263390827607,0,0.651909290474151,-8.35191687002556,-0.530455379323624,3.11345746569676,0.070547697036899,0.18846000646734,43.8
775,0.6,0.4,0.75,0.5,0.001,1,0.1,"relu",0.1,0.3,0.879024358118395,-18.8511615975707,0.40306964330368,4.83908527395378,0.205422085311653,0.535098308110412,0,0.651887079878974,-7.69897302558082,-0.281242184761969,2.69562768366966,0.0682691560870928,0.196707198328146,41.2
121,1,0.4,0.25,1,0.003,1,0.1,"relu",0.6,1,0.901876802147174,-17.7303434868388,0.456045348185249,6.29537884864771,0.236716773414413,0.58551552817571,0,0.651877928956883,-8.11952581610183,-0.448932231696682,2.85725220998036,0.0629878697018869,0.184377954906809,43.8
323,0,0.4,1,0.75,0.001,1,0.3,"relu",0.2,0.4,0.811648893628742,-22.0229221642792,0.257583699489118,2.52034096407606,0.106000319221177,0.401042629633822,1.2,0.651789255135461,-7.04103456667674,-0.0523290917559715,1.97722305822783,0.047285595017177,0.201709496945299,42
