"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","diff.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","diff.test_mean","cor.test_mean","auc.lt5.test_mean"
115,0.4,0.6,0.75,1,0.002,1,0.2,"relu",0.8,0.7,0.888244570163564,-18.8272762879734,0.418146144543764,4.45822761056173,0.236085430741693,0.545372558793989,0,0.676979410713471,-7.53949008429889,-0.193772689103189,2.57316534774781,0.0931251398621612,0.227731149430791,37.4
892,1,1,0.25,0.75,0.001,2,0.2,"relu",0.1,0.7,0.820497430428007,-22.1348196104491,0.274676729410073,2.6349166466559,0.137491617294385,0.418994704727558,1.2,0.648447983861189,-7.01715344946971,0.0014227988069805,1.57332379034151,0.0558127072070236,0.192137381826628,45.6
664,0.6,0.8,0.5,1,0.002,1,0.1,"relu",0.3,1,0.899328816767201,-17.5745863780322,0.468164087627005,5.85634818385959,0.28362338071591,0.580052147469451,0,0.656459529371958,-8.65953545504491,-0.637306045075212,126.265412154827,0.0883933938274497,0.188674782467265,42.2
742,1,0.8,0.75,0,0.001,2,0.2,"relu",0,0.3,0.77582995420043,-23.9442577764571,0.198003288714517,1.88607977869109,0.092536697424696,0.34267398838438,1.6,0.605808677593281,-7.16559633572521,-0.0118647309195914,1.2922670093336,0.0338792694883024,0.138677389132502,58.6
195,0,1,0.5,0.5,0.002,2,0.2,"relu",1,0.1,0.856177911286374,-20.2193471462116,0.356626328014204,3.41480760151738,0.190660531149922,0.479325168421584,0,0.675496679246321,-7.49070590577823,-0.203812793597105,2.09390495764911,0.084804459823825,0.224412285390405,35.2
