"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
264,1,1,0.25,0.25,0.002,1,0.2,"relu",0.2,0,0.880581397492008,-18.9968607017722,0.410226783868099,4.32290191535994,0.22992438340884,0.530227577563931,0,0.672553999802274,-7.82290800158786,-0.34495244442782,2.05281427630371,0.0904691183102218,0.224145413193572,39.4
229,1,0.6,1,0.25,0.002,1,0.2,"relu",0.1,0.1,0.875836215831501,-19.1429480744462,0.403636307811582,4.31044039530449,0.227853759892843,0.523277496894166,0,0.668801568165337,-7.71444600749424,-0.22531059875572,2.16068473200122,0.0826940609826379,0.211479523932259,37.6
496,1,0.8,0.25,1,0.002,1,0.2,"relu",0.5,0.1,0.897675949628181,-18.3382768882835,0.438372404754678,4.73164044456963,0.246947224044406,0.56748251607978,0,0.668330029919881,-7.67061421556578,-0.244387893037584,2.40351624907054,0.0892181648809554,0.221520358666509,40.4
373,0.4,1,0.25,0,0.002,1,0.2,"relu",0.5,0.5,0.881163798653736,-18.9392441100004,0.412497860571685,4.36440425701891,0.235191074529846,0.532408449687188,0,0.668018558323098,-7.77459912975418,-0.32583530308334,2.10269560183601,0.0824495600401411,0.218114289196692,38.2
356,0.8,0.2,1,0.5,0.002,1,0.2,"relu",0.1,0.3,0.864658306361638,-19.7127710127478,0.380690607029924,3.94881884395659,0.213268458873375,0.500478166283651,0,0.667965908084204,-7.72120885896785,-0.249981034268375,1.97286228268407,0.0824553495769289,0.214960658490175,39.6
375,0.4,0.4,0.5,0.5,0.002,1,0.2,"relu",0.4,0.6,0.873097002750874,-19.3759586584312,0.394975698776837,4.07447668780188,0.219130498049039,0.513861438565316,0.2,0.667517326675353,-7.65910240471033,-0.233279389462335,2.09763631385126,0.0845762275957757,0.214654503345469,35.8
253,0.6,0,0.5,1,0.002,2,0.1,"relu",0.4,0.1,0.895490905481556,-18.0999242888732,0.44530802647804,4.77206993842449,0.266350028175331,0.56329896910813,0,0.667513625931955,-7.92776049793063,-0.326867697770825,2.43070740559293,0.0921321259246053,0.21124291324156,40.4
911,0.6,1,0.75,1,0.002,1,0.2,"relu",0.5,0.1,0.888725718436745,-18.7267090995026,0.420699958791842,4.24613641317695,0.233748464299523,0.544348966171642,0,0.666922626382232,-7.79680956848447,-0.318699625095578,2.05214387626127,0.0851387446381588,0.218719491903654,39.8
33,0.2,0,0.75,0.25,0.002,1,0.2,"relu",0.4,0.6,0.8805842237254,-18.9058076285993,0.413901360728911,4.41122271959241,0.236456429814786,0.532234348288555,0,0.666835845028658,-7.85219514408718,-0.284980420156574,2.24750557258418,0.0859846704669207,0.214210007486956,38.8
706,0.4,0.8,0.75,1,0.002,2,0.1,"relu",0.3,0.3,0.892217550984943,-18.2445271414367,0.440247616623419,4.81599096835282,0.262371886303403,0.557789633624457,0,0.666804770208065,-7.92080813523802,-0.332284079599873,2.44722923901822,0.0951246133828271,0.217682638338532,38.4
590,0.6,0,1,0.75,0.002,1,0.2,"relu",0.4,0.9,0.873929108942308,-19.3984968401545,0.394110455291022,4.02655016136306,0.223212934844724,0.514388365372629,0,0.666388660548593,-7.69225789818251,-0.284876970862621,2.04112938021991,0.0846415834011934,0.213739932816168,40.8
443,0.6,0,0.75,0,0.002,1,0.2,"relu",0.5,0.5,0.871573672828796,-19.3960379238425,0.392970422539828,4.12872617622173,0.21948540440841,0.512396563267875,0,0.66593981029382,-7.76479713133317,-0.32176884263468,2.07247909219372,0.0813678853540647,0.210412017594766,41
351,1,0.4,0.5,0.25,0.002,1,0.2,"relu",0.8,0.6,0.872765473979997,-19.3791156122281,0.393865048747012,4.01338380651925,0.221376881853512,0.514328446160135,0.4,0.665888342307191,-7.71619178443626,-0.285521548795159,2.37000539856778,0.087070500389284,0.220387445701971,40.8
225,1,0.6,0.25,0.25,0.002,1,0.2,"relu",0.2,0.3,0.871723740107469,-19.5566480442958,0.386723817483044,3.82287954045535,0.214869839562052,0.509214938224567,0,0.66560300603358,-7.47164830848135,-0.152596854357978,1.99717578720716,0.0795628423410692,0.213315002428481,40
366,0.6,0.4,0.5,1,0.001,1,0.1,"relu",0.4,0.1,0.893886581381281,-18.1166096782119,0.444373754892209,4.92748228977781,0.259463188814092,0.568126200614027,0,0.665421814936864,-7.88992769546369,-0.335483038011179,2.31297537288396,0.0897749144060449,0.210767605147168,39.8
969,0,0.6,0.5,0,0.002,1,0.2,"relu",0.2,0.4,0.884634481958183,-18.7732468383897,0.418794772232138,4.43205246876546,0.230718254273619,0.537395014362795,0,0.665221682499089,-7.94175004706481,-0.357634385632712,2.56334582026877,0.0860019723096906,0.212507667721315,42
756,0.8,0,0.25,0.25,0.002,2,0.1,"relu",0.3,0.5,0.878365884367658,-18.8424824998706,0.415277697219825,4.54901395730064,0.244426390076943,0.530132057336431,0,0.66515172629706,-7.9419614891926,-0.32920852901214,2.41040065641093,0.0887599462644952,0.208816000700223,39.6
314,0.2,0,0.25,1,0.002,1,0.2,"relu",0.7,0.1,0.883034422974796,-19.0801665220349,0.406441629529163,4.20090843769012,0.226279409941946,0.538064414244416,0,0.665095591599498,-7.6495680170758,-0.216106954810867,1.88748833984784,0.0780845135593414,0.209485427185916,38.2
853,0.8,1,0.75,0,0.002,2,0.1,"relu",0.3,0.7,0.884133064232662,-18.566289832782,0.427816285015755,4.74738471594519,0.255540614515983,0.541332606687906,0.2,0.665034067831848,-8.04543496063837,-0.418340351293859,2.41156085581068,0.0880505876063437,0.208962774616,43.6
681,1,1,0.75,0.5,0.001,1,0.1,"relu",0.6,0.1,0.878926313499933,-18.85746798801,0.412946838398503,4.3984497902678,0.24385553741772,0.53216473514853,0,0.664927732962885,-7.79605772303122,-0.277491042882381,1.99903278550692,0.0863008974491703,0.209062591894892,41.4
614,0.8,1,0.5,0.25,0.002,1,0.1,"relu",0.2,0.8,0.902985795978522,-17.1946280363911,0.482255077696462,6.09206688309999,0.299381334379793,0.587904683205805,0,0.664887173823994,-8.66910949568356,-0.690316754025691,4.96743704878458,0.100339360623321,0.212210460144161,42
47,1,0.4,0.25,0.5,0.002,1,0.2,"relu",0.4,0.7,0.884545990057256,-18.8272239779977,0.416798499313881,4.32653418383025,0.236691061381258,0.538606016582736,0,0.664797117066739,-7.77052809580331,-0.312235883067453,2.08716295177221,0.0849149531923794,0.210973103130778,39.6
466,0.4,0.6,0.25,0.5,0.002,1,0.2,"relu",0.3,0,0.880932979351094,-18.9836132804599,0.409992970484914,4.21677300963121,0.233437686711576,0.530236415657644,0,0.664750555061264,-7.67509147289241,-0.213977867495733,2.11658986724097,0.0855437335612273,0.217708000070338,38
604,0.2,1,0.5,0,0.002,1,0.2,"relu",0.9,0.8,0.884699459972865,-18.8605012427442,0.416687469625182,4.39725572690729,0.235644821855871,0.538997820888945,0,0.664412283865858,-7.81625563035317,-0.30632597925437,3.01670570746521,0.0854022980686045,0.21238016500769,42.2
