insideHJA,elevation_m,canopyHeight_m,minT_annual,precipitation_mm,distToRoad_m,distToStream_m,YrsSinceDist,mean.NDVI,mean.EVI,mean.bright,mean.green,mean.wet,l_Cover_2m_max,l_Cover_2m_4m,l_Cover_4m_16m,l_p25,l_p95,l_rumple
0,0.6552227523734148,-0.774847001635718,-1.83303772510043,0.43598286316234874,-0.16229270641567561,-0.9057247635017829,-1.4948111206664831,0.12459068345875521,-0.6740744410598688,0.4066911328233684,0.4651676430229198,-0.4260467709520736,0.18055584884629916,0.4420007314077437,1.4589563110623838,-0.9027810862995199,-0.9433901851403739,-0.4583608097851604
0,-0.2597015266729215,-0.39374810894839973,0.039577076613374895,-0.004752999473962845,-0.17036886448270833,-1.1763656860737377,-1.0817044855169224,0.8037286943940365,0.8323610105911781,0.8094608631565314,1.3941155345583542,0.7621868551666628,0.5395318796650527,-0.544181258941872,2.196577722426254,-0.6560621206841061,-1.1358540459479012,-1.0184647850766433
0,-1.1392022509369089,-0.05566427582232823,-0.6960931942433473,-0.6717371873174133,-0.5671413092275044,-1.456827586497248,-1.1067412512835626,0.5309125703431106,1.037611257157596,1.238498184598379,1.5883182258453847,0.22289197979303033,-0.08040505102194831,-0.17625528308800884,1.8327671875883802,-0.8765343920903563,-1.1237111695840656,-0.2953483287411339
0,0.2524933852372103,0.2950233040421418,0.05629683661073416,0.04886841107077576,-0.07817456592642652,-1.2150143324688607,0.9713103073475604,0.4728665865024895,0.17099910498827914,-0.5996077741736181,-0.2878059686820285,0.7468877097659924,0.6047307886339713,-0.7213471256095494,-0.929386438948417,1.1749072232929396,0.18467872118616502,-0.6259335597665352
0,-0.1699870720280262,-1.5781183604732645,-0.044021728389356356,-0.1566815885707187,-0.2961681758025367,0.07702537330787061,-1.369627291833283,-0.4558691549474686,-0.5727162946073172,1.0064677964716655,0.6551637778199785,-0.9729912190260414,-3.9623754916501195,1.0502831560307027,-0.8866922459468172,-1.4896571598053299,0.7887845621273402,-0.5175280963730651
0,1.1535983706164763,-0.59512691091259,-1.4317630671693833,0.7730697151593792,-0.29991033286349894,1.1068310903007674,-0.9565206566837223,0.7224643170171638,0.47253959068462154,1.0852705697977192,1.5953291533286709,0.13619682252256457,-0.25621198078805235,2.3413652114311123,1.6559833612742787,-1.3111796341768576,-1.2244966496735015,-0.5330522938911069
0,1.560666672313864,-1.015246493977677,-2.050395013028655,1.4987607116028516,-0.3535402153216726,0.8057345374348255,-0.9940758053336824,0.3393608236690574,-0.20149208322484602,0.018931454552310805,0.3705201219985548,0.6525429797951915,0.3842822058545132,-0.4167824017822461,1.9680127322124124,-0.7599991058460223,-1.1192183585988529,-0.5611826786998436
0,-0.490916662354648,1.2538628771397342,0.25693436454159985,-0.24399663941828084,-0.20846190856446156,-1.1653112799601666,0.9713103073475604,0.44964819296624053,0.5346214553868087,0.23470095294507673,0.40978131590495803,0.016353516883979558,0.613503740898395,-0.7404500515308367,-0.7641951214757767,1.7428856699595272,0.9927841439001961,-0.0825568493023613
0,-0.5656001123144747,0.8416895956929022,0.6247695008059502,-0.409432779566104,-0.16980073728358303,-1.2043602158049698,0.9713103073475604,0.5541309638793596,0.6144409957181916,-0.40135000318664193,-0.1433808625263308,0.42050594121835666,0.5834272035063675,-0.511972928333314,-0.23705518530810132,0.021889938674533413,1.204676398444364,1.5330570857710017
0,0.2847843962906864,-1.0976800893048706,0.4074122112057467,0.1767086215271155,-0.24628718809202918,-0.3813388722295203,-1.1317780170502025,0.20005046245156366,-0.08239626114309873,0.6043234849744236,0.7357894438777709,0.2509404130275928,-1.5511229021616626,3.786002464353179,-0.9933553104605888,-1.4886072930381948,-1.6623671524266515,-0.8886706898252943
0,1.1110738565271077,0.46166223351760244,-0.6124939929819084,0.18785373033683594,-0.5163535234529792,1.4755135620644981,0.9713103073475604,0.26970564306031053,0.4801414516685609,0.3966844314486314,0.7000337137130107,0.7392381370656572,0.5442924636709194,-0.7658143678449998,-0.9026440803639774,0.8819942200467956,0.03410765645050902,-0.3864775114516125
0,-0.09715501764216132,-1.5983289137756551,0.44085173287244306,-0.8717911308109485,-0.10425933773861994,1.8645644076011016,-1.382145674716603,-0.18885762928060695,-0.32058790530659553,1.6393916584237789,1.3275117234671343,-1.3541949252594128,-4.168752581224487,1.1569834710542468,-0.7930905763081573,-1.5725967095013593,-0.4300217093216055,-0.8117154597836767
0,-0.4983473642533488,-0.6942434958763387,0.8254070287368158,-0.7799562163562624,-0.07905191945911545,0.596979911980656,-1.0691861026336025,0.4148206026618658,0.5054809882817005,0.1508948289316546,0.4427326750764036,0.7341384219321004,0.45079303925779024,-0.3841361185192692,2.778197317818122,-0.8841459574405794,-1.2973536762503974,-1.1539017502151176
0,0.5889453398190169,-0.18082117719434326,0.4074122112057467,-0.5443089035900739,-0.3648195734255201,0.9258252926568583,0.9713103073475604,0.5018895784228,0.1950716647707603,-0.05799506226597965,0.2955031979273914,0.6614674812789159,0.04388290428554351,-0.20941154484537283,1.0622984886416715,-0.9424135505011522,0.002475589748048805,-0.15632376474108958
0,0.443008220563093,-0.6225358161601644,-0.3951371029843689,-0.10254605673423131,-0.48617578297474295,2.1882136791829163,-1.0566677197502825,0.0317171093137594,-0.5587795494700912,-1.3657458481769174,-1.3499614823999027,0.4166811548681891,-1.663955195187954,1.465614449224323,0.6621749354112055,-1.2334894433473,-1.091532744085101,-1.2177647771852853
0,-0.6800342324792001,-0.5343997679514704,0.25693436454159985,-0.5896091024739892,-0.10560362987952171,-0.7005964214197294,-0.8563735936171623,-1.222076141643684,-0.8413153827065784,1.6850472334460163,0.8304369649021359,-1.5543587442515177,0.2079323197291748,0.04403511367670299,1.1926690925276708,-0.746350812842476,-0.9039260106624993,-0.30224109031754454
0,-0.6073289343008975,0.8686316947492762,0.8086868691367927,-0.8442098676467605,-0.34558286900108526,0.9729050523828392,-1.3571089089499628,-0.24109901473716644,-0.09126509895769658,-0.5095474618009854,-0.7428151623473093,-0.4273216997354628,-0.8071474214162653,-0.4747250106406754,-0.7232710334393604,1.6179515497013046,1.3625333279619796,2.338571361391642
0,-0.40925014070557314,-0.006342038406932823,0.8086868691367927,-0.8442098676467605,-0.37157826257063686,1.5259328188905474,-1.0065941882170024,0.7921194976259107,0.9932670680846044,-0.34193521377414116,0.14617044253339326,1.0005985376604436,0.614527019318297,-0.7572328564552346,-0.7556925293808238,0.23527549050633528,-0.4667840828072404,-1.073935286862304
0,-0.8377702407446606,0.5012027753706176,0.6247695008059502,0.05672691973243967,-0.4354991857587702,0.24905107272487925,-1.507329503549803,-2.748685516652051,-1.7801452142233363,2.777653939800109,0.5731359262655288,-4.65116075910389,0.5847247899687747,-0.7490230096537384,-0.9226243071177832,0.47779508917640257,-0.36296294152837505,-0.8052783845600543
0,-0.5517672289374189,0.30370164131370125,-0.6960931942433473,-0.6717371873174133,-0.03799247736857299,-0.6450577843366134,0.9713103073475604,0.3799930123574937,0.7360707714612534,-0.03860707835242677,0.20716551163798405,0.5607481073911689,0.5778776537276428,0.2460170666693231,-0.6623777706391033,1.5071904680992216,0.4954137438294588,1.2574377174175464
0,-0.002760069126234627,-0.48284429098649545,-0.14434029171746832,0.20773134578630706,-0.17179891565873112,1.234988557631865,0.9713103073475604,0.6876367267127916,0.6866586750656349,-0.42511591895164225,-0.03821695027703635,0.7392381370656572,0.5483640703925824,-0.478209588616345,-0.24328402188608494,0.16913390920765298,0.39717824693187675,0.14095592329337878
0,-0.08217483428502993,-1.0455092777455186,0.9090054341368832,1.3151422958498902,-0.25884520619977014,-0.7643126136829854,-0.8313368278505222,0.652809136408417,0.8247591496072364,0.5186411044532382,0.9846773695344344,0.8374076533866258,0.3069148864719524,0.2198864981853884,1.4664780371144386,-0.9279778887107504,-0.9347687637666057,-0.35819537308400656
0,0.3416618164932511,-0.23489103803814804,1.0260441570650192,-0.24671771025435676,-0.4119164323786975,1.8392052398822405,0.9713103073475604,-3.2885131663698384,-2.585942478521121,2.1722485066285224,0.2877911776957765,-2.084729118141426,-2.972649812711055,0.6801434647158943,-0.35104242445358363,-1.2235156715133237,-0.8710796331630439,-0.8454948867841778
0,-1.1738420779829446,0.054883737655082386,1.1096425624650863,-0.10470285148611447,-0.25297203882554703,-1.1888766980276286,-0.7937816792005621,0.6470045380243553,1.3543554648218192,0.9295412796533751,1.3695772883668522,0.3873577928502374,0.5566461357748974,-0.53338990917981155,-0.5922981927761857,0.2205774058280406,-0.3204629900580093,-0.3902228233385998
0,0.2143225790272002,0.3386961349464663,1.2935603303985928,-0.30568095288635927,-0.45548447652556795,-0.31805134258641116,0.9713103073475604,-1.0247197965855668,-0.684210255705124,0.8407318049525845,0.28709008494744787,-0.5599142932079398,-0.22202346396384223,1.2239859530265684,0.8700983660441565,-1.1820458966653096,-0.40376278840111396,0.41900015601737883
0,-0.015464268332191026,-1.0390588754299512,1.0260441570650192,-0.3780501734843956,-0.5909175035794143,0.3875046194400092,0.9713103073475604,0.3799930123574937,0.39398702718389267,0.17903867654810232,0.3593026380252967,0.3274361400309449,-1.0054577981740118,1.7119301264060862,1.4137163165347093,-1.2896573529351991,-1.1778682036176353,-0.6652262382567573
0,0.3104152815762526,-0.3813618511989234,1.0594836787317155,-0.01820913736861953,-0.42121286590885343,0.1382967955184591,0.9713103073475604,-0.7460990741505819,-0.2433023186365251,-1.1412204860812567,-1.328227607201715,0.4562039471532543,-1.5130986005230322,-0.34166270920966035,-0.5733587788631921,0.13711291023304953,-0.2751094197950176,-0.5271539118757604
0,-1.1863530416546664,0.14227714058874338,0.8254070287368158,-0.37599619990915495,-0.41128259797871486,-0.5603663217037704,0.9713103073475604,-0.862191041831824,-0.044386956223392726,0.588062595240476,0.12583875283186302,-0.33552682733144024,0.48267314259640254,-0.6253527301691973,-0.2703790773903053,0.07569574190186723,0.058423749577641036,0.08115076094680303
0,-0.8813498689214165,1.5311081714911765,1.0260441570650192,-0.3780501734843956,-0.4339991427898465,-0.7502090172607456,0.9713103073475604,0.15941827376312737,0.7842158910262157,0.7888220415711364,0.8479642836103516,0.1565956830567918,0.5389025181590092,-0.5941042221671612,-0.39402778209213857,0.8095532879605181,0.6345705650006984,0.7072344380232561
0,0.12433599978890325,-0.23193106742885192,-0.5623347096458743,1.6425223285080164,-0.13110206959222656,-0.7764106230273861,-0.8313368278505222,1.1055678103652729,1.028742419342998,0.5768050561938969,1.2188423474761967,0.47660280768748153,0.6173814076835461,-0.7513425223242766,0.503108199215832,-0.3767973103183174,-0.6556051270268372,-0.728514070286047
0,-0.3457007768066986,-0.8543736722894913,1.4273184153934018,-0.6731754716520506,-0.22211464261294966,-0.10201415739119712,-1.0065941882170024,-0.780926664454954,-0.4206790749284898,-0.12428945887361208,-0.279392855702085,0.41030651095124304,0.5155270960831506,0.09853362206588517,0.6527234035256788,-0.6004191569951723,-0.6548158134284832,-0.5324218674656213
0,-0.3624383980635183,0.08557088999631673,1.0260441570650192,-0.3683947570295443,-0.1613228336621854,-0.7241775037561294,-0.631042701717402,0.7921194976259107,1.0591498632787624,0.41857409070586854,0.9524271031113175,0.7685614990836088,0.6142953478766239,-0.7418894918570312,-0.5759672031763531,0.3371127921955739,-0.09217788716358705,-0.8664719961931435
0,-1.2568370195005318,1.1432697750513818,0.3906924512083867,-0.9458550646394238,0.17638640450271997,-0.9688134313923292,-0.6435610846007219,0.5309125703431106,1.4265731441692606,-0.7278186355374355,-0.5394982653320066,0.42178087000174586,0.5342721078459489,-0.6953682895869552,-0.907837084844002,1.4216261889083515,0.25875005856005,-0.2522039193184393
0,-1.1816573315200636,-1.6328751679466067,1.1932417653985024,-1.639136465645478,-0.3797611991648189,-0.7383993445627643,-0.8313368278505222,-1.0885703788102519,-0.3459274419197329,0.711895524752846,-0.05293989799193757,-1.5964313941033612,-1.4737061545073418,-0.41016169516480366,-0.7703120460210164,0.35679781285244655,-0.06567612724430776,0.7501777154499796
0,-1.326800530454627,0.798884067578366,1.2099619249985254,-1.70621527244884,0.09617662938627318,0.3464583604925739,-0.5559324044174818,-5.610352519994731,-4.245682126681652,2.466820778347342,-0.9671648418124708,-5.8266450973887345,0.30477588744450973,-0.6079055601347526,-0.958165298767001,1.004828756955532,0.07126468673531787,-0.1136329132902748
0,-1.687171731281958,0.14531668053640748,1.7784337916603914,-1.4375928349332527,-0.04211921659444329,1.120695168876552,0.9713103073475604,0.1361998802268784,1.3024094147648861,-0.08676432871834844,-0.09640764838831262,-0.037193492018366935,0.5251795697328242,-0.7466739746408928,-0.9485698589897493,0.9848812132875817,0.5714277931936538,-0.25831790631994955
0,-1.3833306294264924,1.1030741139348061,0.5244505378751736,-1.7780703717551276,0.1544240196256401,0.976506494679169,-0.6185243188340819,0.36838381558936795,1.367025233128388,0.13150684501810173,0.26185074600761715,0.13619682252256457,0.18336269551504705,0.03316742160248083,-0.8796727783134535,1.0226763167812423,0.20905549511223173,0.32341116394848995
0,-1.7988642118709415,-0.9604021605145903,0.9758844774702774,-1.4329187369930756,-0.47711495166173395,0.49039760554304684,-1.319553760300003,1.0881540152130855,1.889019687359027,2.452436145121158,3.4931872230542718,1.0044233240106113,0.4729116248968144,0.17835932729038892,-0.9933553104605888,-1.192544564336656,-1.6015315827141945,-1.3585756912829312
0,-1.5702147647830431,0.03928554023179152,0.574610217469916,-1.6938883133364628,-0.19607588433490947,0.7710405923140968,0.9713103073475604,0.29292403659655947,1.39489872340284,-0.23749026817532404,-0.1482885117646312,0.2879133477458796,0.5634521446754037,-0.46674827581936124,-0.7194399140964403,0.3969552229530433,-0.2173704815785572,-0.5726312396136968
0,-1.0621952473949088,-0.8200422548106684,0.323813407874994,-1.5878774973420864,-0.5166744345239371,-0.5314489755301572,-1.2194066972334427,0.5715447590315469,1.0363442803269374,0.4179486718699475,0.7645342465592447,0.3899076504170158,-0.15950085065582975,2.141063974220008,2.028033591606066,-1.2082925908744733,-1.3546678488743156,-0.9498664298392927
0,-1.3484273938874483,-0.9178194264171173,1.2099619249985254,-1.70621527244884,-0.18094799088258673,2.0571414912400825,-1.2194066972334427,0.11298148669062945,0.5802326212904564,1.5249400114502247,1.4452953051863442,-0.9194442101236948,0.2395015154652802,2.3289347871487043,2.3348768027185627,-1.3521244631259062,-1.4831390013790338,-1.1267497821106196
1,1.2445215808895946,1.619976255570451,-0.34497781964833474,1.3106744720130707,-0.2565923833012681,0.9690857054184068,0.9713103073475604,0.09556769153844209,-1.3886493735503571,-0.7003002067569088,-0.8472779818482751,-0.813625121102391,0.011716041507727941,4.010556520006466,0.8818665311459981,-1.4308645457533968,0.11971459898667935,-0.9240504464318801
1,1.302116691236964,-0.022855280396854305,0.00613755494667781,1.6594205592477493,-0.36361683162648567,1.8608505562656186,-0.7687449134339222,0.7805103008577875,0.34584190761893036,0.18466744607139188,0.7813604725191318,0.8782053744550803,0.6118280847543042,-0.6742460137636846,-0.8295891041698134,0.4662464796455232,-0.30832011369417966,-0.6762655115216525
1,0.28504854302602184,1.0172508739622292,-0.22793909672019882,0.43998923209161783,-0.003835154892471948,0.6742984448398169,0.9713103073475604,0.0839584947703189,-0.5714493177766599,-1.5321072585319195,-1.5217292057404168,0.4026569382509078,0.6091095298076246,-0.7197607374410098,-0.9596704150644652,2.237373292741909,1.5112828106990963,0.3081704667676356
1,0.0043834395639584505,0.6520074519217549,0.6247695008059502,0.2718307678799309,-0.2138299824970379,-0.3312552144779036,-0.8188184449672021,-0.07276566159936218,-0.20782696737813147,-0.4814036141845377,-0.4946283294389743,0.23564126762692233,0.4324000624381246,-0.48015915290627065,-0.5107776938977782,0.26440933709820835,0.39845323852780673,-2.9365010977935456e-4
1,1.310091940039865,0.04624253253863629,-0.46201614631776233,2.6547095642699294,0.19552478143924396,0.5126477043762685,-0.8313368278505222,1.210050581278392,0.4015888881678343,-0.05799506226597965,0.47638512699617785,0.13874668008934296,0.5996694845319969,-0.40344010158938026,0.8375098295993629,-0.5489756603747742,-0.8067833471609878,-0.962728235677254
1,0.722620574733682,0.05536645675793877,-1.0639279325770108,0.8228916626282792,-0.377267987316297,-0.013471890488007596,-1.0065941882170024,-0.20627142443279173,-0.20782696737813147,0.6549824106840294,0.6804031167598091,0.0418520925517636,0.2941140960318436,-0.7642985002393206,0.026244082495286952,-0.20671874385771877,-0.36296294152837505,-0.47371431115423573
1,-1.4818315377479696,1.2803726520359946,0.7083683041367029,-0.7876604855486944,-0.21674602598085127,-1.4340554858224095,0.9713103073475604,-0.003110480990615317,0.5624949456612607,1.0458691831346922,0.7119522904345975,-1.4651137294142733,0.4523215425317646,0.12587703460003424,-0.6640556313185548,0.8205768514692313,0.24782149299321607,-0.2846542788598116
1,2.2628120768592117,-0.18363792377677396,-2.8027848465893714,2.3729896174544143,5.584969818935352,-0.17930250802990383,0.9713103073475604,-0.014719677758738505,-0.9312707376832176,-0.1049014749600592,-0.07397268044179646,-0.21695845047624446,-0.43577470457764944,-0.1558635913429973,0.7226782771995193,-0.680209131420592,-0.8347118006735337,-0.4100469888087215
1,2.5277680794848005,-0.8921743031002353,-2.8027848465893714,2.3729896174544143,7.268236242089573,-0.7479577288317047,0.9713103073475604,-0.531328933940277,-1.478604728526996,-1.0805548589969138,-1.3240210507117434,-0.195284661158628,-1.0314159417779736,0.8479924483210424,0.9664576115890318,-1.1620984030589536,-0.9057473610549338,-0.4199818452195204
1,-0.4419506693006898,1.7247051135864973,0.6247695008059502,0.2718307678799309,-0.010413443815437174,-1.333046470762391,0.9713103073475604,-0.09017945675154954,-0.11660463557083615,-0.8572803345730952,-0.9832899750240293,-0.22588295195996885,0.42280984577196284,-0.4239700050813587,-0.410046593579344,0.5596846469512985,1.7268179976342442,2.3482699675214502
1,1.6033075999568154,0.5896464897901161,-1.9835159696952622,0.416876424514322,-0.5285748893786401,1.2728824661592228,0.9713103073475604,0.22326885598781263,-0.6538028117693585,-1.1537288627996778,-1.025355539923747,0.4294304427020811,0.1948523161508972,0.3788212049765324,-0.5837396369307877,0.36073485703309555,-0.16928465412080299,-0.3954899275760979
1,2.1270845270649827,-0.40787427795742415,-1.4986421105027767,0.8471342756017484,-0.28673948653002385,0.18328094149540483,0.9713103073475604,-0.3165587937299749,-1.4621340297284566,-0.8779191561584901,-0.9903009025073155,-0.14938722495661672,0.08270484994323232,-0.17062207528116613,0.3288875064848465,-0.4576371765416767,0.1858930319831603,0.735795181451957
1,2.786262216765473,-0.8615455012884647,-1.9500764480285653,0.6361396226963475,2.7393738331847337,0.6649544863428312,0.9713103073475604,-0.032133472910925866,-1.5394196163985272,-1.804789870993502,-1.708920969544161,0.7086398462643163,0.3397235621525102,-0.47841176455667517,0.46973474719542013,-0.3883458197259952,-0.8661921653786572,-0.43738050780482723
1,-0.6890075691753035,1.5830349693554544,-0.6793730363153019,-0.6186292714505296,0.10400300180079801,-0.45974962044287637,0.9713103073475604,-0.10178865351967273,0.07724281951966919,-0.7928621944732259,-0.8591965585698618,0.2152424070926951,0.5196666195141019,-0.7145456508495395,-0.9129111934235857,1.5817309835349753,1.4961042731458312,1.7126532723499661
1,-0.2504554735793215,-0.6466558649096269,0.08973635827743051,-0.604196304128786,-0.43461654294880997,-1.4228175338947773,-0.7186713819006421,0.8153378911621596,0.865302408188257,-0.09927270543676965,0.39786273918337134,0.7456127809826032,0.5097598355196565,-0.7177816455189817,-0.6050896994484888,0.40692889466382753,-0.12198837186750208,-0.43268338397497624
1,-0.0034103916331083167,-0.5660470543393832,0.08973635827743051,-0.17440115604051887,-0.2630947835808094,-0.7480919519681333,-1.0817044855169224,1.0068896378362129,0.9704614851327794,0.9877052313940337,1.8294941312704331,1.1357409886996992,0.5945410183508337,-0.7101452507768125,0.024894455863498696,-0.17837226605268666,-0.9373187469584593,-1.1402982036300877
1,0.2523964721731623,0.4999137552178468,-0.8131315209127749,0.13608064074169543,-0.18009733092231628,-0.7107142062516387,-0.8438552107338422,1.047521826524649,0.8171572886232947,-0.05361713041453223,0.5731359262655288,0.838682582170015,0.6036014846845729,-0.7434389916446213,-0.021698939523472252,-0.1447765295043808,-0.5050340622911812,-0.6901837392241958
1,0.35571423256441903,1.8100933764503362,-0.12762053172010904,-0.8353243799017446,0.49246630095522415,0.049482386333876645,0.9713103073475604,0.2987286349806211,0.21154236356929979,-0.28001874901795615,-0.09570655563998398,0.4013820094675186,0.5747998948518547,-0.6620268532883247,-0.8787796862622345,1.605615571383585,1.1986050760654987,0.2053041146919351
1,1.0351027594594246,-0.5725611119952788,-0.8131315209127749,2.3547057739004216,-0.057075665123419904,-1.3430577936952743,0.9713103073475604,0.4380389961981148,-0.8273786375693524,-1.4489265533544184,-1.2567161468721948,0.4396298729691947,0.39189491433531115,0.8571999066974993,0.15749773187200072,-0.7589492140480828,1.1876765104986586,1.9636132194824003
1,1.6059455310083999,0.15379874741067173,-0.8131315209127749,2.565750586734445,-0.4258339245935004,-1.0343930980806821,0.9713103073475604,-2.191444071782076,-2.5073899150203944,-0.18620592362979707,-0.9903009025073155,-0.6988815305973629,-0.14849947569673613,-0.4959019194600667,-0.13220361851689205,-0.17784742027691328,-0.35264153136002924,0.6054158878694569
1,-1.0671329461029342,0.8403873151425458,0.24021460454424057,-0.5208362141902612,0.029648856661471254,-0.726792374767312,-0.6811162332506819,0.4902803816546743,0.8665693850189155,-0.8072468276994103,-0.682521185991047,0.30958713706349605,0.3304295378018456,0.2676393761735895,-0.7108643123546935,0.635275254431384,-0.08452770598191484,0.23584850912857488
1,-0.25941108156747494,0.7315288177646639,1.0594836787317155,0.25000200516804033,-0.24204316916883833,-0.8397925272871481,0.9713103073475604,-0.554547327476526,-0.2838455772175457,-1.2831905618353374,-1.5729089763684068,-0.09584021605427023,0.4313201867604868,-0.22073297432037498,-0.35594019617438694,0.43160085129928866,1.8731393219895733,2.6198756351551804
1,0.7341420189641289,1.31470141613164,0.15661579954151006,0.8401485219627411,-0.29022520812894187,-0.8241153470591502,0.9713103073475604,-0.7228806806143329,-1.0807740037007314,-0.8285110681207263,-1.1094866697231827,-0.09456528727088104,-0.2080741265067069,-0.5414360672622712,-0.46205520109061876,0.4830443479196763,0.3959639361348815,-0.4205394810178887
1,-0.43476195355494524,2.6088027716138393,1.0594836787317155,-0.8483704760452615,1.1521795440594924,1.7563618459912078,0.9713103073475604,0.3857976107415553,0.5510921541853482,0.15839985496270734,0.22609501584285707,-0.28070488964570456,0.588527748373709,-0.75680234257413,-0.5113450964112707,0.05259852284011934,1.2682441674500502,0.5819553836149256
1,-1.1580214384127125,-0.524763949147303,0.022857314944037078,-0.2547304532490738,-0.465222182578399,-0.5102488534958154,0.9713103073475604,0.3567746188212447,0.7018623970335183,-1.0999428429104667,-1.076535310551737,0.0405771637683744,-0.2526165456614931,-0.4820073224179592,-0.17737759499954497,-0.15002578824766502,1.3848457966937684,0.3813088713236951
1,0.16137487114110832,0.3512945768740006,0.9090054341368832,-0.4928956958174502,-0.4717309637895763,0.40000728159332705,0.9713103073475604,0.46706198811842536,-0.1799534771036795,-1.8748367806166608,-1.7839378936153243,0.5824218967087853,0.07925241722121862,0.08674076611776979,-0.02675609501557979,-0.553437550331207,0.3364640967188163,0.5587947682305917
1,-0.012983526015312028,-0.7876682371457621,0.9090054341368832,-0.4928956958174502,-0.523329852661682,1.7138183587259948,-0.8438552107338422,0.9256252604593428,0.8627684545269446,-0.32629974287611463,0.22609501584285707,0.9011540925560859,0.5010404619925581,-0.5463835696061842,-0.3917449313056077,0.16204738987958833,-0.13528487822939791,-0.2424206036284182
1,0.07089781580302136,1.0161634301040015,1.0594836787317155,0.25000200516804033,-0.5543191996899277,-0.7828437422463863,-0.7937816792005621,0.8501654814665344,0.5726307603065147,-0.6452633491958556,-0.16721801596950422,0.8884048047221939,0.5140065164252575,-0.3301137339405879,-0.44952717880888643,0.18383199388593718,-0.1802132196876434,-0.30397593359712666
