"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0,0.7,0,0.5,1,1,0.1,"1",3921.283203125,65.43,0.900564325541849,0.627307291464101
0,0.7,0,0.5,0,1,0.1,"2",4400.916015625,52.169,0.830357310374846,0.620588876781865
0,0.7,0,0.5,0.5,0.1,0.3,"1",4703.40283203125,74.698,0.858609884592321,0.625426568908027
0,0.7,0,0.5,0.9,0,0.3,"2",5036.0029296875,79.324,0.837682278442189,0.633384419407437
0,0.7,0,0.5,0,0.2,0.5,"1",5017.0517578125,59.447,0.760062713675598,0.621471852127223
0,0.7,0,0.5,0.5,0.5,0.5,"2",5659.2841796875,86.808,0.76629626209612,0.596214608975692
0,0.7,0,0.666666666666667,1,1,0.1,"1",3861.77490234375,63.901,0.909244709427675,0.670950146657201
0,0.7,0,0.666666666666667,0,0.8,0.1,"2",3775.23974609375,47.225,0.867254515803938,0.622063240842546
0,0.7,0,0.666666666666667,0.8,0,0.3,"1",4622.3603515625,77.419,0.865372097227175,0.627061154543571
0,0.7,0,0.666666666666667,0.8,0,0.3,"2",4892.0791015625,80.1,0.85447743482016,0.654817938822095
0,0.7,0,0.666666666666667,0.4,0.3,0.5,"1",5290.5947265625,81.274,0.812484400569997,0.641359832780336
0,0.7,0,0.666666666666667,0.4,0.7,0.5,"2",5555.22998046875,84.282,0.791470571512091,0.628208529535256
0,0.7,0,0.833333333333333,0.6,0.5,0.1,"1",3954.16967773438,62.933,0.907591523690025,0.623601450312341
0,0.7,0,0.833333333333333,0.8,0,0.1,"2",4088.396484375,68.862,0.901463364273836,0.649777757487689
0,0.7,0,0.833333333333333,0.1,0.7,0.3,"1",4702.0205078125,75.8,0.865207550238124,0.663105603270778
0,0.7,0,0.833333333333333,0.5,0.2,0.3,"2",5015.4892578125,77.542,0.843782820331623,0.626912981066327
