"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0,0.7,0.166666666666667,0.833333333333333,0.6,0.2,0.1,"1",4433.69140625,69.733,0.87476235911104,0.634481311823064
0,0.7,0.166666666666667,0.833333333333333,0.2,1,0.1,"2",4132.75390625,67.215,0.872126754346033,0.635821700352551
0,0.7,0.166666666666667,0.833333333333333,0.3,1,0.3,"1",4466.65380859375,75.229,0.842414072517809,0.620498055057411
0,0.7,0.166666666666667,0.833333333333333,0.9,0.5,0.3,"2",4888.3974609375,77.906,0.830708108102059,0.643327117965865
0,0.7,0.166666666666667,0.833333333333333,1,0.7,0.5,"1",5283.814453125,82.356,0.785588063602376,0.611752458669019
0,0.7,0.166666666666667,0.833333333333333,0.3,0.5,0.5,"2",5448.71875,84.037,0.750537315755001,0.607048851952411
0,0.7,0.166666666666667,1,1,0.7,0.1,"1",4135.7587890625,65.353,0.896028231392741,0.644692298747872
0,0.7,0.166666666666667,1,0,0.4,0.1,"2",4428.0478515625,57.994,0.807133838949295,0.587939673363799
0,0.7,0.166666666666667,1,0.6,0.7,0.3,"1",4723.517578125,74.949,0.844097434387197,0.650894124327095
0,0.7,0.166666666666667,1,0.4,0.8,0.3,"2",4928.53515625,76.474,0.813625624046559,0.632247724470124
0,0.7,0.166666666666667,1,0.8,0.1,0.5,"1",5252.72119140625,84.163,0.784495738035589,0.617540963267732
0,0.7,0.166666666666667,1,0.1,0.7,0.5,"2",5399.51220703125,83.998,0.768170816766045,0.631494775156327
0,0.7,0.333333333333333,0,0.8,0.2,0.1,"1",4025.15893554688,65.221,0.904340270340582,0.62861012309302
0,0.7,0.333333333333333,0,0.6,0.7,0.1,"2",4556.06494140625,70.944,0.859795750852367,0.642950616083342
0,0.7,0.333333333333333,0,0.9,1,0.3,"1",4662.8291015625,77.442,0.815778867602221,0.645362756500864
0,0.7,0.333333333333333,0,0.1,0.7,0.3,"2",5136.11328125,80.559,0.782162984568188,0.628178640620297
0,0.7,0.333333333333333,0,0.4,0.2,0.5,"1",5395.67041015625,124.122,0.737920022924017,0.636575333845688
0,0.7,0.333333333333333,0,0.4,0.6,0.5,"2",5702.3779296875,86.002,0.695889161415953,0.603359453214526
