"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0,0.7,0.166666666666667,1,0.7,0.2,0.5,"2",5758.873046875,89.41,0.810126668019918,0.694377526738993
0,0.7,0.333333333333333,0,0.4,0.7,0.1,"1",4432.8544921875,70.844,0.898711373996467,0.731625049934673
0,0.7,0.333333333333333,0,0.6,0,0.1,"2",4778.1689453125,76.385,0.871778476881715,0.740924469660616
0,0.7,0.333333333333333,0,0.8,1,0.3,"1",4744.69775390625,80.301,0.868042065093112,0.738148570884611
0,0.7,0.333333333333333,0,0.3,0,0.3,"2",5444.7861328125,84.82,0.822805974505496,0.723114334948308
0,0.7,0.333333333333333,0,0.2,0.7,0.5,"1",5725.00390625,88.821,0.807507093534761,0.73795595320265
0,0.7,0.333333333333333,0,0.4,0.7,0.5,"2",5995.986328125,93.243,0.766078683862594,0.719425993337438
0,0.7,0.333333333333333,0.166666666666667,0.1,0.7,0.1,"1",4426.01171875,68.822,0.900616718151065,0.73741460080761
0,0.7,0.333333333333333,0.166666666666667,0,0.4,0.1,"2",4392.10693359375,53.669,0.847226563708386,0.71026187189204
0,0.7,0.333333333333333,0.166666666666667,0,0.2,0.3,"1",4812.6640625,59.553,0.813869790947249,0.726949646243924
0,0.7,0.333333333333333,0.166666666666667,0.7,0.7,0.3,"2",5384.54296875,84.377,0.836184035603523,0.728149792242663
0,0.7,0.333333333333333,0.166666666666667,1,1,0.5,"1",5442.9287109375,86.885,0.799096077991178,0.73023052837764
0,0.7,0.333333333333333,0.166666666666667,0.4,0.9,0.5,"2",5998.6240234375,95.435,0.755994258951992,0.717560560058962
0,0.7,0.333333333333333,0.333333333333333,0.6,0.3,0.1,"1",4433.06640625,71.163,0.898901091135296,0.728560611225786
0,0.7,0.333333333333333,0.333333333333333,0.3,0.2,0.1,"2",4705.4404296875,76.277,0.88476784562422,0.733360715233584
0,0.7,0.333333333333333,0.333333333333333,0,1,0.3,"1",4804.82275390625,59.28,0.818546700174603,0.734707487028459
0,0.7,0.333333333333333,0.333333333333333,0.7,0.4,0.3,"2",5452.974609375,212.563,0.830305351394258,0.737554023099899
0,0.7,0.333333333333333,0.333333333333333,0.3,0.6,0.5,"1",5833.1376953125,90.955,0.791785911308593,0.723318712414247
0,0.7,0.333333333333333,0.333333333333333,0.7,0.1,0.5,"2",6123.37890625,93.921,0.761043185253594,0.722804026611038
0,0.7,0.333333333333333,0.5,0.4,0.9,0.1,"1",4637.169921875,73.672,0.884600680245202,0.735141047805956
0,0.7,0.333333333333333,0.5,0.4,0,0.1,"2",4640.58642578125,72.497,0.887908338103299,0.728458695276417
0,0.7,0.333333333333333,0.5,1,0.7,0.3,"1",5344.638671875,85.259,0.839402234435067,0.735487808602152
0,0.7,0.333333333333333,0.5,0.2,0.9,0.3,"2",5390.46826171875,88.157,0.801357725285055,0.727851825383262
0,0.7,0.333333333333333,0.5,0.4,0.3,0.5,"1",5764.1259765625,89.883,0.798473463180546,0.733459111270546
0,0.7,0.333333333333333,0.5,0.9,0,0.5,"2",6083.837890625,91.084,0.752872081941603,0.712067383908283
0,0.7,0.333333333333333,0.666666666666667,0.9,0.2,0.1,"1",4280.75,68.527,0.903408345887767,0.749456256451941
0,0.7,0.333333333333333,0.666666666666667,0.5,0.5,0.1,"2",4372.466796875,70.87,0.904564422476211,0.738410883364528
0,0.7,0.333333333333333,0.666666666666667,0.9,0.6,0.3,"1",5023.6591796875,80.214,0.86974532141315,0.735951477292323
0,0.7,0.333333333333333,0.666666666666667,0.8,0,0.3,"2",5359.6923828125,86.713,0.839379827213301,0.737489091406131
0,0.7,0.333333333333333,0.666666666666667,0.6,0.4,0.5,"1",5776.01171875,90.778,0.800484849681193,0.713243669299189
0,0.7,0.333333333333333,0.666666666666667,0.1,1,0.5,"2",5451.8681640625,84.174,0.744599558185911,0.704719357518803
0,0.7,0.333333333333333,0.833333333333333,0.9,0.8,0.1,"1",3998.5048828125,65.698,0.921955428996842,0.742779025168731
0,0.7,0.333333333333333,0.833333333333333,1,0,0.1,"2",4420.3974609375,71.245,0.904866835248049,0.741955061116932
0,0.7,0.333333333333333,0.833333333333333,1,0.6,0.3,"1",5020.0439453125,82.345,0.873837745941898,0.741709173909195
0,0.7,0.333333333333333,0.833333333333333,0.1,0.7,0.3,"2",5381.78125,87.711,0.840242512022696,0.744929497915964
0,0.7,0.333333333333333,0.833333333333333,0.4,0.6,0.5,"1",5678.537109375,90.492,0.814564415699914,0.724477587403046
0,0.7,0.333333333333333,0.833333333333333,0.7,0.5,0.5,"2",5912.38818359375,93.88,0.795362952102894,0.719355173752552
0,0.7,0.333333333333333,1,0.9,1,0.1,"1",3789.79858398438,66.641,0.928250647472375,0.739925304450294
0,0.7,0.333333333333333,1,0.3,0.6,0.1,"2",4363.5693359375,72.263,0.909577619004823,0.729835629977361
0,0.7,0.333333333333333,1,0.7,0.8,0.3,"1",4856.60888671875,79.626,0.891305602057543,0.742210812438327
0,0.7,0.333333333333333,1,0.8,0,0.3,"2",5225.0380859375,83.398,0.857993582748521,0.735151959011987
0,0.7,0.333333333333333,1,0.5,0.8,0.5,"1",5597.4541015625,88.065,0.822999789952182,0.713744459003943
0,0.7,0.333333333333333,1,0.8,0.8,0.5,"2",5836.5859375,91.122,0.802203132937155,0.702043815231688
0,0.7,0.5,0,0.5,0.6,0.1,"1",4713.1923828125,76.142,0.876182122048995,0.743903952909441
0,0.7,0.5,0,0,1,0.1,"2",4339.92578125,55.361,0.836338030963926,0.730955677401756
0,0.7,0.5,0,0.5,0.1,0.3,"1",4994.8583984375,80.708,0.870543219923004,0.739020009435877
0,0.7,0.5,0,0.4,0.6,0.3,"2",5378.0771484375,85.628,0.835057293615299,0.732666127346967
0,0.7,0.5,0,0.2,0.9,0.5,"1",5531.50634765625,91.729,0.797483897556201,0.74069832651088
0,0.7,0.5,0,0.1,0.8,0.5,"2",5824.908203125,94.704,0.744583809719888,0.708608970439746
0,0.7,0.5,0.166666666666667,0.9,0.3,0.1,"1",4427.53662109375,71.469,0.89755974037701,0.737654047361262
0,0.7,0.5,0.166666666666667,1,0.2,0.1,"2",4587.1171875,73.444,0.892473923853211,0.731594144642418
0,0.7,0.5,0.166666666666667,0.5,0.5,0.3,"1",5127.353515625,154.714,0.86702727454186,0.735164004191871
0,0.7,0.5,0.166666666666667,0.9,1,0.3,"2",5088.64404296875,84.048,0.827713877420807,0.736555587747244
0,0.7,0.5,0.166666666666667,0,0.8,0.5,"1",5445.9072265625,66.72,0.749240420472879,0.730128230106384
0,0.7,0.5,0.166666666666667,0.4,0.5,0.5,"2",5943.0859375,91.926,0.755970515854375,0.702779832021094
0,0.7,0.5,0.333333333333333,0.2,0.5,0.1,"1",4532.8671875,74.311,0.893682871936385,0.738967953333096
0,0.7,0.5,0.333333333333333,0.6,0.7,0.1,"2",4681.1416015625,76.266,0.884426657044564,0.743989382885909
0,0.7,0.5,0.333333333333333,1,0.1,0.3,"1",5046.2060546875,81.676,0.871862426020373,0.737448948367
0,0.7,0.5,0.333333333333333,0.5,0.3,0.3,"2",5476.5341796875,86.28,0.82876637936559,0.731544583094828
0,0.7,0.5,0.333333333333333,0.3,0.6,0.5,"1",5801.9189453125,92.241,0.815608634205155,0.731048869470651
0,0.7,0.5,0.333333333333333,0.9,0.7,0.5,"2",6025.5966796875,92.834,0.751085838284903,0.719030584185635
0,0.7,0.5,0.5,0.8,1,0.1,"1",4079.14208984375,70.033,0.906479506928037,0.723418849018274
0,0.7,0.5,0.5,0.8,0.2,0.1,"2",4544.8212890625,72.759,0.89392744835216,0.732804533173246
0,0.7,0.5,0.5,0.2,0.5,0.3,"1",5184.8310546875,83.379,0.858545942248509,0.740809169635896
0,0.7,0.5,0.5,0,0.4,0.3,"2",4991.1865234375,63.187,0.785124710319216,0.727875759387908
0,0.7,0.5,0.5,0.1,0.8,0.5,"1",5551.2724609375,93.612,0.783533551952557,0.71895513476609
0,0.7,0.5,0.5,0,0.2,0.5,"2",5541.6796875,67.473,0.684050310171092,0.684155378363072
0,0.7,0.5,0.666666666666667,0.7,0,0.1,"1",4381.8134765625,68.691,0.899673757722074,0.737586770656091
0,0.7,0.5,0.666666666666667,0.6,0.4,0.1,"2",4596.0654296875,75.365,0.89107248900793,0.738571348451996
0,0.7,0.5,0.666666666666667,0.6,0.3,0.3,"1",4930.064453125,81.035,0.875809414903316,0.736443673813399
0,0.7,0.5,0.666666666666667,0.8,0.8,0.3,"2",5360.431640625,86.388,0.839842079987415,0.725447040053818
0,0.7,0.5,0.666666666666667,0.7,0.1,0.5,"1",5840.6064453125,89.141,0.787194025748355,0.730110601544425
0,0.7,0.5,0.666666666666667,0.2,0.8,0.5,"2",6083.3330078125,93.371,0.752917366270403,0.698256089664338
0,0.7,0.5,0.833333333333333,0.4,0.4,0.1,"1",4025.33544921875,78.871,0.922182327903534,0.728478355666389
0,0.7,0.5,0.833333333333333,0.6,0.1,0.1,"2",4612.8515625,75.154,0.890993414026631,0.72627144746337
0,0.7,0.5,0.833333333333333,0.4,0.4,0.3,"1",5167.666015625,146.532,0.85617571779934,0.739001343116326
0,0.7,0.5,0.833333333333333,0.7,0.1,0.3,"2",5306.67138671875,84.342,0.843500255068357,0.742412582957127
0,0.7,0.5,0.833333333333333,0.9,0.6,0.5,"1",5795.63134765625,89.576,0.798535697985252,0.720507134635438
0,0.7,0.5,0.833333333333333,0.9,0.8,0.5,"2",6078.56103515625,93.361,0.767368132292372,0.719758135087419
0,0.7,0.5,1,0.7,0.2,0.1,"1",4217.59765625,69.715,0.914403123791769,0.732786733194342
0,0.7,0.5,1,0.5,0.1,0.1,"2",4529.09814453125,74.227,0.894994454012333,0.748642118139667
0,0.7,0.5,1,0.4,0.3,0.3,"1",4955.2724609375,82.615,0.879908217114006,0.734334693922556
0,0.7,0.5,1,0.4,1,0.3,"2",4830.46484375,78.314,0.84959656557555,0.738564480911561
0,0.7,0.5,1,0.3,0,0.5,"1",5721.8193359375,91.847,0.809129149716384,0.716138109132035
0,0.7,0.5,1,0.9,0.7,0.5,"2",5831.5830078125,91.672,0.795622606459965,0.706753268379973
0,0.7,0.666666666666667,0,0.8,0.4,0.1,"1",4018.736328125,66.404,0.92198945352811,0.730914028367673
0,0.7,0.666666666666667,0,0.9,0.7,0.1,"2",4451.8623046875,72.058,0.898152081635629,0.725560354116141
0,0.7,0.666666666666667,0,0,0.5,0.3,"1",4776.001953125,61.05,0.82336117298846,0.720586623610121
0,0.7,0.666666666666667,0,0.8,1,0.3,"2",5120.43994140625,85.275,0.823994209579533,0.727510695894914
0,0.7,0.666666666666667,0,0.6,0.2,0.5,"1",5703.916015625,90.485,0.817510947059232,0.735473271321524
0,0.7,0.666666666666667,0,0.3,0.4,0.5,"2",6062.2060546875,93.938,0.754712185654276,0.695490383385204
0,0.7,0.666666666666667,0.166666666666667,0.2,0.1,0.1,"1",4621.1748046875,75.383,0.885137956465047,0.750381366831441
0,0.7,0.666666666666667,0.166666666666667,0.3,0.3,0.1,"2",4505.14599609375,73.497,0.89574468757738,0.741037230782542
0,0.7,0.666666666666667,0.166666666666667,0.9,0.5,0.3,"1",4996.025390625,81.445,0.868892795585089,0.743357042445651
0,0.7,0.666666666666667,0.166666666666667,0.9,1,0.3,"2",5092.5185546875,86.158,0.837250228492955,0.728900073888885
0,0.7,0.666666666666667,0.166666666666667,0.5,0.9,0.5,"1",5857.55029296875,90.547,0.781922078326889,0.723687398620529
0,0.7,0.666666666666667,0.166666666666667,0,1,0.5,"2",5812.14697265625,67.637,0.703203999176758,0.702468189490248
0,0.7,0.666666666666667,0.333333333333333,0.4,0.2,0.1,"1",4595.78466796875,72.558,0.885568514582503,0.722553322173154
0,0.7,0.666666666666667,0.333333333333333,0.1,0.6,0.1,"2",4409.1337890625,72.098,0.902905780524645,0.724432019278833
0,0.7,0.666666666666667,0.333333333333333,0,0,0.3,"1",5026.32568359375,61.484,0.78981803599929,0.713645871135748
0,0.7,0.666666666666667,0.333333333333333,0.4,0.2,0.3,"2",5459.89794921875,88.235,0.82831455503429,0.73227730484444
0,0.7,0.666666666666667,0.333333333333333,0.1,0.2,0.5,"1",5769.326171875,93.599,0.802040284030824,0.728272380030692
0,0.7,0.666666666666667,0.333333333333333,0.5,0.9,0.5,"2",6068.0419921875,92.118,0.764300937024605,0.725496846050448
0,0.7,0.666666666666667,0.5,0.9,0.1,0.1,"1",4033.19873046875,66.238,0.922300741788226,0.73898581422958
0,0.7,0.666666666666667,0.5,0.7,0.9,0.1,"2",4526.41650390625,73.71,0.893908967060473,0.740130983482433
0,0.7,0.666666666666667,0.5,0.9,0.7,0.3,"1",5066.6162109375,83.126,0.866092961394521,0.733463058818451
0,0.7,0.666666666666667,0.5,0.8,0.2,0.3,"2",5362.2421875,85.069,0.835901005223812,0.738423685400987
0,0.7,0.666666666666667,0.5,0,0.4,0.5,"1",5551.966796875,66.242,0.715348527677236,0.709648402712661
0,0.7,0.666666666666667,0.5,0.6,1,0.5,"2",5658.8818359375,89.767,0.74866134861376,0.725733774845028
0,0.7,0.666666666666667,0.666666666666667,1,0.2,0.1,"1",4348.9033203125,71.029,0.904317478784882,0.750092408321841
0,0.7,0.666666666666667,0.666666666666667,0.8,0.8,0.1,"2",4564.904296875,97.414,0.892355357281231,0.739205164339702
0,0.7,0.666666666666667,0.666666666666667,0.6,0.6,0.3,"1",5242.66259765625,82.191,0.853492941575265,0.731360037041516
0,0.7,0.666666666666667,0.666666666666667,0.8,0.7,0.3,"2",5416.259765625,84.935,0.828106217573787,0.745029191566383
0,0.7,0.666666666666667,0.666666666666667,0.5,0.4,0.5,"1",5906.4033203125,90.529,0.781570005391784,0.722343141489561
0,0.7,0.666666666666667,0.666666666666667,0,0.8,0.5,"2",5666.25,65.625,0.680844040771098,0.69674914928698
0,0.7,0.666666666666667,0.833333333333333,0.8,0.9,0.1,"1",4461.74609375,73.883,0.897149870846827,0.739247584651464
0,0.7,0.666666666666667,0.833333333333333,0.5,0.7,0.1,"2",4519.85400390625,74.314,0.897494383242363,0.742790311491025
0,0.7,0.666666666666667,0.833333333333333,1,0.3,0.3,"1",5110.775390625,260.651,0.857563146895333,0.743822076606337
0,0.7,0.666666666666667,0.833333333333333,0.3,0.8,0.3,"2",5380.83984375,90.859,0.828285379336009,0.740133466948258
0,0.7,0.666666666666667,0.833333333333333,0.4,0.8,0.5,"1",5670.7021484375,88.763,0.817656165993458,0.731840304717543
0,0.7,0.666666666666667,0.833333333333333,0.5,0.3,0.5,"2",6019.45849609375,93.859,0.765268943976558,0.702865836604115
0,0.7,0.666666666666667,1,0.1,0.6,0.1,"1",4632.3896484375,73.545,0.887301995477405,0.728082969196034
0,0.7,0.666666666666667,1,0.6,0.2,0.1,"2",4360.9462890625,70.651,0.909237882896304,0.746857572091481
0,0.7,0.666666666666667,1,0.5,0.3,0.3,"1",4784.50537109375,145.441,0.89243584181788,0.736657073527811
0,0.7,0.666666666666667,1,0.2,0.4,0.3,"2",5255.60791015625,84.595,0.853121913934293,0.732250781517352
0,0.7,0.666666666666667,1,0.1,0.5,0.5,"1",5694.6240234375,89.09,0.82597060727581,0.723453373652649
0,0.7,0.666666666666667,1,0,0.6,0.5,"2",5614.375,67.143,0.72088824699801,0.717249835865565
0,0.7,0.833333333333333,0,0.3,0,0.1,"1",4205.615234375,70.495,0.912894502838952,0.741674770518547
0,0.7,0.833333333333333,0,1,0.1,0.1,"2",4761.0185546875,77.025,0.878083538061559,0.739589399245729
0,0.7,0.833333333333333,0,0.1,0.5,0.3,"1",5042.26806640625,82.206,0.870311356787758,0.739375372247815
0,0.7,0.833333333333333,0,0.1,0.3,0.3,"2",5386.61962890625,86.072,0.829712868144786,0.742881092051755
0,0.7,0.833333333333333,0,0.7,0.9,0.5,"1",5790.265625,92.044,0.792072693211245,0.727031632622532
0,0.7,0.833333333333333,0,0.6,0.7,0.5,"2",6059.09765625,92.77,0.756339672226981,0.712510002114648
0,0.7,0.833333333333333,0.166666666666667,0.8,0.3,0.1,"1",4390.62109375,68.728,0.899466309690531,0.748480960464656
0,0.7,0.833333333333333,0.166666666666667,0.5,0.9,0.1,"2",4794.4130859375,75.751,0.876551586364876,0.732853732428807
0,0.7,0.833333333333333,0.166666666666667,0.2,0.5,0.3,"1",5226.08203125,84.535,0.845731650773847,0.735213746826332
0,0.7,0.833333333333333,0.166666666666667,0,0.2,0.3,"2",5045.55908203125,62.833,0.778053929541824,0.709268213670388
0,0.7,0.833333333333333,0.166666666666667,0.6,0.4,0.5,"1",5821.26416015625,92.248,0.783497352439971,0.715703633230541
0,0.7,0.833333333333333,0.166666666666667,0.9,0,0.5,"2",6189.681640625,95.01,0.740519917126143,0.706926780672518
0,0.7,0.833333333333333,0.333333333333333,1,0.6,0.1,"1",4588.4169921875,71.544,0.887306229367522,0.738587769318002
0,0.7,0.833333333333333,0.333333333333333,0.6,0.1,0.1,"2",4332.93798828125,71.776,0.905608429556854,0.733447786672691
0,0.7,0.833333333333333,0.333333333333333,0.3,0.5,0.3,"1",4988.5712890625,83.122,0.870555057603337,0.74318920229939
0,0.7,0.833333333333333,0.333333333333333,0.6,0.1,0.3,"2",5396.154296875,88.055,0.832739555216616,0.714665585403277
0,0.7,0.833333333333333,0.333333333333333,1,0.1,0.5,"1",5758.7978515625,90.631,0.808173866227087,0.73664190631209
0,0.7,0.833333333333333,0.333333333333333,0.7,0.6,0.5,"2",5995.15234375,92.755,0.762379252665576,0.708735575259179
0,0.7,0.833333333333333,0.5,0.7,0.5,0.1,"1",4314.939453125,69.075,0.906275512614042,0.738374287818288
0,0.7,0.833333333333333,0.5,0.4,0.4,0.1,"2",4474.3359375,73.663,0.900673252359499,0.738305766442755
0,0.7,0.833333333333333,0.5,0.9,0.9,0.3,"1",5254.1357421875,84.386,0.850188654601959,0.72977804021229
