"lambda.env","alpha.env","lambda.sp","alpha.sp","lambda.bio","alpha.bio","drop","hidden","loglike","loss","AUC.explain","AUC.test"
0,0.7,0,0,0.6,1,0.1,"1",3775.36108398438,61.578,0.904278156348505,0.647538096760443
0,0.7,0,0,1,0.1,0.3,"1",4455.9892578125,70.898,0.864948618931738,0.656932292215221
0,0.7,0,0,1,0.1,0.5,"1",4934.734375,77.773,0.822846011961951,0.596943468619726
0,0.7,0,0.166666666666667,0.4,0.4,0.1,"1",4213.578125,67.074,0.883865237960572,0.642936169065218
0,0.7,0,0.166666666666667,1,0.5,0.3,"1",4439.27880859375,72.776,0.867332137416041,0.658918509953783
0,0.7,0,0.166666666666667,0.6,0.1,0.5,"1",5037.16357421875,76.393,0.802972422355098,0.618370007313422
0,0.7,0,0.333333333333333,0.9,0.4,0.1,"1",3810.0078125,60.391,0.916709697235956,0.664118571517602
0,0.7,0,0.333333333333333,0.2,0.3,0.3,"1",4359.2734375,70.268,0.873910301280792,0.665681152376325
0,0.7,0,0.333333333333333,0.8,1,0.5,"1",4927.2744140625,77.059,0.802088387720478,0.605194488285388
0,0.7,0,0.5,0.8,0.7,0.1,"1",3753.11743164062,60.714,0.923215020994775,0.641419485916502
0,0.7,0,0.5,0.4,1,0.3,"1",4201.5986328125,70.914,0.868402030131988,0.654664027736811
0,0.7,0,0.5,0.4,0.1,0.5,"1",5022.306640625,77.701,0.800895820706834,0.627965501294039
0,0.7,0,0.666666666666667,1,1,0.1,"1",3568.07421875,56.972,0.924612865650192,0.650053958939296
0,0.7,0,0.666666666666667,0.2,1,0.3,"1",4267.61865234375,69.748,0.849242698448271,0.623637544136265
0,0.7,0,0.666666666666667,0.8,0.5,0.5,"1",5020.76513671875,76.142,0.801149910838569,0.649745109607642
0,0.7,0,0.833333333333333,0,0.5,0.1,"1",3763.58227539062,51.521,0.879216678929683,0.636197636904159
0,0.7,0,0.833333333333333,0.3,0.1,0.3,"1",4415.20263671875,72.132,0.865119297020401,0.631114467571202
0,0.7,0,0.833333333333333,0.1,0.9,0.5,"1",5015.97265625,80.245,0.787801407223645,0.608810432270044
0,0.7,0,1,0.5,0.9,0.1,"1",3709.90087890625,58.869,0.9237265192542,0.626157336189039
0,0.7,0,1,0.9,0.1,0.3,"1",4501.6884765625,235.048,0.864151912876593,0.661992930520744
0,0.7,0,1,0.4,1,0.5,"1",4771.7197265625,74.341,0.795831938308047,0.610748217161261
0,0.7,0.166666666666667,0,0.2,0.9,0.1,"1",4109.966796875,68.33,0.900608717070162,0.636863856094728
0,0.7,0.166666666666667,0,0.6,0.4,0.3,"1",4810.01123046875,76.455,0.834509409489337,0.638182298720982
0,0.7,0.166666666666667,0,1,0.2,0.5,"1",5367.52197265625,83.259,0.745238464142064,0.591789650882255
0,0.7,0.166666666666667,0.166666666666667,1,0.2,0.1,"1",4737.5380859375,73.879,0.830294258437134,0.637112532134911
0,0.7,0.166666666666667,0.166666666666667,0.2,0.1,0.3,"1",4743.984375,75.582,0.82442545408775,0.660143402999861
0,0.7,0.166666666666667,0.166666666666667,0.9,0.5,0.5,"1",5292.912109375,98.961,0.762850807215253,0.643479409806669
0,0.7,0.166666666666667,0.333333333333333,0.8,0.6,0.1,"1",4393.0556640625,69.427,0.868792192362609,0.639594548417545
0,0.7,0.166666666666667,0.333333333333333,0.7,0,0.3,"1",4696.90869140625,74.111,0.835673553925894,0.683356129854958
0,0.7,0.166666666666667,0.333333333333333,0.8,0.6,0.5,"1",5264.71484375,81.732,0.76067534651216,0.636071427782852
0,0.7,0.166666666666667,0.5,0.3,0.6,0.1,"1",4212.140625,65.79,0.877220794184785,0.666044164602882
0,0.7,0.166666666666667,0.5,0.9,0.6,0.3,"1",4719.546875,77.333,0.824263340491878,0.668672338335861
0,0.7,0.166666666666667,0.5,0.6,0.1,0.5,"1",5309.439453125,81.195,0.769982864501575,0.646367875103489
0,0.7,0.166666666666667,0.666666666666667,1,0.4,0.1,"1",4232.455078125,68.77,0.88769981140418,0.635918735157599
0,0.7,0.166666666666667,0.666666666666667,0,0.2,0.3,"1",4662.3359375,61.435,0.7535351723345,0.600927845874564
0,0.7,0.166666666666667,0.666666666666667,0.7,0,0.5,"1",5336.19677734375,83.334,0.772826008675297,0.584063083655475
0,0.7,0.166666666666667,0.833333333333333,0.1,0,0.1,"1",4086.93237304688,67.592,0.905233298966196,0.673856036629374
0,0.7,0.166666666666667,0.833333333333333,0.5,0,0.3,"1",4678.583984375,76.661,0.848162304930739,0.646231399398492
0,0.7,0.166666666666667,0.833333333333333,0,0.6,0.5,"1",5057.26904296875,67.74,0.672889401590936,0.585264046600364
0,0.7,0.166666666666667,1,0,1,0.1,"1",4000.43408203125,54.926,0.865121991887833,0.640998165422718
0,0.7,0.166666666666667,1,0.2,0.5,0.3,"1",4540.7001953125,75.03,0.871552568644894,0.652439036919003
0,0.7,0.166666666666667,1,0.6,0.6,0.5,"1",5210.1162109375,90.144,0.802729951490447,0.628041755239645
0,0.7,0.333333333333333,0,0.8,0.4,0.1,"1",4151.4833984375,65.014,0.891319952205107,0.674349850137627
0,0.7,0.333333333333333,0,0.5,0.6,0.3,"1",4770.49609375,77.352,0.815572850783325,0.663546172182148
0,0.7,0.333333333333333,0,0.4,0.9,0.5,"1",5350.2763671875,84.544,0.734513066181787,0.644883595789926
0,0.7,0.333333333333333,0.166666666666667,0,0.5,0.1,"1",4412.28466796875,58.848,0.809958020345056,0.634687388485342
0,0.7,0.333333333333333,0.166666666666667,0.4,0.1,0.3,"1",4798.1123046875,75.003,0.810300588647828,0.653181808758322
0,0.7,0.333333333333333,0.166666666666667,0.9,0.7,0.5,"1",5295.24853515625,82.34,0.740657580293236,0.659983525796612
0,0.7,0.333333333333333,0.333333333333333,0.6,0.4,0.1,"1",4085.9130859375,65.604,0.898748444899322,0.639263853864237
0,0.7,0.333333333333333,0.333333333333333,0.5,0.5,0.3,"1",4748.669921875,74.652,0.819222397865997,0.660012107842191
0,0.7,0.333333333333333,0.333333333333333,0.1,0.7,0.5,"1",5338.40234375,84.244,0.745213446519851,0.601711110181379
0,0.7,0.333333333333333,0.5,0.1,0.3,0.1,"1",4230.306640625,67.792,0.885487620732662,0.669083081319867
0,0.7,0.333333333333333,0.5,1,0.8,0.3,"1",4751.44091796875,75.185,0.830130622644008,0.649806282134713
0,0.7,0.333333333333333,0.5,0.2,0.6,0.5,"1",5358.77685546875,83.687,0.748071250445974,0.627629689762576
0,0.7,0.333333333333333,0.666666666666667,0.3,0.4,0.1,"1",4136.8779296875,67.556,0.892704625513303,0.645892358870566
0,0.7,0.333333333333333,0.666666666666667,0.8,0.7,0.3,"1",4662.96923828125,74.218,0.840531427892137,0.644332461401675
0,0.7,0.333333333333333,0.666666666666667,0.1,0.8,0.5,"1",5337.27490234375,82.902,0.767334216163928,0.611778200092352
0,0.7,0.333333333333333,0.833333333333333,0.6,0.3,0.1,"1",4419.68017578125,69.014,0.865564981288377,0.651140965831396
0,0.7,0.333333333333333,0.833333333333333,0,0.7,0.3,"1",4779.3818359375,65.729,0.725995345240627,0.610065204344296
0,0.7,0.333333333333333,0.833333333333333,0.2,0.5,0.5,"1",5256,82.237,0.784505309700583,0.646421079768799
0,0.7,0.333333333333333,1,1,0,0.1,"1",4276.591796875,67.281,0.882508750920353,0.655040130816186
0,0.7,0.333333333333333,1,0.6,0.5,0.3,"1",4630.83349609375,74.181,0.85043584734833,0.651261151919187
0,0.7,0.333333333333333,1,0.2,0.7,0.5,"1",5222.9970703125,84.472,0.793879550113455,0.621638372658726
0,0.7,0.5,0,1,1,0.1,"1",4489.7275390625,72.313,0.840592591442312,0.674200519502363
0,0.7,0.5,0,0.1,0.1,0.3,"1",4641.4541015625,74.88,0.831754236462444,0.682127159875188
0,0.7,0.5,0,1,0.4,0.5,"1",5401.6416015625,84.436,0.729644787662935,0.618185183178256
0,0.7,0.5,0.166666666666667,0.7,0.9,0.1,"1",3970.0185546875,63.088,0.909856740471891,0.670353799842291
0,0.7,0.5,0.166666666666667,0.1,0.1,0.3,"1",4706.9384765625,75.419,0.827721937388513,0.641693855326102
0,0.7,0.5,0.166666666666667,0.4,0.9,0.5,"1",5336.7861328125,81.817,0.747433022048226,0.578474313449804
0,0.7,0.5,0.333333333333333,0,0.7,0.1,"1",4008.90576171875,54.579,0.857360556138622,0.644302445801806
0,0.7,0.5,0.333333333333333,0.1,0.3,0.3,"1",4731.40625,76.857,0.834331651316171,0.653450266875778
0,0.7,0.5,0.333333333333333,0.6,0.4,0.5,"1",5382.845703125,183.88,0.7519359509343,0.624665313373753
0,0.7,0.5,0.5,0.7,0.6,0.1,"1",4252.55908203125,67.171,0.879233797273243,0.621059984109856
0,0.7,0.5,0.5,0.9,0.8,0.3,"1",4731.9052734375,76.513,0.826658481222842,0.655466887927992
0,0.7,0.5,0.5,0.3,0,0.5,"1",5338.5927734375,82.792,0.749170367728629,0.647279298505322
0,0.7,0.5,0.666666666666667,0.6,1,0.1,"1",4076.74536132812,66.226,0.882899051260795,0.665906585136391
0,0.7,0.5,0.666666666666667,0,0.6,0.3,"1",4598.5478515625,61.625,0.77085246396685,0.633279317025054
0,0.7,0.5,0.666666666666667,0.8,0.3,0.5,"1",5345.92578125,82.321,0.757751276236395,0.614364392967867
0,0.7,0.5,0.833333333333333,0.4,0.6,0.1,"1",4168.43798828125,66.619,0.892531684705511,0.649093241169648
0,0.7,0.5,0.833333333333333,0.6,0.9,0.3,"1",4703.0146484375,74.495,0.837671711295067,0.671060925887759
0,0.7,0.5,0.833333333333333,0.5,0.1,0.5,"1",5260.8798828125,81.335,0.757849772186396,0.648087657286826
0,0.7,0.5,1,0.3,0.6,0.1,"1",4361.8212890625,70.404,0.872593373372061,0.663580118227657
0,0.7,0.5,1,0.1,0.7,0.3,"1",4745.3310546875,76.244,0.839080549343478,0.669050508610931
0,0.7,0.5,1,0.4,0.3,0.5,"1",5224.6611328125,80.826,0.788890522279205,0.621695272379416
0,0.7,0.666666666666667,0,0.6,0.2,0.1,"1",3923.37377929688,63.943,0.908566229119931,0.65887462878325
0,0.7,0.666666666666667,0,0.9,0.1,0.3,"1",4692.6865234375,74.983,0.83287572076758,0.63257749889197
0,0.7,0.666666666666667,0,0.6,0.3,0.5,"1",5348.423828125,83.113,0.739288291079515,0.63808516936554
0,0.7,0.666666666666667,0.166666666666667,0.3,0.6,0.1,"1",4072.71728515625,66.863,0.898190820093906,0.675279098595115
0,0.7,0.666666666666667,0.166666666666667,1,0.2,0.3,"1",4733.1171875,75.935,0.825571320276401,0.669910078968583
0,0.7,0.666666666666667,0.166666666666667,1,0.3,0.5,"1",5351.947265625,83.392,0.742283616668884,0.617492770246393
0,0.7,0.666666666666667,0.333333333333333,0.4,1,0.1,"1",3948.54028320312,63.321,0.895463251094004,0.63710437805067
0,0.7,0.666666666666667,0.333333333333333,0.1,0,0.3,"1",4782.4072265625,74.641,0.828264112324777,0.664775367980824
0,0.7,0.666666666666667,0.333333333333333,0.8,0.7,0.5,"1",5374.68603515625,82.741,0.734093555374923,0.627940172217666
0,0.7,0.666666666666667,0.5,0,0,0.1,"1",4492.806640625,57.128,0.810101603287626,0.627472079619884
0,0.7,0.666666666666667,0.5,0,1,0.3,"1",4826.0888671875,63.286,0.741373853580076,0.590854758184255
0,0.7,0.666666666666667,0.5,1,0.9,0.5,"1",5315.8232421875,85.514,0.736582034701523,0.625416897010034
0,0.7,0.666666666666667,0.666666666666667,0.5,0.3,0.1,"1",4418.873046875,68.969,0.866554267057916,0.648467168349948
0,0.7,0.666666666666667,0.666666666666667,0.3,1,0.3,"1",4550.130859375,74.133,0.812764880680213,0.671181051669116
0,0.7,0.666666666666667,0.666666666666667,0.9,0.5,0.5,"1",5435.38720703125,84.279,0.736338361063865,0.62483868277613
0,0.7,0.666666666666667,0.833333333333333,0.6,0.1,0.1,"1",4774.44873046875,72.555,0.828524626826015,0.652445739222966
0,0.7,0.666666666666667,0.833333333333333,0.6,0.8,0.3,"1",4830.458984375,75.224,0.820098132585974,0.645462163306366
0,0.7,0.666666666666667,0.833333333333333,1,0,0.5,"1",5413.50390625,82.761,0.747327945132767,0.610880205803479
0,0.7,0.666666666666667,1,0.8,0.7,0.1,"1",4202.818359375,66.875,0.883641424380722,0.655296128755208
0,0.7,0.666666666666667,1,0.4,0.6,0.3,"1",4744.744140625,77.822,0.832564417384512,0.655313408174661
0,0.7,0.666666666666667,1,0.9,0.4,0.5,"1",5203.41162109375,80.335,0.784929246250953,0.658606770684243
0,0.7,0.833333333333333,0,0.3,0.6,0.1,"1",4438.9345703125,69.364,0.862189440472002,0.668657522046802
0,0.7,0.833333333333333,0,0.6,0.7,0.3,"1",4736.50439453125,77.041,0.820955801593321,0.651606925288724
0,0.7,0.833333333333333,0,0.4,0.3,0.5,"1",5452.294921875,84.062,0.726150415899032,0.63551886341848
0,0.7,0.833333333333333,0.166666666666667,0.6,0.9,0.1,"1",3963.576171875,62.865,0.906807277002736,0.663515113225791
0,0.7,0.833333333333333,0.166666666666667,0.1,0.4,0.3,"1",4703.1708984375,76.075,0.833679454356133,0.65637520400095
0,0.7,0.833333333333333,0.166666666666667,1,0.6,0.5,"1",5382.47314453125,85.028,0.738731469429203,0.583534206293691
0,0.7,0.833333333333333,0.333333333333333,0.6,0,0.1,"1",4957.3125,77.629,0.803960557265074,0.638361945571558
0,0.7,0.833333333333333,0.333333333333333,0.6,0.4,0.3,"1",4766.494140625,75.318,0.830235438832396,0.659690982090279
0,0.7,0.833333333333333,0.333333333333333,0.3,0,0.5,"1",5374.09375,83.321,0.739738602401783,0.636324470696807
0,0.7,0.833333333333333,0.5,0.5,0.9,0.1,"1",4100.5615234375,71.487,0.89461571753234,0.662814843769394
0,0.7,0.833333333333333,0.5,0,0.2,0.3,"1",4568.77734375,59.801,0.753224431449096,0.630013900386343
0,0.7,0.833333333333333,0.5,1,0.7,0.5,"1",5321.0078125,82.162,0.744917116717828,0.633031711823272
0,0.7,0.833333333333333,0.666666666666667,0.7,0.6,0.1,"1",4177.1748046875,67.514,0.891386130611801,0.660291716774826
0,0.7,0.833333333333333,0.666666666666667,0.2,0.3,0.3,"1",4707.25,75.588,0.844660676042347,0.654162359793754
0,0.7,0.833333333333333,0.666666666666667,0.6,0.3,0.5,"1",5343.041015625,82.678,0.745308257609347,0.673339258938151
0,0.7,0.833333333333333,0.833333333333333,0.4,0.4,0.1,"1",4460.2119140625,69.04,0.862631162988742,0.642379571897901
0,0.7,0.833333333333333,0.833333333333333,0.5,0.9,0.3,"1",4780.2451171875,77.399,0.826318460840203,0.644075659961743
0,0.7,0.833333333333333,0.833333333333333,0.4,0.6,0.5,"1",5383.33642578125,84.572,0.733231207822437,0.649199963939947
0,0.7,0.833333333333333,1,0.2,0,0.1,"1",4240.79736328125,68.973,0.884206030398694,0.67726970995007
0,0.7,0.833333333333333,1,0.1,0.1,0.3,"1",4657.93017578125,74.063,0.841891716630487,0.647574628333367
0,0.7,0.833333333333333,1,0.3,0.1,0.5,"1",5266.2353515625,82.996,0.779980490472599,0.640719833058388
0,0.7,1,0,0.7,0.5,0.1,"1",4015.62817382812,66.268,0.901175452772962,0.641262057195827
0,0.7,1,0,0.8,0.3,0.3,"1",4673.810546875,77.37,0.828191932421392,0.662913776551351
0,0.7,1,0,0.6,0.8,0.5,"1",5266.0615234375,82.964,0.745089801133859,0.631034991125038
0,0.7,1,0.166666666666667,0.7,0.1,0.1,"1",4142.28759765625,66.036,0.89102467867236,0.646424644255527
