"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
308,0.8,0.6,0,0,1,0.4,"relu",0.6,0.5,0.821538131887205,-22.1318201661485,0.281637227990076,2.68119751659878,0.158484373841083,0.423758266213812,0,0.592053488178244,-7.56082258261116,-0.116027520136294,1.39196598833107,0.0415265469702799,0.121038184613645,60.2
309,1,0.4,1,0.75,2,0.2,"relu",0,0.9,0.831359969213137,-22.454514240483,0.277012508691443,2.29001833198063,0.154594133242352,0.425892303651947,0,0.556018608087772,-7.65122155441081,-0.106156618843298,1.12416029894525,0.0199822726702533,0.0782454090177403,70.6
310,0.8,0.2,0.75,1,2,0.2,"relu",0.5,0.4,0.887217287951832,-19.0399237327704,0.410132662090207,3.96600986476507,0.230261690526058,0.539128468819259,0,0.628040088715213,-7.64812631373501,-0.203398875764983,1.50217941333289,0.0515151418879713,0.157390172905879,49.4
311,0,0.4,0.5,0.5,2,0.3,"relu",0,0.4,0.779229500216482,-24.4975613131191,0.188534810261187,1.73771722488831,0.100688827672992,0.354777221560859,0.2,0.544362797514358,-7.57071200489739,-0.0791293351641194,1.07771827883433,0.0132822202440911,0.0611461691433046,79.6
312,0.4,1,1,0.5,1,0.1,"relu",1,0,0.918032227097467,-16.002407605095,0.533899854397772,8.01093154450014,0.35079678980573,0.635746731791027,0,0.609848085311312,-8.63828202623661,-0.537793380962077,1.91752015629864,0.0586090714681042,0.139452266192193,54
313,0.8,0.2,0.25,0.5,2,0.1,"relu",0.3,0.9,0.91191181709727,-16.8941746179584,0.495429603466382,5.69677433240059,0.30844102936978,0.604677471137705,0,0.610469429586027,-8.51474989526482,-0.52470030377029,1.58499830099282,0.0555505578411112,0.138865330483715,55.8
314,0.2,0,0.25,1,2,0.3,"relu",0.8,0.7,0.850233227822681,-21.4711200354252,0.305664432944033,2.55527109081063,0.154892446765779,0.456796272877847,0,0.623106543463296,-7.15737763668429,-0.0238632068705631,1.39125095605614,0.0418956820653324,0.157565404557765,48.6
315,0.2,0,0,0.75,2,0.4,"relu",0.2,0.3,0.782472422560291,-23.4566701405796,0.219685084752636,2.10995322201737,0.120729449487736,0.361507161741585,0,0.58814947982267,-7.45964403271126,-0.086163333747211,1.2736984820021,0.0346160358279503,0.114417554143546,61.6
316,0.8,0.4,0,1,2,0.3,"relu",0.8,0.2,0.851178608431692,-21.0030986468439,0.330078890155844,2.90187785677071,0.185776397777006,0.46897874832892,0,0.596686089511505,-7.67207500673144,-0.156343748963532,1.40580451663232,0.0486251326789259,0.132512984788287,59.2
317,0.6,0.2,0.25,0,1,0.4,"relu",0.1,0,0.772851557474957,-23.9584929232475,0.191597293986174,1.85715789776572,0.098144839427649,0.34204262004695,0.8,0.601772346532927,-7.18684376890869,-0.00989880558973455,1.23652615580221,0.0248973625625255,0.126688596206696,56.6
