insideHJA,elevation_m,canopyHeight_m,minT_annual,precipitation_mm,distToRoad_m,distToStream_m,YrsSinceDist,B1_20180726,B2_20180726,B3_20180726,B4_20180726,B5_20180726,B6_20180726,B7_20180726,B10_20180726,B11_20180726,NDVI_20180726,EVI_20180726,B_20180726,G_20180726,W_20180726,nor.NDVI_20180726,nor.EVI_20180726,l_Cover_2m_max,l_Cover_2m_4m,l_Cover_4m_16m,l_p25,l_rumple
0,1.7384808532071934,-0.9619298873788037,-2.468389430957061,2.266158091343865,-0.056940619259176664,0.7684696275506967,-0.616269373403989,-0.30690340624931933,0.07356000408675513,0.963047923990825,0.08986491686846494,3.08284004683679,1.5155858172725871,1.1564434762971016,-0.5602223936121047,-0.9207714592913295,1.0515496609458663,0.01639428565950772,2.6693825914223304,3.139164282352608,-0.54011399574434,1.0515496609458668,0.016394285659507197,-3.1476036331455246,1.7567129329769844,0.16970642975788505,-1.4634104655961662,-0.8596890590716778
0,0.4689316192428551,-0.8376429413106476,-0.3784173413150311,0.265974819637097,0.352800819763485,0.021792187762281992,-1.0125116338642095,-0.9924002099754996,-1.0628961478166647,-0.7443305768008084,-0.6998779164235014,-0.009196074950127597,-0.9786593239350065,-0.9690894615529831,-1.0167474616444363,-0.8372891196386711,0.8409237405028641,0.12786199020509265,-0.4407610322304976,0.1808172739202821,1.08397105173355,0.8409237405028644,0.12786199020509223,0.10306854327733185,0.16275528030381595,2.5932334411791795,-1.103305814037819,-0.9619592516545398
0,1.5129983700941108,-1.5550910607622643,-1.4317630671693833,0.7730697151593792,-0.8356907154446899,0.6641287100363378,0.8035150263325824,-0.47827760718086443,-0.24077893154610566,-0.08869723249682121,-0.12324029211508153,0.24418460596454938,0.2834888198085951,0.26216437439676116,-1.7015350636929338,-1.755594855817914,0.2792546193215249,-0.09109242943802061,0.22709112519965508,0.26549268024392647,-0.27625704125213385,0.27925461932152496,-0.0910924294380199,-0.8716090567743792,1.0320087362159165,0.16183883597228857,-0.7844084393472042,0.11587444413794093
0,0.6190247789694737,-1.234825403038184,-2.2343123813594983,0.7894036698149194,-0.21181436818909632,-0.07300523569321864,0.8035150263325824,-1.4330767266566153,-1.256335492821502,-1.249714613035132,-0.5118439084968427,-1.561152745552524,-0.9148006380908362,-0.5349104772970207,-0.027609814241051134,-0.0024657231120866962,-0.32922026195825926,-0.7320317305751339,-1.5083495174655592,-1.480937575181239,0.2605553834044236,-0.32922026195825954,-0.7320317305751334,0.31655415409481547,-0.229703238317857,-0.7014874297393852,1.480418727867892,3.4759644979546724
0,-0.20401867937426635,-0.6699059581379538,0.7752473474700963,-0.65638006208896,0.7641445506472976,0.9692640688175351,-0.6380034628238009,-0.30690340624931933,-0.6276576215557805,-0.5121271006931463,-0.6873423158950575,-0.6347296309582364,-0.9072878515209338,-0.7811612444869694,-0.25587234825721694,-0.3363950817227205,0.536686299862972,0.6414096290043947,-0.825872860237666,-0.5177548282497841,0.7336781983559658,0.5366862998629722,0.6414096290043942,0.2889561992766602,0.5225368771735962,1.9480704565536102,-1.0164292201611373,-0.7700962481209481
0,-0.004402866464158211,0.275030239750401,0.00613755494667781,0.06797610294659036,0.43808773822719216,-0.3079563642867026,-0.38892637882218173,-0.25793934884030645,-0.11987934091808228,-0.047720148477822015,0.06479371581157713,-0.23684278045940768,0.3135399660882046,0.3269672078678003,0.7332652991461683,0.5819106544565225,-0.18880298166292445,-0.37374268025003954,-0.07514853728698338,-0.2716669286216926,-0.4809736438753973,-0.18880298166292467,-0.37374268025003954,0.5890095796945837,-0.6969625489694985,-0.8141631866998964,0.5476111916446562,-0.7411235565671551
0,-0.3951362677760244,1.2887778016514082,-0.16106005338680612,-0.7216607027351679,-0.4750607904446433,0.4514065228285411,0.8035150263325824,-0.06208311920425498,-0.19241909529489631,-0.37553682062981564,-0.5118439084968427,-0.38926709632214307,-0.7307373671282277,-0.7876415278340734,-0.10369732557977307,-0.1694304024174036,0.4196718996168597,0.788706238582489,-0.5772563636760762,-0.29018967375498983,0.7154811670116756,0.4196718996168598,0.7887062385824901,-0.05919956780776524,-0.19464878675336497,-0.08097807040376588,-0.3631490173147711,0.5417185553531171
0,-0.30717895573388676,-0.6305776006802735,-0.5623347096458743,-0.5768200669763467,-0.41571203389539635,0.7589889405261606,0.8035150263325824,0.15825513913630296,0.0977399222123598,-0.2252875125601519,-0.3238099005701841,-0.2863311947005555,-0.6330711417194966,-0.5932330274209558,0.2006527197751147,0.33146363549854707,0.2558517392723024,0.7170484285174702,-0.4310113656986706,-0.22403701256464265,0.6199467524541528,0.2558517392723025,0.7170484285174703,0.5055735250223095,-0.6391826859242612,-0.32047761642178024,1.1817314198563085,0.14360809874508962
0,0.538243182346724,-1.1668999083274298,0.4074122112057467,0.1767086215271155,-0.4258234795541873,0.4109707587450739,-0.8891757585612728,-0.30690340624931933,-0.4342182765509431,0.14350624361084094,-0.3614167021555158,0.7172938461099228,-0.3550980386331081,-0.4895484938672932,0.8093528104848903,0.9158400130671561,0.7473122203059742,0.1756338635817719,0.35627420674636345,0.8264672471380705,0.7336781983559658,0.7473122203059746,0.17563386358177152,-0.9784224200977707,2.3362555239922034,-0.9933553104605888,-1.3710221149959254,-0.3669074746621198
0,-0.734088760461176,0.08360818537153557,0.6749287824700058,-0.6359889519616341,0.5194754201857652,0.09716654563642411,-4.089505129693103,1.284428459543599,1.1132964834877561,0.8810937559528266,1.2306045649568607,-1.056370920292816,1.1437028820624189,1.4804576436522976,1.037615344501056,0.9993223527198146,-2.318465066142169,-1.5441535779786812,-0.16533295270638357,-1.4042004882004364,-1.7593150958117756,-2.318465066142168,-1.5441535779786815,0.5236280502407051,-0.08541529500805532,0.43527926746049617,-0.4899205984041562,-0.8992633223562662
